Subject,Method,batch_size,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_max_class_ratio,pred_num_present_classes,batch_index,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes,true_imbalance,dua_momentum,rotta_memory_occupancy,note_memory_occupancy,note_updated,note_loss,delta_loss,delta_used_samples
S11,DynaMixEMATent,64,0.05155239999294281,0.5995730757713318,0.5995730757713318,0.5480206608772278,0.26187054664409376,0.5582575306245068,0.17987192273139954,0.6806955475585694,146.1261100769043,0.19999999999999996,1.0,0.6316549777984619,0.2,0.0,1.0,40.0,0.625,24.0,0.375,0.625,2.0,2,27,0.421875,37.0,0.578125,0.578125,2,0.078125,,,,,,,
S11,DynaMixEMATent,64,0.05208653584122658,0.6440081000328064,0.6440081000328064,0.5919215679168701,0.18669168431040428,0.6201058856797538,0.1932024300098419,0.768601578320716,187.3426284790039,0.19999999999999996,1.0,0.6763185262680054,0.2,0.0,1.0,23.0,0.359375,41.0,0.640625,0.640625,2.0,3,26,0.40625,38.0,0.59375,0.59375,2,0.09375,,,,,,,
S11,DynaMixEMATent,44,0.03750760853290558,0.41430965065956116,0.41430965065956116,0.3768020272254944,0.1757387385962961,0.6999683662058356,0.12429289519786835,0.7993179024897774,205.5722531080246,0.19999999999999996,1.0,0.6638749241828918,0.2,0.0,1.0,15.0,0.3409090909090909,29.0,0.6590909090909091,0.6590909090909091,2.0,4,27,0.6136363636363636,17.0,0.38636363636363635,0.6136363636363636,2,0.11363636363636365,,,,,,,
S11,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,42,0.65625,22.0,0.34375,0.65625,2,,,,,,,,
S11,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,2,0.03125,62.0,0.96875,0.96875,2,,,,,,,,
S11,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,,
S11,TEMA,64,,,,,,,,,,,,,,,,,,,,,,3,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,
S11,TEMA,44,,,,,,,,,,,,,,,,,,,,,,4,27,0.6136363636363636,17.0,0.38636363636363635,0.6136363636363636,2,,,,,,,,
S11,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,42,0.65625,22.0,0.34375,0.65625,2,,0.099,,,,,,
S11,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,2,0.03125,62.0,0.96875,0.96875,2,,0.09336,,,,,,
S11,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,27,0.421875,37.0,0.578125,0.578125,2,,0.0880584,,,,,,
S11,DUA,64,,,,,,,,,,,,,,,,,,,,,,3,26,0.40625,38.0,0.59375,0.59375,2,,0.083074896,,,,,,
S11,DUA,44,,,,,,,,,,,,,,,,,,,,,,4,27,0.6136363636363636,17.0,0.38636363636363635,0.6136363636363636,2,,0.07839040223999999,,,,,,
S11,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,42,0.65625,22.0,0.34375,0.65625,2,,,62.0,,,,,
S11,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,2,0.03125,62.0,0.96875,0.96875,2,,,64.0,,,,,
S11,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,27,0.421875,37.0,0.578125,0.578125,2,,,64.0,,,,,
S11,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,3,26,0.40625,38.0,0.59375,0.59375,2,,,64.0,,,,,
S11,RoTTA,44,,,,,,,,,,,,,,,,,,,,,,4,27,0.6136363636363636,17.0,0.38636363636363635,0.6136363636363636,2,,,64.0,,,,,
S11,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,42,0.65625,22.0,0.34375,0.65625,2,,,,64.0,1.0,0.6617321372032166,,
S11,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,2,0.03125,62.0,0.96875,0.96875,2,,,,64.0,1.0,0.6335037350654602,,
S11,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,27,0.421875,37.0,0.578125,0.578125,2,,,,64.0,1.0,0.5618040561676025,,
S11,NOTE,64,,,,,,,,,,,,,,,,,,,,,,3,26,0.40625,38.0,0.59375,0.59375,2,,,,64.0,1.0,0.6474084854125977,,
S11,NOTE,44,,,,,,,,,,,,,,,,,,,,,,4,27,0.6136363636363636,17.0,0.38636363636363635,0.6136363636363636,2,,,,64.0,0.0,,,
S11,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,42,0.65625,22.0,0.34375,0.65625,2,,,,,,,,0.0
S11,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,2,0.03125,62.0,0.96875,0.96875,2,,,,,,,0.24867886304855347,2.0
S11,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,0.2203836888074875,19.0
S11,DELTA,64,,,,,,,,,,,,,,,,,,,,,,3,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,0.15250791609287262,16.0
S11,DELTA,44,,,,,,,,,,,,,,,,,,,,,,4,27,0.6136363636363636,17.0,0.38636363636363635,0.6136363636363636,2,,,,,,,0.007194760255515575,44.0
S12,DynaMixEMATent,64,0.07644297927618027,0.6405250430107117,0.6405250430107117,0.5640820860862732,0.5864600655228538,0.22138242157393276,0.1921575129032135,0.27404156764462084,40.99360275268555,0.19999999999999996,1.0,0.6082090139389038,0.2,0.0,1.0,58.0,0.90625,6.0,0.09375,0.90625,2.0,0,37,0.578125,27.0,0.421875,0.578125,2,0.078125,,,,,,,
S12,DynaMixEMATent,64,0.06467889249324799,0.5762441158294678,0.5762441158294678,0.5115652084350586,0.4501466358420069,0.37698012940915276,0.17287323474884034,0.45577068140780275,77.87322616577148,0.19999999999999996,1.0,0.6318060159683228,0.2,0.0,1.0,48.0,0.75,16.0,0.25,0.75,2.0,1,31,0.484375,33.0,0.515625,0.515625,2,0.015625,,,,,,,
S12,DynaMixEMATent,64,0.056695371866226196,0.34557557106018066,0.34557557106018066,0.28888019919395447,0.41040041435808977,0.485926914323856,0.1036726713180542,0.5421310929327728,99.99006271362305,0.19999999999999996,1.0,0.5057340264320374,0.2,0.0,1.0,61.0,0.953125,3.0,0.046875,0.953125,2.0,2,38,0.59375,26.0,0.40625,0.59375,2,0.09375,,,,,,,
S12,DynaMixEMATent,56,0.06677411496639252,0.46179619431495667,0.46179619431495667,0.39502209424972534,0.3222803276582379,0.5391808140472751,0.138538858294487,0.6258910448123172,125.85064959526062,0.19999999999999996,1.0,0.651346743106842,0.2,0.0,1.0,8.0,0.14285714285714285,48.0,0.8571428571428571,0.8571428571428571,2.0,3,20,0.35714285714285715,36.0,0.6428571428571429,0.6428571428571429,2,0.1428571428571429,,,,,,,
S12,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,37,0.578125,27.0,0.421875,0.578125,2,,,,,,,,
S12,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,31,0.484375,33.0,0.515625,0.515625,2,,,,,,,,
S12,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,38,0.59375,26.0,0.40625,0.59375,2,,,,,,,,
S12,TEMA,56,,,,,,,,,,,,,,,,,,,,,,3,20,0.35714285714285715,36.0,0.6428571428571429,0.6428571428571429,2,,,,,,,,
S12,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,37,0.578125,27.0,0.421875,0.578125,2,,0.099,,,,,,
S12,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,31,0.484375,33.0,0.515625,0.515625,2,,0.09336,,,,,,
S12,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,38,0.59375,26.0,0.40625,0.59375,2,,0.0880584,,,,,,
S12,DUA,56,,,,,,,,,,,,,,,,,,,,,,3,20,0.35714285714285715,36.0,0.6428571428571429,0.6428571428571429,2,,0.083074896,,,,,,
S12,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,37,0.578125,27.0,0.421875,0.578125,2,,,58.0,,,,,
S12,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,31,0.484375,33.0,0.515625,0.515625,2,,,64.0,,,,,
S12,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,38,0.59375,26.0,0.40625,0.59375,2,,,64.0,,,,,
S12,RoTTA,56,,,,,,,,,,,,,,,,,,,,,,3,20,0.35714285714285715,36.0,0.6428571428571429,0.6428571428571429,2,,,64.0,,,,,
S12,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,37,0.578125,27.0,0.421875,0.578125,2,,,,64.0,1.0,0.5639049410820007,,
S12,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,31,0.484375,33.0,0.515625,0.515625,2,,,,64.0,1.0,0.5538850426673889,,
S12,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,38,0.59375,26.0,0.40625,0.59375,2,,,,64.0,1.0,0.562693178653717,,
S12,NOTE,56,,,,,,,,,,,,,,,,,,,,,,3,20,0.35714285714285715,36.0,0.6428571428571429,0.6428571428571429,2,,,,64.0,0.0,,,
S12,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,37,0.578125,27.0,0.421875,0.578125,2,,,,,,,0.2771930694580078,5.0
S12,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,31,0.484375,33.0,0.515625,0.515625,2,,,,,,,0.14189787209033966,33.0
S12,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,38,0.59375,26.0,0.40625,0.59375,2,,,,,,,0.15285059809684753,38.0
S12,DELTA,56,,,,,,,,,,,,,,,,,,,,,,3,20,0.35714285714285715,36.0,0.6428571428571429,0.6428571428571429,2,,,,,,,0.16174140572547913,35.0
S13,DynaMixEMATent,64,0.15520548820495605,0.9381878972053528,0.9381878972053528,0.7829824090003967,0.44949848341558746,0.26904514742280666,0.2814563691616058,0.3744311909200082,60.04402542114258,0.19999999999999996,1.0,0.6240681409835815,0.2,0.0,1.0,40.0,0.625,24.0,0.375,0.625,2.0,0,60,0.9375,4.0,0.0625,0.9375,2,0.4375,,,,,,,
S13,DynaMixEMATent,64,0.37286803126335144,0.9486055374145508,0.9486055374145508,0.5757375359535217,0.27851467291266696,0.4369036658629678,0.28458166122436523,0.6106967660497544,120.75477981567383,0.19999999999999996,1.0,0.595121443271637,0.2,0.0,1.0,32.0,0.5,32.0,0.5,0.5,2.0,1,25,0.390625,39.0,0.609375,0.609375,2,0.109375,,,,,,,
S13,DynaMixEMATent,64,0.25753524899482727,0.9532729983329773,0.9532729983329773,0.6957377791404724,0.1725824505329614,0.5414356499671454,0.28598189949989317,0.758294011857567,181.76425170898438,0.19999999999999996,1.0,0.6428189277648926,0.2,0.0,1.0,31.0,0.484375,33.0,0.515625,0.515625,2.0,2,54,0.84375,10.0,0.15625,0.84375,2,0.34375,,,,,,,
S13,DynaMixEMATent,64,0.21684381365776062,0.9982409477233887,0.9982409477233887,0.7813971638679504,0.10278919497275016,0.5977385207102333,0.2994722843170166,0.8532689104633994,245.65167236328125,0.19999999999999996,1.0,0.6303536295890808,0.2,0.0,1.0,39.0,0.609375,25.0,0.390625,0.609375,2.0,3,50,0.78125,14.0,0.21875,0.78125,2,0.28125,,,,,,,
S13,DynaMixEMATent,21,0.13485142588615417,0.6235175728797913,0.6235175728797913,0.4886661767959595,0.10768535335048723,0.7052593747855754,0.18705527186393736,0.867536685307757,258.74554139375687,0.19999999999999996,1.0,0.5799283385276794,0.2,0.0,1.0,9.0,0.42857142857142855,12.0,0.5714285714285714,0.5714285714285714,2.0,4,0,0.0,21.0,1.0,1.0,1,0.5,,,,,,,
S13,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,60,0.9375,4.0,0.0625,0.9375,2,,,,,,,,
S13,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,25,0.390625,39.0,0.609375,0.609375,2,,,,,,,,
S13,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,54,0.84375,10.0,0.15625,0.84375,2,,,,,,,,
S13,TEMA,64,,,,,,,,,,,,,,,,,,,,,,3,50,0.78125,14.0,0.21875,0.78125,2,,,,,,,,
S13,TEMA,21,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,21.0,1.0,1.0,1,,,,,,,,
S13,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,60,0.9375,4.0,0.0625,0.9375,2,,0.099,,,,,,
S13,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,25,0.390625,39.0,0.609375,0.609375,2,,0.09336,,,,,,
S13,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,54,0.84375,10.0,0.15625,0.84375,2,,0.0880584,,,,,,
S13,DUA,64,,,,,,,,,,,,,,,,,,,,,,3,50,0.78125,14.0,0.21875,0.78125,2,,0.083074896,,,,,,
S13,DUA,21,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,21.0,1.0,1.0,1,,0.07839040223999999,,,,,,
S13,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,60,0.9375,4.0,0.0625,0.9375,2,,,44.0,,,,,
S13,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,25,0.390625,39.0,0.609375,0.609375,2,,,64.0,,,,,
S13,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,54,0.84375,10.0,0.15625,0.84375,2,,,64.0,,,,,
S13,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,3,50,0.78125,14.0,0.21875,0.78125,2,,,64.0,,,,,
S13,RoTTA,21,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,21.0,1.0,1.0,1,,,64.0,,,,,
S13,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,60,0.9375,4.0,0.0625,0.9375,2,,,,64.0,1.0,0.6543970704078674,,
S13,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,25,0.390625,39.0,0.609375,0.609375,2,,,,64.0,1.0,0.6263939738273621,,
S13,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,54,0.84375,10.0,0.15625,0.84375,2,,,,64.0,1.0,0.5808444619178772,,
S13,NOTE,64,,,,,,,,,,,,,,,,,,,,,,3,50,0.78125,14.0,0.21875,0.78125,2,,,,64.0,1.0,0.6442973613739014,,
S13,NOTE,21,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,21.0,1.0,1.0,1,,,,64.0,0.0,,,
S13,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,60,0.9375,4.0,0.0625,0.9375,2,,,,,,,,0.0
S13,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,25,0.390625,39.0,0.609375,0.609375,2,,,,,,,0.05610796809196472,46.0
S13,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,54,0.84375,10.0,0.15625,0.84375,2,,,,,,,0.17027729749679565,25.0
S13,DELTA,64,,,,,,,,,,,,,,,,,,,,,,3,50,0.78125,14.0,0.21875,0.78125,2,,,,,,,0.24750065803527832,8.0
S13,DELTA,21,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,21.0,1.0,1.0,1,,,,,,,0.08300254493951797,8.0
S14,DynaMixEMATent,64,0.26944461464881897,0.787446141242981,0.787446141242981,0.5180014967918396,0.5151914583122188,0.24857469931488696,0.23623384237289427,0.32545916944941256,50.39655303955078,0.19999999999999996,1.0,0.5779858827590942,0.2,0.0,1.0,48.0,0.75,16.0,0.25,0.75,2.0,0,49,0.765625,15.0,0.234375,0.765625,2,0.265625,,,,,,,
S14,DynaMixEMATent,64,0.0723513811826706,0.5302473902702332,0.5302473902702332,0.45789599418640137,0.43513513660754627,0.4057906463113838,0.15907421708106995,0.4825522710254494,84.3323860168457,0.19999999999999996,1.0,0.5551079511642456,0.2,0.0,1.0,62.0,0.96875,2.0,0.03125,0.96875,2.0,1,46,0.71875,18.0,0.28125,0.71875,2,0.21875,,,,,,,
S14,DynaMixEMATent,64,0.08586663752794266,0.5148074626922607,0.5148074626922607,0.4289408028125763,0.33823671307999315,0.5073210481123286,0.1544422388076782,0.5999839057676613,117.28006362915039,0.19999999999999996,1.0,0.5939079523086548,0.2,0.0,1.0,60.0,0.9375,4.0,0.0625,0.9375,2.0,2,26,0.40625,38.0,0.59375,0.59375,2,0.09375,,,,,,,
S14,DynaMixEMATent,52,0.047622811049222946,0.3674068748950958,0.3674068748950958,0.3197840750217438,0.3065749875914455,0.5832029499400257,0.11022206246852874,0.6554477531304241,136.38522112369537,0.19999999999999996,1.0,0.5899473428726196,0.2,0.0,1.0,52.0,1.0,0.0,0.0,1.0,1.0,3,52,1.0,,,1.0,1,0.0,,,,,,,
S14,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,49,0.765625,15.0,0.234375,0.765625,2,,,,,,,,
S14,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,46,0.71875,18.0,0.28125,0.71875,2,,,,,,,,
S14,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,
S14,TEMA,52,,,,,,,,,,,,,,,,,,,,,,3,52,1.0,0.0,0.0,1.0,1,,,,,,,,
S14,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,49,0.765625,15.0,0.234375,0.765625,2,,0.099,,,,,,
S14,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,46,0.71875,18.0,0.28125,0.71875,2,,0.09336,,,,,,
S14,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,26,0.40625,38.0,0.59375,0.59375,2,,0.0880584,,,,,,
S14,DUA,52,,,,,,,,,,,,,,,,,,,,,,3,52,1.0,0.0,0.0,1.0,1,,0.083074896,,,,,,
S14,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,49,0.765625,15.0,0.234375,0.765625,2,,,50.0,,,,,
S14,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,46,0.71875,18.0,0.28125,0.71875,2,,,64.0,,,,,
S14,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,26,0.40625,38.0,0.59375,0.59375,2,,,64.0,,,,,
S14,RoTTA,52,,,,,,,,,,,,,,,,,,,,,,3,52,1.0,0.0,0.0,1.0,1,,,64.0,,,,,
S14,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,49,0.765625,15.0,0.234375,0.765625,2,,,,64.0,1.0,0.5925825238227844,,
S14,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,46,0.71875,18.0,0.28125,0.71875,2,,,,64.0,1.0,0.6027488112449646,,
S14,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,26,0.40625,38.0,0.59375,0.59375,2,,,,64.0,1.0,0.5797888040542603,,
S14,NOTE,52,,,,,,,,,,,,,,,,,,,,,,3,52,1.0,0.0,0.0,1.0,1,,,,64.0,0.0,,,
S14,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,49,0.765625,15.0,0.234375,0.765625,2,,,,,,,0.21042490005493164,4.0
S14,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,46,0.71875,18.0,0.28125,0.71875,2,,,,,,,0.17992763221263885,35.0
S14,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,0.13537369668483734,39.0
S14,DELTA,52,,,,,,,,,,,,,,,,,,,,,,3,52,1.0,0.0,0.0,1.0,1,,,,,,,0.1873917579650879,32.0
S15,DynaMixEMATent,64,0.08713758736848831,0.9924653768539429,0.9924653768539429,0.9053277373313904,0.42755014014871706,0.27471024679510003,0.29773961305618285,0.39118004076894863,63.517784118652344,0.19999999999999996,1.0,0.640787661075592,0.2,0.0,1.0,38.0,0.59375,26.0,0.40625,0.59375,2.0,0,50,0.78125,14.0,0.21875,0.78125,2,0.28125,,,,,,,
S15,DynaMixEMATent,64,0.17151279747486115,0.93272864818573,0.93272864818573,0.76121586561203,0.2750371336212029,0.4451442719230781,0.279818594455719,0.6181002015549928,123.21241760253906,0.19999999999999996,1.0,0.592334508895874,0.2,0.0,1.0,51.0,0.796875,13.0,0.203125,0.796875,2.0,1,55,0.859375,9.0,0.140625,0.859375,2,0.359375,,,,,,,
S15,DynaMixEMATent,64,0.07332299649715424,0.7633976936340332,0.7633976936340332,0.6900746822357178,0.2010125755433649,0.5699681163664251,0.22901930809020996,0.739276770932566,172.0698699951172,0.19999999999999996,1.0,0.46234235167503357,0.2,0.0,1.0,17.0,0.265625,47.0,0.734375,0.734375,2.0,2,29,0.453125,35.0,0.546875,0.546875,2,0.046875,,,,,,,
S15,DynaMixEMATent,64,0.05138682574033737,0.6772376298904419,0.6772376298904419,0.6258507966995239,0.14807591245560459,0.6487527985772629,0.20317128896713257,0.8141684525101195,215.41307830810547,0.19999999999999996,1.0,0.46450260281562805,0.2,0.0,1.0,20.0,0.3125,44.0,0.6875,0.6875,2.0,3,58,0.90625,6.0,0.09375,0.90625,2,0.40625,,,,,,,
S15,DynaMixEMATent,64,0.050396934151649475,0.6592943668365479,0.6592943668365479,0.6088974475860596,0.10721226644588412,0.6949994235031516,0.19778831005096434,0.8663541459328581,257.60791778564453,0.19999999999999996,1.0,0.4731329381465912,0.2,0.0,1.0,34.0,0.53125,30.0,0.46875,0.53125,2.0,4,29,0.453125,35.0,0.546875,0.546875,2,0.046875,,,,,,,
S15,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,50,0.78125,14.0,0.21875,0.78125,2,,,,,,,,
S15,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,55,0.859375,9.0,0.140625,0.859375,2,,,,,,,,
S15,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,29,0.453125,35.0,0.546875,0.546875,2,,,,,,,,
S15,TEMA,64,,,,,,,,,,,,,,,,,,,,,,3,58,0.90625,6.0,0.09375,0.90625,2,,,,,,,,
S15,TEMA,64,,,,,,,,,,,,,,,,,,,,,,4,29,0.453125,35.0,0.546875,0.546875,2,,,,,,,,
S15,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,50,0.78125,14.0,0.21875,0.78125,2,,0.099,,,,,,
S15,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,55,0.859375,9.0,0.140625,0.859375,2,,0.09336,,,,,,
S15,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,29,0.453125,35.0,0.546875,0.546875,2,,0.0880584,,,,,,
S15,DUA,64,,,,,,,,,,,,,,,,,,,,,,3,58,0.90625,6.0,0.09375,0.90625,2,,0.083074896,,,,,,
S15,DUA,64,,,,,,,,,,,,,,,,,,,,,,4,29,0.453125,35.0,0.546875,0.546875,2,,0.07839040223999999,,,,,,
S15,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,50,0.78125,14.0,0.21875,0.78125,2,,,52.0,,,,,
S15,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,55,0.859375,9.0,0.140625,0.859375,2,,,64.0,,,,,
S15,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,29,0.453125,35.0,0.546875,0.546875,2,,,64.0,,,,,
S15,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,3,58,0.90625,6.0,0.09375,0.90625,2,,,64.0,,,,,
S15,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,4,29,0.453125,35.0,0.546875,0.546875,2,,,64.0,,,,,
S15,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,50,0.78125,14.0,0.21875,0.78125,2,,,,64.0,1.0,0.5945191979408264,,
S15,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,55,0.859375,9.0,0.140625,0.859375,2,,,,64.0,1.0,0.6468566060066223,,
S15,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,29,0.453125,35.0,0.546875,0.546875,2,,,,64.0,1.0,0.5953990817070007,,
S15,NOTE,64,,,,,,,,,,,,,,,,,,,,,,3,58,0.90625,6.0,0.09375,0.90625,2,,,,64.0,1.0,0.609357476234436,,
S15,NOTE,64,,,,,,,,,,,,,,,,,,,,,,4,29,0.453125,35.0,0.546875,0.546875,2,,,,64.0,1.0,0.6249599456787109,,
S15,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,50,0.78125,14.0,0.21875,0.78125,2,,,,,,,0.2688072621822357,5.0
S15,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,55,0.859375,9.0,0.140625,0.859375,2,,,,,,,0.08109866827726364,1.0
S15,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,29,0.453125,35.0,0.546875,0.546875,2,,,,,,,0.1432807445526123,40.0
S15,DELTA,64,,,,,,,,,,,,,,,,,,,,,,3,58,0.90625,6.0,0.09375,0.90625,2,,,,,,,0.1334690898656845,38.0
S15,DELTA,64,,,,,,,,,,,,,,,,,,,,,,4,29,0.453125,35.0,0.546875,0.546875,2,,,,,,,0.14239348471164703,47.0
S16,DynaMixEMATent,64,0.24880962073802948,0.9766702055931091,0.9766702055931091,0.7278605699539185,0.43384792151348855,0.27315101680857873,0.2930010616779327,0.3863527963095005,62.506893157958984,0.19999999999999996,1.0,0.6007242202758789,0.2,0.0,1.0,22.0,0.34375,42.0,0.65625,0.65625,2.0,0,60,0.9375,4.0,0.0625,0.9375,2,0.4375,,,,,,,
S16,DynaMixEMATent,64,0.12504321336746216,0.6347029805183411,0.6347029805183411,0.5096597671508789,0.3617090824766794,0.44788002336781835,0.1904108941555023,0.5532189355495665,103.12788391113281,0.19999999999999996,1.0,0.4076771140098572,0.2,0.0,1.0,63.0,0.984375,1.0,0.015625,0.984375,2.0,1,49,0.765625,15.0,0.234375,0.765625,2,0.265625,,,,,,,
S16,DynaMixEMATent,64,0.07632353901863098,0.6475870013237,0.6475870013237,0.5712634325027466,0.26041096917606993,0.54531293042682,0.19427610039711,0.6767987528923787,144.5734519958496,0.19999999999999996,1.0,0.529268205165863,0.2,0.0,1.0,47.0,0.734375,17.0,0.265625,0.734375,2.0,2,3,0.046875,61.0,0.953125,0.953125,2,0.453125,,,,,,,
S16,DynaMixEMATent,29,0.07975076138973236,0.612037718296051,0.612037718296051,0.5322869420051575,0.22969347010063446,0.5866952144105503,0.1836113154888153,0.718646920935505,162.3225458264351,0.19999999999999996,1.0,0.578544020652771,0.2,0.0,1.0,27.0,0.9310344827586207,2.0,0.06896551724137931,0.9310344827586207,2.0,3,27,0.9310344827586207,2.0,0.06896551724137931,0.9310344827586207,2,0.43103448275862066,,,,,,,
S16,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,60,0.9375,4.0,0.0625,0.9375,2,,,,,,,,
S16,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,49,0.765625,15.0,0.234375,0.765625,2,,,,,,,,
S16,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,3,0.046875,61.0,0.953125,0.953125,2,,,,,,,,
S16,TEMA,29,,,,,,,,,,,,,,,,,,,,,,3,27,0.9310344827586207,2.0,0.06896551724137931,0.9310344827586207,2,,,,,,,,
S16,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,60,0.9375,4.0,0.0625,0.9375,2,,0.099,,,,,,
S16,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,49,0.765625,15.0,0.234375,0.765625,2,,0.09336,,,,,,
S16,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,3,0.046875,61.0,0.953125,0.953125,2,,0.0880584,,,,,,
S16,DUA,29,,,,,,,,,,,,,,,,,,,,,,3,27,0.9310344827586207,2.0,0.06896551724137931,0.9310344827586207,2,,0.083074896,,,,,,
S16,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,60,0.9375,4.0,0.0625,0.9375,2,,,62.0,,,,,
S16,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,49,0.765625,15.0,0.234375,0.765625,2,,,64.0,,,,,
