Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes
S2,EmaTentGridS40E50B10M085,0.9993869066238403,0.9993869066238403,0.6982184648513794,1,0.40006130933761597,0.5,0.09993869066238403,0.0,0.0,3,61,22,0.36065573770491804,39.0,0.639344262295082,0.639344262295082,2
S2,EmaTentGridS30E50B20M085,0.9914031624794006,0.9914031624794006,0.6842595338821411,1,0.3017193675041199,0.5,0.19828063249588013,0.0,0.0,0,64,50,0.78125,14.0,0.21875,0.78125,2
S2,EmaTentGridS30E50B20M085,0.9935879111289978,0.9935879111289978,0.6420503854751587,1,0.30128241777420045,0.5,0.19871758222579958,0.0,0.0,1,64,37,0.578125,27.0,0.421875,0.578125,2
S2,EmaTentGridS30E50B20M085,0.9703574180603027,0.9703574180603027,0.683569073677063,1,0.30592851638793944,0.5,0.19407148361206056,0.0,0.0,2,64,54,0.84375,10.0,0.15625,0.84375,2
S2,EmaTentGridS30E50B20M085,0.9975306987762451,0.9975306987762451,0.6978244185447693,1,0.300493860244751,0.5000000000000001,0.19950613975524906,0.0,0.0,3,61,22,0.36065573770491804,39.0,0.639344262295082,0.639344262295082,2
S2,EmaTentGridS20E50B30M075,0.9914031624794006,0.9914031624794006,0.6842595338821411,1,0.2025790512561798,0.5,0.2974209487438202,0.0,0.0,0,64,50,0.78125,14.0,0.21875,0.78125,2
S2,EmaTentGridS20E50B30M075,0.9931206107139587,0.9931206107139587,0.6441794633865356,1,0.2020638167858124,0.5,0.29793618321418763,0.0,0.0,1,64,37,0.578125,27.0,0.421875,0.578125,2
S2,EmaTentGridS20E50B30M075,0.9823042154312134,0.9823042154312134,0.6861411333084106,1,0.205308735370636,0.5,0.294691264629364,0.0,0.0,2,64,54,0.84375,10.0,0.15625,0.84375,2
S2,EmaTentGridS20E50B30M075,0.9852045178413391,0.9852045178413391,0.7197030186653137,1,0.20443864464759828,0.5,0.29556135535240174,0.0,0.0,3,61,22,0.36065573770491804,39.0,0.639344262295082,0.639344262295082,2
S2,EMATent,0.9914031624794006,0.9914031624794006,0.6842595338821411,1,0.2025790512561798,0.5,0.2974209487438202,0.0,0.0,0,64,50,0.78125,14.0,0.21875,0.78125,2
S2,EMATent,0.993725061416626,0.993725061416626,0.6426578760147095,1,0.2018824815750122,0.5,0.2981175184249878,0.0,0.0,1,64,37,0.578125,27.0,0.421875,0.578125,2
S2,EMATent,0.978816032409668,0.978816032409668,0.6848114728927612,1,0.20635519027709961,0.5,0.29364480972290036,0.0,0.0,2,64,54,0.84375,10.0,0.15625,0.84375,2
S2,EMATent,0.9899023771286011,0.9899023771286011,0.7088375091552734,1,0.2030292868614197,0.5,0.2969707131385803,0.0,0.0,3,61,22,0.36065573770491804,39.0,0.639344262295082,0.639344262295082,2
S2,EMATentAdaptive,0.9914031624794006,0.9914031624794006,0.6842595338821411,1,0.2025790512561798,0.5,0.2974209487438202,0.0,0.0,0,64,50,0.78125,14.0,0.21875,0.78125,2
S2,EMATentAdaptive,0.9942641854286194,0.9942641854286194,0.6414395570755005,1,0.20172074437141418,0.5,0.2982792556285858,0.0,0.0,1,64,37,0.578125,27.0,0.421875,0.578125,2
S2,EMATentAdaptive,0.9746105670928955,0.9746105670928955,0.6843615174293518,1,0.20761682987213137,0.5,0.29238317012786863,0.0,0.0,2,64,54,0.84375,10.0,0.15625,0.84375,2
