Subject,Source_Acc,Source_F1_0,Source_F1_1,Source_MacroF1,Norm_Acc,Norm_F1_0,Norm_F1_1,Norm_MacroF1,Tent_Acc,Tent_F1_0,Tent_F1_1,Tent_MacroF1,OFTTA_Acc,OFTTA_F1_0,OFTTA_F1_1,OFTTA_MacroF1,EMATentSafe_Acc,EMATentSafe_F1_0,EMATentSafe_F1_1,EMATentSafe_MacroF1,EmaTentGridS40E50B10M085_Acc,EmaTentGridS40E50B10M085_F1_0,EmaTentGridS40E50B10M085_F1_1,EmaTentGridS40E50B10M085_MacroF1,EmaTentGridS30E50B20M085_Acc,EmaTentGridS30E50B20M085_F1_0,EmaTentGridS30E50B20M085_F1_1,EmaTentGridS30E50B20M085_MacroF1,EmaTentGridS20E50B30M075_Acc,EmaTentGridS20E50B30M075_F1_0,EmaTentGridS20E50B30M075_F1_1,EmaTentGridS20E50B30M075_MacroF1,EMATent_Acc,EMATent_F1_0,EMATent_F1_1,EMATent_MacroF1,EMATentAdaptive_Acc,EMATentAdaptive_F1_0,EMATentAdaptive_F1_1,EMATentAdaptive_MacroF1,EmaTentGridS20E50B30M090_Acc,EmaTentGridS20E50B30M090_F1_0,EmaTentGridS20E50B30M090_F1_1,EmaTentGridS20E50B30M090_MacroF1,EmaTentGridS20E50B30M095_Acc,EmaTentGridS20E50B30M095_F1_0,EmaTentGridS20E50B30M095_F1_1,EmaTentGridS20E50B30M095_MacroF1,EmaTentGridS10E50B40M085_Acc,EmaTentGridS10E50B40M085_F1_0,EmaTentGridS10E50B40M085_F1_1,EmaTentGridS10E50B40M085_MacroF1
S21,0.6284722222222222,0.3668639053254438,0.7371007371007371,0.5519823212130904,0.6041666666666666,0.5681818181818182,0.6346153846153846,0.6013986013986015,0.6041666666666666,0.5681818181818182,0.6346153846153846,0.6013986013986015,0.5381944444444444,0.5581395348837209,0.5163636363636364,0.5372515856236786,0.6701388888888888,0.4508670520231214,0.7642679900744417,0.6075675210487815,0.6736111111111112,0.45977011494252873,0.7661691542288557,0.6129696345856922,0.65625,0.4342857142857143,0.7531172069825436,0.5937014606341289,0.6284722222222222,0.49765258215962443,0.7052341597796143,0.6014433709696194,0.6215277777777778,0.4467005076142132,0.712401055408971,0.5795507815115921,0.625,0.425531914893617,0.7216494845360825,0.5735906997148498,0.6458333333333334,0.43333333333333335,0.7424242424242424,0.5878787878787879,0.6527777777777778,0.42528735632183906,0.7512437810945274,0.5882655687081833,0.6388888888888888,0.5,0.717391304347826,0.6086956521739131
S22,0.408,0.0,0.5795454545454546,0.2897727272727273,0.648,0.674074074074074,0.6173913043478261,0.6457326892109501,0.648,0.674074074074074,0.6173913043478261,0.6457326892109501,0.66,0.750733137829912,0.46540880503144655,0.6080709714306793,0.396,0.32286995515695066,0.4548736462093863,0.3888718006831685,0.436,0.4149377593360996,0.4555984555984556,0.4352681074672776,0.508,0.5653710247349824,0.43317972350230416,0.49927537411864326,0.504,0.5947712418300654,0.36082474226804123,0.47779799204905327,0.516,0.5925925925925926,0.4039408866995074,0.49826673964604995,0.512,0.5821917808219178,0.41346153846153844,0.4978266596417281,0.508,0.5743944636678201,0.41706161137440756,0.49572803752111383,0.464,0.5179856115107914,0.3963963963963964,0.4571910039535939,0.504,0.5753424657534246,0.40384615384615385,0.48959430979978924
S23,0.551440329218107,0.660436137071651,0.3393939393939394,0.49991503823279526,0.6584362139917695,0.7224080267558528,0.5561497326203209,0.6392788796880868,0.6584362139917695,0.7224080267558528,0.5561497326203209,0.6392788796880868,0.5679012345679012,0.6974063400576369,0.2446043165467626,0.47100532830219977,0.5185185185185185,0.6548672566371682,0.20408163265306123,0.4294744446451147,0.5185185185185185,0.6548672566371682,0.20408163265306123,0.4294744446451147,0.51440329218107,0.6609195402298851,0.14492753623188406,0.40292353823088456,0.5308641975308642,0.6761363636363636,0.14925373134328357,0.4126950474898236,0.5267489711934157,0.6742209631728046,0.13533834586466165,0.4047796545187331,0.522633744855967,0.672316384180791,0.12121212121212122,0.3967642526964561,0.522633744855967,0.672316384180791,0.12121212121212122,0.3967642526964561,0.522633744855967,0.672316384180791,0.12121212121212122,0.3967642526964561,0.5349794238683128,0.6852367688022284,0.11023622047244094,0.3977364946373347
S24,0.5076142131979695,0.5125628140703518,0.5025641025641026,0.5075634583172272,0.37055837563451777,0.44144144144144143,0.27906976744186046,0.36025560444165095,0.37055837563451777,0.44144144144144143,0.27906976744186046,0.36025560444165095,0.3604060913705584,0.47058823529411764,0.19230769230769232,0.33144796380090497,0.4263959390862944,0.4840182648401826,0.35428571428571426,0.4191519895629484,0.39593908629441626,0.45662100456621,0.32,0.38831050228310504,0.350253807106599,0.452991452991453,0.2,0.3264957264957265,0.3147208121827411,0.43037974683544306,0.14012738853503184,0.28525356768523746,0.3147208121827411,0.43983402489626555,0.11764705882352941,0.2787405418598975,0.3147208121827411,0.43983402489626555,0.11764705882352941,0.2787405418598975,0.3197969543147208,0.45081967213114754,0.10666666666666667,0.2787431693989071,0.3350253807106599,0.46963562753036436,0.10884353741496598,0.2892395824726652,0.3096446700507614,0.4380165289256198,0.10526315789473684,0.2716398434101783
S25,0.49795918367346936,0.016,0.663013698630137,0.3395068493150685,0.5306122448979592,0.5692883895131086,0.484304932735426,0.5267966611242673,0.5306122448979592,0.5692883895131086,0.484304932735426,0.5267966611242673,0.5346938775510204,0.6346153846153846,0.3595505617977528,0.4970829732065687,0.563265306122449,0.3270440251572327,0.676737160120846,0.5018905926390393,0.5673469387755102,0.4536082474226804,0.6418918918918919,0.5477500696572861,0.5795918367346938,0.5296803652968036,0.6199261992619927,0.5748032822793981,0.5469387755102041,0.5432098765432098,0.5506072874493927,0.5469085819963013,0.5551020408163265,0.5439330543933054,0.5657370517928287,0.554835053093067,0.5591836734693878,0.5423728813559322,0.5748031496062992,0.5585880154811157,0.5673469387755102,0.5391304347826087,0.5923076923076923,0.5657190635451506,0.6122448979591837,0.5581395348837209,0.6545454545454545,0.6063424947145877,0.5469387755102041,0.5506072874493927,0.5432098765432098,0.5469085819963013
S26,0.768976897689769,0.8195876288659794,0.6788990825688074,0.7492433557173934,0.6963696369636964,0.7371428571428571,0.640625,0.6888839285714285,0.6963696369636964,0.7371428571428571,0.640625,0.6888839285714285,0.6831683168316832,0.7362637362637363,0.6033057851239669,0.6697847606938516,0.594059405940594,0.5287356321839081,0.6434782608695652,0.5861069465267366,0.5346534653465347,0.4050632911392405,0.6178861788617886,0.5114747350005145,0.5247524752475248,0.36283185840707965,0.6210526315789474,0.49194224499301353,0.594059405940594,0.5527272727272727,0.6283987915407855,0.5905630321340292,0.5808580858085809,0.5207547169811321,0.6275659824046921,0.5741603496929121,0.5742574257425742,0.49411764705882355,0.6324786324786325,0.563298139768728,0.5610561056105611,0.4435146443514644,0.6376021798365122,0.5405584120939884,0.5511551155115512,0.4188034188034188,0.6344086021505376,0.5266060104769782,0.6402640264026402,0.6175438596491228,0.660436137071651,0.638989998360387
S27,0.42679127725856697,0.576036866359447,0.11538461538461539,0.3457107408720312,0.6012461059190031,0.630057803468208,0.5675675675675675,0.5988126855178878,0.6012461059190031,0.630057803468208,0.5675675675675675,0.5988126855178878,0.6573208722741433,0.6875,0.6206896551724138,0.6540948275862069,0.45482866043613707,0.5257452574525745,0.358974358974359,0.44235980821346677,0.4672897196261682,0.5390835579514824,0.36900369003690037,0.4540436239941914,0.4797507788161994,0.5399449035812672,0.4014336917562724,0.4706892976687698,0.49221183800623053,0.5484764542936288,0.4199288256227758,0.4842026399582023,0.4953271028037383,0.55,0.425531914893617,0.4877659574468085,0.5046728971962616,0.5571030640668524,0.4381625441696113,0.49763280411823185,0.4953271028037383,0.5524861878453039,0.42142857142857143,0.48695737963693764,0.48598130841121495,0.5403899721448467,0.4169611307420495,0.4786755514434481,0.5264797507788161,0.5824175824175825,0.45323741007194246,0.5178274962447624
S28,0.36018957345971564,0.0,0.5296167247386759,0.26480836236933797,0.6018957345971564,0.6585365853658537,0.5227272727272727,0.5906319290465631,0.6018957345971564,0.6585365853658537,0.5227272727272727,0.5906319290465631,0.6398104265402843,0.7142857142857143,0.5128205128205128,0.6135531135531136,0.4028436018957346,0.19230769230769232,0.5263157894736842,0.35931174089068824,0.4312796208530806,0.3939393939393939,0.4642857142857143,0.4291125541125541,0.4218009478672986,0.42990654205607476,0.41346153846153844,0.42168404025880657,0.44549763033175355,0.5145228215767634,0.35359116022099446,0.43405699089887895,0.43601895734597157,0.4978902953586498,0.3567567567567568,0.4273235260577033,0.41706161137440756,0.462882096069869,0.3626943005181347,0.4127881982940019,0.4075829383886256,0.3902439024390244,0.423963133640553,0.4071035180397887,0.44075829383886256,0.3058823529411765,0.5317460317460317,0.4188141923436041,0.4265402843601896,0.48068669527896996,0.35978835978835977,0.42023752753366483
S29,0.6770833333333334,0.7372881355932204,0.581081081081081,0.6591846083371506,0.7760416666666666,0.8244897959183674,0.6906474820143885,0.7575686389663779,0.7760416666666666,0.8244897959183674,0.6906474820143885,0.7575686389663779,0.8020833333333334,0.8652482269503546,0.6274509803921569,0.7463496036712558,0.8333333333333334,0.8787878787878788,0.7333333333333333,0.806060606060606,0.8229166666666666,0.8721804511278195,0.711864406779661,0.7920224289537403,0.8385416666666666,0.8864468864468864,0.7207207207207207,0.8035838035838035,0.84375,0.8905109489051095,0.7272727272727273,0.8088918380889184,0.84375,0.8905109489051095,0.7272727272727273,0.8088918380889184,0.8385416666666666,0.8872727272727273,0.7155963302752294,0.8014345287739784,0.8385416666666666,0.8872727272727273,0.7155963302752294,0.8014345287739784,0.8385416666666666,0.8872727272727273,0.7155963302752294,0.8014345287739784,0.8645833333333334,0.9037037037037037,0.7719298245614035,0.8378167641325536
S30,0.30903790087463556,0.2616822429906542,0.3506849315068493,0.3061835872487517,0.5685131195335277,0.6636363636363637,0.3983739837398374,0.5310051736881005,0.5685131195335277,0.6636363636363637,0.3983739837398374,0.5310051736881005,0.6297376093294461,0.7315010570824524,0.40375586854460094,0.5676284628135266,0.46647230320699706,0.5067385444743935,0.41904761904761906,0.4628930817610063,0.5889212827988338,0.6618705035971223,0.4758364312267658,0.5688534674119441,0.6151603498542274,0.6930232558139535,0.484375,0.5886991279069768,0.6472303206997084,0.7328918322295805,0.48068669527896996,0.6067892637542752,0.6384839650145773,0.7244444444444444,0.4745762711864407,0.5995103578154426,0.6122448979591837,0.6956521739130435,0.46586345381526106,0.5807578138641523,0.5743440233236151,0.6507177033492823,0.4552238805970149,0.5529707919731486,0.4956268221574344,0.5575447570332481,0.4135593220338983,0.4855520395335732,0.6034985422740525,0.6880733944954128,0.456,0.5720366972477064
Average,0.5357448227117925,0.4820568444088338,0.4269671990800224,0.4545120217444281,0.5825442875340077,0.63082420665515,0.5033176918665679,0.567070949260859,0.5824239505905661,0.6307086289970942,0.5032601098675867,0.5669843694323404,0.5880079074785747,0.6649448355661544,0.4438386341751486,0.5543917348706515,0.5411118158466534,0.5117781153191391,0.4493142375657834,0.4805461764424612,0.5423598355025873,0.5364458577552083,0.45335004206519336,0.4948979499102009,0.5498936145675392,0.5590761479213749,0.4574170400586693,0.508246593990022,0.5622415784571668,0.6045938498316134,0.4584859467325719,0.5315398982820926,0.5587844140799806,0.5914252874465881,0.45898442871134976,0.5252048580789688,0.5565261408178095,0.5780559359006899,0.45926434237222474,0.5186601391364574,0.5562789432143346,0.561440281765303,0.46057841892902407,0.5110093503471635,0.551222927256344,0.5358846367158356,0.4511293140545447,0.4935069753851902,0.5642620304475924,0.5975103354746534,0.4634035652437592,0.5304569503592061
Std,0.13221547335831513,0.29736846985231535,0.2391783585832812,0.15339625738431595,0.1089316273315451,0.11385575503948885,0.13615485164737234,0.11228345384826428,0.10895494760259156,0.11380507425811687,0.1362409192992196,0.11234268050422692,0.10469928772736298,0.1008631471886184,0.14115032867041002,0.10769096837122227,0.11443650498355896,0.23735151460271026,0.2058893049211821,0.12527775363392302,0.11225971082952371,0.20019863018300532,0.18155905690820556,0.11341606157370909,0.10979205913083596,0.18089298601574041,0.169139297012213,0.10859066171557488,0.10842938810424817,0.12833143778511658,0.17135104043607485,0.1124663282845072,0.10986361358237562,0.14684806189971056,0.16984912731273435,0.11189220386542899,0.10915078129824311,0.16737117068036075,0.16980059475470882,0.1114727735470279,0.10979304833152473,0.1933447053744788,0.17719876043427962,0.11442213421181353,0.1104750887823499,0.22690955940592478,0.19687842393650276,0.12134666613386282,0.10904236102460886,0.14976563485080746,0.1740713718990013,0.11542260245000595
