Subject,Method,stream_mode,block_length,accuracy,macro_f1,single_class_batch_ratio,max_class_ratio,imbalance
S27,Source,original,,0.42679127725856697,0.3457107408720312,,,
S27,Tent,original,,0.6137071651090342,0.6117137505852974,,,
S27,OFTTA,original,,0.6573208722741433,0.6540948275862069,,,
S27,EMATent,original,,0.4797507788161994,0.46785193126656544,0.16666666666666666,0.7916666666666666,
S27,DynaMixEMATent,original,,0.4735202492211838,0.4634389990603828,0.16666666666666666,0.7916666666666666,0.2916666666666667
S28,Source,original,,0.36018957345971564,0.26480836236933797,,,
S28,Tent,original,,0.6161137440758294,0.6018033130635353,,,
S28,OFTTA,original,,0.6303317535545023,0.6054372842347526,,,
S28,EMATent,original,,0.44075829383886256,0.4299908424908425,0.0,0.6486430921052632,
S28,DynaMixEMATent,original,,0.44075829383886256,0.4284205693296602,0.0,0.6486430921052632,0.14864309210526316
S29,Source,original,,0.6770833333333334,0.6591846083371506,,,
S29,Tent,original,,0.7552083333333334,0.7396046746501226,,,
S29,OFTTA,original,,0.8020833333333334,0.7463496036712558,,,
S29,EMATent,original,,0.84375,0.8109243697478992,0.0,0.671875,
S29,DynaMixEMATent,original,,0.8489583333333334,0.8181758808738531,0.0,0.671875,0.171875
S30,Source,original,,0.3119533527696793,0.30884562841530055,,,
S30,Tent,original,,0.5685131195335277,0.541675695196822,,,
S30,OFTTA,original,,0.6268221574344023,0.5653413591002693,,,
S30,EMATent,original,,0.6239067055393586,0.5889697071036424,0.16666666666666666,0.8246150362318841,
S30,DynaMixEMATent,original,,0.6326530612244898,0.6021321254971277,0.16666666666666666,0.8246150362318841,0.2412817028985507
