Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_class_2_count,true_class_2_ratio,true_max_class_ratio,true_num_present_classes
S8,EMATentProbe025,0.8952711820602417,0.8952711820602417,0.8161348700523376,1,0.2314186453819275,0.5,0.2685813546180725,0.25,0.0,2,64,35,0.546875,22,0.34375,7,0.109375,0.546875,3
S8,EMATentProbe025,0.9099318981170654,0.9099318981170654,0.7740883231163025,1,0.2270204305648804,0.5,0.27297956943511964,0.25,0.0,3,64,38,0.59375,16,0.25,10,0.15625,0.59375,3
S8,EMATentProbe025,0.8886132836341858,0.8886132836341858,0.8153033256530762,1,0.23341601490974428,0.5,0.2665839850902557,0.25,0.0,4,64,37,0.578125,20,0.3125,7,0.109375,0.578125,3
S8,EMATentProbe025,0.9150440096855164,0.9150440096855164,0.7805294990539551,1,0.2254867970943451,0.5,0.2745132029056549,0.25,0.0,5,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S8,EMATentProbe025,0.8984312415122986,0.8984312415122986,0.7944175601005554,1,0.23047062754631042,0.5,0.2695293724536896,0.25,0.0,6,58,24,0.41379310344827586,20,0.3448275862068966,14,0.2413793103448276,0.41379310344827586,3
S8,EMATentProbe050,0.9127606153488159,0.9127606153488159,0.7744781374931335,1,0.22617181539535525,0.5,0.27382818460464475,0.5,0.0,0,64,35,0.546875,15,0.234375,14,0.21875,0.546875,3
S8,EMATentProbe050,0.9264287352561951,0.9264287352561951,0.753875195980072,1,0.22207137942314148,0.5,0.2779286205768585,0.5,0.0,1,64,34,0.53125,19,0.296875,11,0.171875,0.53125,3
S8,EMATentProbe050,0.8891981244087219,0.8891981244087219,0.8145613670349121,1,0.23324056267738344,0.5,0.2667594373226166,0.5,0.0,2,64,35,0.546875,22,0.34375,7,0.109375,0.546875,3
S8,EMATentProbe050,0.8976419568061829,0.8976419568061829,0.7655007243156433,1,0.23070741295814515,0.5,0.2692925870418548,0.5,0.0,3,64,38,0.59375,16,0.25,10,0.15625,0.59375,3
S8,EMATentProbe050,0.8903926014900208,0.8903926014900208,0.8008243441581726,1,0.2328822195529938,0.5,0.26711778044700624,0.5,0.0,4,64,37,0.578125,20,0.3125,7,0.109375,0.578125,3
S8,EMATentProbe050,0.9146097302436829,0.9146097302436829,0.7676342129707336,1,0.22561708092689514,0.5,0.27438291907310486,0.5,0.0,5,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S8,EMATentProbe050,0.8980733752250671,0.8980733752250671,0.7758995294570923,1,0.23057798743247987,0.5,0.26942201256752013,0.5,0.0,6,58,24,0.41379310344827586,20,0.3448275862068966,14,0.2413793103448276,0.41379310344827586,3
S8,EMATentProbe100,0.898571789264679,0.898571789264679,0.7678161859512329,1,0.23042846322059632,0.5,0.26957153677940365,1.0,0.0,0,64,35,0.546875,15,0.234375,14,0.21875,0.546875,3
S8,EMATentProbe100,0.9028027057647705,0.9028027057647705,0.7575517892837524,1,0.22915918827056886,0.5,0.27084081172943114,1.0,0.0,1,64,34,0.53125,19,0.296875,11,0.171875,0.53125,3
S8,EMATentProbe100,0.8924679160118103,0.8924679160118103,0.7926471829414368,1,0.23225962519645693,0.5,0.26774037480354307,1.0,0.0,2,64,35,0.546875,22,0.34375,7,0.109375,0.546875,3
S8,EMATentProbe100,0.8890640139579773,0.8890640139579773,0.7426707148551941,1,0.23328079581260683,0.5,0.2667192041873932,1.0,0.0,3,64,38,0.59375,16,0.25,10,0.15625,0.59375,3
S8,EMATentProbe100,0.9072239398956299,0.9072239398956299,0.7590250968933105,1,0.22783281803131106,0.5,0.27216718196868894,1.0,0.0,4,64,37,0.578125,20,0.3125,7,0.109375,0.578125,3
S8,EMATentProbe100,0.9344328045845032,0.9344328045845032,0.735763669013977,1,0.21967015862464906,0.5,0.28032984137535094,1.0,0.0,5,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S8,EMATentProbe100,0.919114351272583,0.919114351272583,0.7429308891296387,1,0.2242656946182251,0.5,0.2757343053817749,1.0,0.0,6,58,24,0.41379310344827586,20,0.3448275862068966,14,0.2413793103448276,0.41379310344827586,3
S8,EMATentMinGate025,0.9157230257987976,0.9367922693490982,0.7811314463615417,1,0.21896231919527054,0.5,0.28103768080472946,0.0,0.25,0,64,35,0.546875,15,0.234375,14,0.21875,0.546875,3
S8,EMATentMinGate025,0.9681044220924377,0.9760783165693283,0.7562663555145264,1,0.2071765050292015,0.5,0.29282349497079846,0.0,0.25,1,64,34,0.53125,19,0.296875,11,0.171875,0.53125,3
S8,EMATentMinGate025,0.9053279757499695,0.9289959818124771,0.8108028769493103,1,0.22130120545625687,0.5,0.27869879454374313,0.0,0.25,2,64,35,0.546875,22,0.34375,7,0.109375,0.546875,3
S8,EMATentMinGate025,0.9275860786437988,0.9456895589828491,0.7737152576446533,1,0.21629313230514527,0.5,0.2837068676948547,0.0,0.25,3,64,38,0.59375,16,0.25,10,0.15625,0.59375,3
S8,EMATentMinGate025,0.8916996717453003,0.9187747538089752,0.8220605254173279,1,0.22436757385730743,0.5,0.27563242614269257,0.0,0.25,4,64,37,0.578125,20,0.3125,7,0.109375,0.578125,3
S8,EMATentMinGate025,0.9176794290542603,0.9382595717906952,0.7957637310028076,1,0.21852212846279145,0.5,0.28147787153720855,0.0,0.25,5,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S8,EMATentMinGate025,0.9047719836235046,0.9285789877176285,0.8051185011863708,1,0.22142630368471147,0.5,0.27857369631528855,0.0,0.25,6,58,24,0.41379310344827586,20,0.3448275862068966,14,0.2413793103448276,0.41379310344827586,3
S8,EMATentMinGate050,0.9157230257987976,0.9578615128993988,0.7811314463615417,1,0.21264154613018038,0.5,0.2873584538698196,0.0,0.5,0,64,35,0.546875,15,0.234375,14,0.21875,0.546875,3
S8,EMATentMinGate050,0.9680929183959961,0.984046459197998,0.7563709020614624,1,0.20478606224060059,0.5,0.2952139377593994,0.0,0.5,1,64,34,0.53125,19,0.296875,11,0.171875,0.53125,3
S8,EMATentMinGate050,0.9053202867507935,0.9526601433753967,0.8108254075050354,1,0.21420195698738098,0.5,0.285798043012619,0.0,0.5,2,64,35,0.546875,22,0.34375,7,0.109375,0.546875,3
S8,EMATentMinGate050,0.9277976751327515,0.9638988375663757,0.7736722230911255,1,0.2108303487300873,0.5,0.28916965126991273,0.0,0.5,3,64,38,0.59375,16,0.25,10,0.15625,0.59375,3
S8,EMATentMinGate050,0.8915299773216248,0.9457649886608124,0.8223266005516052,1,0.2162705034017563,0.5,0.2837294965982437,0.0,0.5,4,64,37,0.578125,20,0.3125,7,0.109375,0.578125,3
S8,EMATentMinGate050,0.9174236059188843,0.9587118029594421,0.7961939573287964,1,0.21238645911216736,0.5,0.28761354088783264,0.0,0.5,5,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S8,EMATentMinGate050,0.9046728014945984,0.9523364007472992,0.805554211139679,1,0.21429907977581025,0.5,0.28570092022418975,0.0,0.5,6,58,24,0.41379310344827586,20,0.3448275862068966,14,0.2413793103448276,0.41379310344827586,3
S9,EMATent,0.7705824375152588,0.7705824375152588,0.9365580081939697,1,0.26882526874542234,0.5,0.23117473125457763,0.0,0.0,0,64,36,0.5625,15,0.234375,13,0.203125,0.5625,3
S9,EMATent,0.8155382871627808,0.8155382871627808,0.9035556316375732,1,0.2553385138511658,0.5,0.2446614861488342,0.0,0.0,1,64,25,0.390625,25,0.390625,14,0.21875,0.390625,3
S9,EMATent,0.7089468836784363,0.7089468836784363,0.9451045393943787,1,0.2873159348964691,0.5,0.21268406510353088,0.0,0.0,2,64,43,0.671875,12,0.1875,9,0.140625,0.671875,3
S9,EMATent,0.8352974653244019,0.8352974653244019,0.9016025066375732,1,0.24941076040267945,0.5,0.25058923959732055,0.0,0.0,3,64,27,0.421875,27,0.421875,10,0.15625,0.421875,3
S9,EMATent,0.7880452275276184,0.7880452275276184,0.9260737895965576,1,0.2635864317417145,0.5,0.23641356825828552,0.0,0.0,4,64,34,0.53125,16,0.25,14,0.21875,0.53125,3
S9,EMATent,0.7976505756378174,0.7976505756378174,0.8998291492462158,1,0.2607048273086548,0.5,0.2392951726913452,0.0,0.0,5,64,39,0.609375,17,0.265625,8,0.125,0.609375,3
S9,EMATent,0.7797033786773682,0.7797033786773682,0.9269744157791138,1,0.2660889863967896,0.5,0.23391101360321043,0.0,0.0,6,55,32,0.5818181818181818,17,0.3090909090909091,6,0.10909090909090909,0.5818181818181818,3
S9,EMATentProbe025,0.7842739224433899,0.7842739224433899,0.9353870153427124,1,0.264717823266983,0.5,0.23528217673301696,0.25,0.0,0,64,36,0.5625,15,0.234375,13,0.203125,0.5625,3
S9,EMATentProbe025,0.8261152505874634,0.8261152505874634,0.9001220464706421,1,0.252165424823761,0.5,0.247834575176239,0.25,0.0,1,64,25,0.390625,25,0.390625,14,0.21875,0.390625,3
S9,EMATentProbe025,0.7191352844238281,0.7191352844238281,0.942338764667511,1,0.28425941467285154,0.5,0.21574058532714843,0.25,0.0,2,64,43,0.671875,12,0.1875,9,0.140625,0.671875,3
S9,EMATentProbe025,0.8492047190666199,0.8492047190666199,0.893076479434967,1,0.24523858428001405,0.5,0.25476141571998595,0.25,0.0,3,64,27,0.421875,27,0.421875,10,0.15625,0.421875,3
S9,EMATentProbe025,0.7991893291473389,0.7991893291473389,0.9207389950752258,1,0.26024320125579836,0.5,0.23975679874420164,0.25,0.0,4,64,34,0.53125,16,0.25,14,0.21875,0.53125,3
S9,EMATentProbe025,0.8205989003181458,0.8205989003181458,0.8938421010971069,1,0.2538203299045563,0.5,0.24617967009544373,0.25,0.0,5,64,39,0.609375,17,0.265625,8,0.125,0.609375,3
S9,EMATentProbe025,0.8022160530090332,0.8022160530090332,0.9237126708030701,1,0.25933518409729006,0.5,0.24066481590270994,0.25,0.0,6,55,32,0.5818181818181818,17,0.3090909090909091,6,0.10909090909090909,0.5818181818181818,3
S9,EMATentProbe050,0.7957388162612915,0.7957388162612915,0.9335721731185913,1,0.26127835512161257,0.5,0.23872164487838743,0.5,0.0,0,64,36,0.5625,15,0.234375,13,0.203125,0.5625,3
S9,EMATentProbe050,0.8363463282585144,0.8363463282585144,0.8963274955749512,1,0.24909610152244568,0.5,0.2509038984775543,0.5,0.0,1,64,25,0.390625,25,0.390625,14,0.21875,0.390625,3
S9,EMATentProbe050,0.7330843806266785,0.7330843806266785,0.9372060298919678,1,0.28007468581199646,0.5,0.21992531418800354,0.5,0.0,2,64,43,0.671875,12,0.1875,9,0.140625,0.671875,3
S9,EMATentProbe050,0.8607683777809143,0.8607683777809143,0.8862621188163757,1,0.24176948666572573,0.5,0.25823051333427427,0.5,0.0,3,64,27,0.421875,27,0.421875,10,0.15625,0.421875,3
S9,EMATentProbe050,0.8148572444915771,0.8148572444915771,0.9127690196037292,1,0.25554282665252687,0.5,0.24445717334747313,0.5,0.0,4,64,34,0.53125,16,0.25,14,0.21875,0.53125,3
S9,EMATentProbe050,0.8446927666664124,0.8446927666664124,0.8888269662857056,1,0.2465921700000763,0.5,0.2534078299999237,0.5,0.0,5,64,39,0.609375,17,0.265625,8,0.125,0.609375,3
S9,EMATentProbe050,0.8284585475921631,0.8284585475921631,0.9171943664550781,1,0.2514624357223511,0.5,0.24853756427764892,0.5,0.0,6,55,32,0.5818181818181818,17,0.3090909090909091,6,0.10909090909090909,0.5818181818181818,3
S9,EMATentProbe100,0.8148955702781677,0.8148955702781677,0.9285227656364441,1,0.25553132891654967,0.5,0.2444686710834503,1.0,0.0,0,64,36,0.5625,15,0.234375,13,0.203125,0.5625,3
S9,EMATentProbe100,0.8558555245399475,0.8558555245399475,0.8863893151283264,1,0.24324334263801575,0.5,0.2567566573619842,1.0,0.0,1,64,25,0.390625,25,0.390625,14,0.21875,0.390625,3
S9,EMATentProbe100,0.7745379209518433,0.7745379209518433,0.9188514947891235,1,0.267638623714447,0.5,0.23236137628555298,1.0,0.0,2,64,43,0.671875,12,0.1875,9,0.140625,0.671875,3
S9,EMATentProbe100,0.8790061473846436,0.8790061473846436,0.874320387840271,1,0.23629815578460694,0.5,0.26370184421539306,1.0,0.0,3,64,27,0.421875,27,0.421875,10,0.15625,0.421875,3
S9,EMATentProbe100,0.8550273180007935,0.8550273180007935,0.9081664681434631,1,0.24349180459976197,0.5,0.256508195400238,1.0,0.0,4,64,34,0.53125,16,0.25,14,0.21875,0.53125,3
S9,EMATentProbe100,0.8929324746131897,0.8929324746131897,0.8745678067207336,1,0.2321202576160431,0.5,0.2678797423839569,1.0,0.0,5,64,39,0.609375,17,0.265625,8,0.125,0.609375,3
S9,EMATentProbe100,0.8759538531303406,0.8759538531303406,0.9049397706985474,1,0.23721384406089785,0.5,0.26278615593910215,1.0,0.0,6,55,32,0.5818181818181818,17,0.3090909090909091,6,0.10909090909090909,0.5818181818181818,3
S9,EMATentMinGate025,0.7705824375152588,0.8279368281364441,0.9365580081939697,1,0.2516189515590668,0.5,0.24838104844093323,0.0,0.25,0,64,36,0.5625,15,0.234375,13,0.203125,0.5625,3
S9,EMATentMinGate025,0.815341055393219,0.8615057915449142,0.9036509394645691,1,0.24154826253652573,0.5,0.2584517374634743,0.0,0.25,1,64,25,0.390625,25,0.390625,14,0.21875,0.390625,3
S9,EMATentMinGate025,0.7087933421134949,0.7815950065851212,0.9451373815536499,1,0.2655214980244637,0.5,0.23447850197553632,0.0,0.25,2,64,43,0.671875,12,0.1875,9,0.140625,0.671875,3
S9,EMATentMinGate025,0.835189163684845,0.8763918727636337,0.9013988375663757,1,0.2370824381709099,0.5,0.2629175618290901,0.0,0.25,3,64,27,0.421875,27,0.421875,10,0.15625,0.421875,3
S9,EMATentMinGate025,0.7878268361091614,0.840870127081871,0.9260398745536804,1,0.2477389618754387,0.5,0.2522610381245613,0.0,0.25,4,64,34,0.53125,16,0.25,14,0.21875,0.53125,3
S9,EMATentMinGate025,0.7964873909950256,0.8473655432462692,0.9002004265785217,1,0.24579033702611924,0.5,0.25420966297388076,0.0,0.25,5,64,39,0.609375,17,0.265625,8,0.125,0.609375,3
S9,EMATentMinGate025,0.7785742282867432,0.8339306712150574,0.9272173643112183,1,0.2498207986354828,0.5,0.2501792013645172,0.0,0.25,6,55,32,0.5818181818181818,17,0.3090909090909091,6,0.10909090909090909,0.5818181818181818,3
S9,EMATentMinGate050,0.7705824375152588,0.8852912187576294,0.9365580081939697,1,0.2344126343727112,0.5,0.2655873656272888,0.0,0.5,0,64,36,0.5625,15,0.234375,13,0.203125,0.5625,3
S9,EMATentMinGate050,0.8151587843894958,0.9075793921947479,0.9037346243858337,1,0.22772618234157563,0.5,0.27227381765842434,0.0,0.5,1,64,25,0.390625,25,0.390625,14,0.21875,0.390625,3
S9,EMATentMinGate050,0.7086459398269653,0.8543229699134827,0.945166826248169,1,0.2437031090259552,0.5,0.2562968909740448,0.0,0.5,2,64,43,0.671875,12,0.1875,9,0.140625,0.671875,3
S9,EMATentMinGate050,0.8350827693939209,0.9175413846969604,0.9011861085891724,1,0.22473758459091187,0.5,0.27526241540908813,0.0,0.5,3,64,27,0.421875,27,0.421875,10,0.15625,0.421875,3
S9,EMATentMinGate050,0.7876179814338684,0.8938089907169342,0.9259987473487854,1,0.23185730278491976,0.5,0.2681426972150803,0.0,0.5,4,64,34,0.53125,16,0.25,14,0.21875,0.53125,3
S9,EMATentMinGate050,0.7953575849533081,0.897678792476654,0.9005779027938843,1,0.2306963622570038,0.5,0.2693036377429962,0.0,0.5,5,64,39,0.609375,17,0.265625,8,0.125,0.609375,3
S9,EMATentMinGate050,0.7774814963340759,0.888740748167038,0.9274387955665588,1,0.23337777554988862,0.5,0.26662222445011136,0.0,0.5,6,55,32,0.5818181818181818,17,0.3090909090909091,6,0.10909090909090909,0.5818181818181818,3
S10,EMATent,0.9655210375785828,0.9655210375785828,0.7918431758880615,1,0.21034368872642517,0.5,0.28965631127357483,0.0,0.0,0,64,37,0.578125,19,0.296875,8,0.125,0.578125,3
S10,EMATent,0.8861262202262878,0.8861262202262878,0.8415713906288147,1,0.23416213393211366,0.5,0.26583786606788634,0.0,0.0,1,64,28,0.4375,17,0.265625,19,0.296875,0.4375,3
S10,EMATent,0.9344010949134827,0.9344010949134827,0.7992818355560303,1,0.21967967152595522,0.5,0.2803203284740448,0.0,0.0,2,64,28,0.4375,24,0.375,12,0.1875,0.4375,3
S10,EMATent,0.9565644860267639,0.9565644860267639,0.8029980063438416,1,0.21303065419197084,0.5,0.2869693458080292,0.0,0.0,3,64,38,0.59375,21,0.328125,5,0.078125,0.59375,3
S10,EMATent,0.9622306227684021,0.9622306227684021,0.7537055015563965,1,0.21133081316947938,0.5,0.2886691868305206,0.0,0.0,4,64,30,0.46875,25,0.390625,9,0.140625,0.46875,3
S10,EMATent,0.9736034274101257,0.9736034274101257,0.774192750453949,1,0.20791897177696228,0.5,0.2920810282230377,0.0,0.0,5,64,34,0.53125,20,0.3125,10,0.15625,0.53125,3
S10,EMATent,0.9950321316719055,0.9950321316719055,0.7471767663955688,1,0.20149036049842836,0.5,0.29850963950157167,0.0,0.0,6,64,35,0.546875,19,0.296875,10,0.15625,0.546875,3
S10,EMATent,0.8477542996406555,0.8477542996406555,0.8830128312110901,1,0.24567371010780337,0.5,0.25432628989219663,0.0,0.0,7,8,6,0.75,0,0.0,2,0.25,0.75,2
S10,EMATentProbe025,0.9728736281394958,0.9728736281394958,0.7802095413208008,1,0.20813791155815126,0.5,0.29186208844184874,0.25,0.0,0,64,37,0.578125,19,0.296875,8,0.125,0.578125,3
S10,EMATentProbe025,0.9158937335014343,0.9158937335014343,0.819063663482666,1,0.22523187994956972,0.5,0.2747681200504303,0.25,0.0,1,64,28,0.4375,17,0.265625,19,0.296875,0.4375,3
S10,EMATentProbe025,0.9515726566314697,0.9515726566314697,0.7818859815597534,1,0.21452820301055908,0.5,0.2854717969894409,0.25,0.0,2,64,28,0.4375,24,0.375,12,0.1875,0.4375,3
S10,EMATentProbe025,0.9694293141365051,0.9694293141365051,0.788479745388031,1,0.20917120575904846,0.5,0.29082879424095154,0.25,0.0,3,64,38,0.59375,21,0.328125,5,0.078125,0.59375,3
S10,EMATentProbe025,0.9747627377510071,0.9747627377510071,0.7413815259933472,1,0.20757117867469788,0.5,0.2924288213253021,0.25,0.0,4,64,30,0.46875,25,0.390625,9,0.140625,0.46875,3
S10,EMATentProbe025,0.9846954345703125,0.9846954345703125,0.761161744594574,1,0.20459136962890626,0.5,0.2954086303710937,0.25,0.0,5,64,34,0.53125,20,0.3125,10,0.15625,0.53125,3
S10,EMATentProbe025,0.9979550242424011,0.9979550242424011,0.7414117455482483,1,0.20061349272727969,0.5,0.2993865072727203,0.25,0.0,6,64,35,0.546875,19,0.296875,10,0.15625,0.546875,3
S10,EMATentProbe025,0.9055237174034119,0.9055237174034119,0.8500847220420837,1,0.22834288477897646,0.5,0.27165711522102354,0.25,0.0,7,8,6,0.75,0,0.0,2,0.25,0.75,2
S10,EMATentProbe050,0.9784582853317261,0.9784582853317261,0.7756102085113525,1,0.2064625144004822,0.5,0.2935374855995178,0.5,0.0,0,64,37,0.578125,19,0.296875,8,0.125,0.578125,3
S10,EMATentProbe050,0.9389052987098694,0.9389052987098694,0.8026671409606934,1,0.2183284103870392,0.5,0.2816715896129608,0.5,0.0,1,64,28,0.4375,17,0.265625,19,0.296875,0.4375,3
S10,EMATentProbe050,0.965730607509613,0.965730607509613,0.7693262100219727,1,0.2102808177471161,0.5,0.2897191822528839,0.5,0.0,2,64,28,0.4375,24,0.375,12,0.1875,0.4375,3
S10,EMATentProbe050,0.9790992140769958,0.9790992140769958,0.7764001488685608,1,0.20627023577690126,0.5,0.29372976422309877,0.5,0.0,3,64,38,0.59375,21,0.328125,5,0.078125,0.59375,3
S10,EMATentProbe050,0.9843792915344238,0.9843792915344238,0.7318556904792786,1,0.20468621253967287,0.5,0.29531378746032716,0.5,0.0,4,64,30,0.46875,25,0.390625,9,0.140625,0.46875,3
S10,EMATentProbe050,0.9922481179237366,0.9922481179237366,0.7530643343925476,1,0.20232556462287904,0.5,0.29767443537712096,0.5,0.0,5,64,34,0.53125,20,0.3125,10,0.15625,0.53125,3
S10,EMATentProbe050,0.9978949427604675,0.9978949427604675,0.7476867437362671,1,0.20063151717185976,0.5,0.29936848282814027,0.5,0.0,6,64,35,0.546875,19,0.296875,10,0.15625,0.546875,3
S10,EMATentProbe050,0.9429501891136169,0.9429501891136169,0.8344208598136902,1,0.21711494326591493,0.5,0.2828850567340851,0.5,0.0,7,8,6,0.75,0,0.0,2,0.25,0.75,2
S10,EMATentProbe100,0.9862536787986755,0.9862536787986755,0.7679052352905273,1,0.20412389636039735,0.5,0.29587610363960265,1.0,0.0,0,64,37,0.578125,19,0.296875,8,0.125,0.578125,3
S10,EMATentProbe100,0.9701637029647827,0.9701637029647827,0.7805816531181335,1,0.2089508891105652,0.5,0.2910491108894348,1.0,0.0,1,64,28,0.4375,17,0.265625,19,0.296875,0.4375,3
S10,EMATentProbe100,0.9868336319923401,0.9868336319923401,0.7612032890319824,1,0.20394991040229798,0.5,0.296050089597702,1.0,0.0,2,64,28,0.4375,24,0.375,12,0.1875,0.4375,3
S10,EMATentProbe100,0.9919286966323853,0.9919286966323853,0.7686105370521545,1,0.20242139101028445,0.5,0.29757860898971555,1.0,0.0,3,64,38,0.59375,21,0.328125,5,0.078125,0.59375,3
S10,EMATentProbe100,0.9951301217079163,0.9951301217079163,0.7270349860191345,1,0.20146096348762513,0.5,0.29853903651237484,1.0,0.0,4,64,30,0.46875,25,0.390625,9,0.140625,0.46875,3
S10,EMATentProbe100,0.9990578293800354,0.9990578293800354,0.7535489201545715,1,0.2002826511859894,0.5,0.29971734881401063,1.0,0.0,5,64,34,0.53125,20,0.3125,10,0.15625,0.53125,3
S10,EMATentProbe100,0.9912759065628052,0.9912759065628052,0.7669367790222168,1,0.20261722803115845,0.5,0.29738277196884155,1.0,0.0,6,64,35,0.546875,19,0.296875,10,0.15625,0.546875,3
S10,EMATentProbe100,0.9730477929115295,0.9730477929115295,0.8386578559875488,1,0.20808566212654114,0.5,0.29191433787345883,1.0,0.0,7,8,6,0.75,0,0.0,2,0.25,0.75,2
S10,EMATentMinGate025,0.9655210375785828,0.9741407781839371,0.7918431758880615,1,0.2077577665448189,0.5,0.29224223345518113,0.0,0.25,0,64,37,0.578125,19,0.296875,8,0.125,0.578125,3
S10,EMATentMinGate025,0.8860957622528076,0.9145718216896057,0.8415941596031189,1,0.2256284534931183,0.5,0.2743715465068817,0.0,0.25,1,64,28,0.4375,17,0.265625,19,0.296875,0.4375,3
S10,EMATentMinGate025,0.9341229200363159,0.9505921900272369,0.7995578646659851,1,0.21482234299182892,0.5,0.28517765700817105,0.0,0.25,2,64,28,0.4375,24,0.375,12,0.1875,0.4375,3
S10,EMATentMinGate025,0.956427812576294,0.9673208594322205,0.8031314611434937,1,0.20980374217033387,0.5,0.2901962578296661,0.0,0.25,3,64,38,0.59375,21,0.328125,5,0.078125,0.59375,3
S10,EMATentMinGate025,0.9620112180709839,0.9715084135532379,0.7538748383522034,1,0.20854747593402864,0.5,0.2914525240659714,0.0,0.25,4,64,30,0.46875,25,0.390625,9,0.140625,0.46875,3
S10,EMATentMinGate025,0.9734704494476318,0.9801028370857239,0.7743000388145447,1,0.20596914887428286,0.5,0.29403085112571714,0.0,0.25,5,64,34,0.53125,20,0.3125,10,0.15625,0.53125,3
S10,EMATentMinGate025,0.9949771165847778,0.9962328374385834,0.7472658157348633,1,0.201130148768425,0.5,0.298869851231575,0.0,0.25,6,64,35,0.546875,19,0.296875,10,0.15625,0.546875,3
S10,EMATentMinGate025,0.8476455807685852,0.8857341855764389,0.8830512762069702,1,0.23427974432706833,0.5,0.26572025567293167,0.0,0.25,7,8,6,0.75,0,0.0,2,0.25,0.75,2
S10,EMATentMinGate050,0.9655210375785828,0.9827605187892914,0.7918431758880615,1,0.2051718443632126,0.5,0.2948281556367874,0.0,0.5,0,64,37,0.578125,19,0.296875,8,0.125,0.578125,3
S10,EMATentMinGate050,0.8860658407211304,0.9430329203605652,0.8416165113449097,1,0.21709012389183047,0.5,0.28290987610816953,0.0,0.5,1,64,28,0.4375,17,0.265625,19,0.296875,0.4375,3
S10,EMATentMinGate050,0.933849573135376,0.966924786567688,0.7998293042182922,1,0.20992256402969361,0.5,0.2900774359703064,0.0,0.5,2,64,28,0.4375,24,0.375,12,0.1875,0.4375,3
S10,EMATentMinGate050,0.9562978744506836,0.9781489372253418,0.8032569885253906,1,0.20655531883239747,0.5,0.29344468116760253,0.0,0.5,3,64,38,0.59375,21,0.328125,5,0.078125,0.59375,3
S10,EMATentMinGate050,0.9617910385131836,0.9808955192565918,0.754043698310852,1,0.20573134422302247,0.5,0.29426865577697753,0.0,0.5,4,64,30,0.46875,25,0.390625,9,0.140625,0.46875,3
S10,EMATentMinGate050,0.9733378291130066,0.9866689145565033,0.7744069695472717,1,0.203999325633049,0.5,0.296000674366951,0.0,0.5,5,64,34,0.53125,20,0.3125,10,0.15625,0.53125,3
S10,EMATentMinGate050,0.9949214458465576,0.9974607229232788,0.747355043888092,1,0.20076178312301637,0.5,0.29923821687698365,0.0,0.5,6,64,35,0.546875,19,0.296875,10,0.15625,0.546875,3
S10,EMATentMinGate050,0.8475502729415894,0.9237751364707947,0.8830891847610474,1,0.2228674590587616,0.5,0.2771325409412384,0.0,0.5,7,8,6,0.75,0,0.0,2,0.25,0.75,2
S11,EMATent,0.8058843612670898,0.8058843612670898,0.7800712585449219,1,0.25823469161987306,0.5,0.24176530838012694,0.0,0.0,0,64,30,0.46875,22,0.34375,12,0.1875,0.46875,3
S11,EMATent,0.7896113395690918,0.7896113395690918,0.7976284027099609,1,0.26311659812927246,0.5,0.23688340187072754,0.0,0.0,1,64,34,0.53125,22,0.34375,8,0.125,0.53125,3
S11,EMATent,0.8270657062530518,0.8270657062530518,0.7927330732345581,1,0.2518802881240845,0.5,0.24811971187591553,0.0,0.0,2,64,34,0.53125,19,0.296875,11,0.171875,0.53125,3
S11,EMATent,0.8061306476593018,0.8061306476593018,0.7966339588165283,1,0.25816080570220945,0.5,0.24183919429779052,0.0,0.0,3,64,40,0.625,15,0.234375,9,0.140625,0.625,3
S11,EMATent,0.825595498085022,0.825595498085022,0.825486421585083,1,0.2523213505744934,0.5,0.24767864942550658,0.0,0.0,4,64,33,0.515625,19,0.296875,12,0.1875,0.515625,3
S11,EMATent,0.8652432560920715,0.8652432560920715,0.8031311631202698,1,0.24042702317237855,0.5,0.2595729768276214,0.0,0.0,5,64,30,0.46875,19,0.296875,15,0.234375,0.46875,3
S11,EMATent,0.823795735836029,0.823795735836029,0.8154114484786987,1,0.2528612792491913,0.5,0.2471387207508087,0.0,0.0,6,62,35,0.5645161290322581,20,0.3225806451612903,7,0.11290322580645161,0.5645161290322581,3
S11,EMATentProbe025,0.8195670247077942,0.8195670247077942,0.7802022695541382,1,0.2541298925876618,0.5,0.24587010741233825,0.25,0.0,0,64,30,0.46875,22,0.34375,12,0.1875,0.46875,3
S11,EMATentProbe025,0.8122159838676453,0.8122159838676453,0.7962347269058228,1,0.2563352048397064,0.5,0.24366479516029357,0.25,0.0,1,64,34,0.53125,22,0.34375,8,0.125,0.53125,3
S11,EMATentProbe025,0.8460942506790161,0.8460942506790161,0.7973592877388,1,0.24617172479629518,0.5,0.2538282752037048,0.25,0.0,2,64,34,0.53125,19,0.296875,11,0.171875,0.53125,3
S11,EMATentProbe025,0.8300100564956665,0.8300100564956665,0.8000012040138245,1,0.2509969830513001,0.5,0.24900301694869995,0.25,0.0,3,64,40,0.625,15,0.234375,9,0.140625,0.625,3
