Subject,Method,batch_size,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_class_2_count,pred_class_2_ratio,pred_max_class_ratio,pred_num_present_classes,batch_index,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_class_2_count,true_class_2_ratio,true_max_class_ratio,true_num_present_classes,true_imbalance,realistic_divergence_mean,realistic_divergence_min,realistic_divergence_max,realistic_prior_mean,realistic_prior_min,realistic_prior_max
S7,DynaMixEMATent,64,0.003926912322640419,0.054060570895671844,0.054060570895671844,0.050133660435676575,0.957546102051316,0.02623572667998256,0.016218171268701554,0.026668236710385873,3.459876537322998,0.19999999999999996,0.0,0.06414205580949783,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S7,DynaMixEMATent,64,0.009093438275158405,0.08773524314165115,0.08773524314165115,0.07864180952310562,0.9070378789270832,0.06664154813042149,0.026320572942495346,0.06844300729636932,9.074932098388672,0.19999999999999996,0.0,0.09724318236112595,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S7,DynaMixEMATent,64,0.004435467068105936,0.07515574991703033,0.07515574991703033,0.07072027772665024,0.8769716872852231,0.10048158773966778,0.022546724975109098,0.1027993770209722,13.884900093078613,0.19999999999999996,0.0,0.11685479432344437,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S7,DynaMixEMATent,64,0.08520533889532089,0.27949467301368713,0.27949467301368713,0.19428932666778564,0.7147685132645117,0.20138308483138215,0.08384840190410614,0.21981415002706062,31.77255916595459,0.19999999999999996,1.0,0.31497031450271606,0.2,0.0,1.0,52.0,0.8125,0.0,0.0,12.0,0.1875,0.8125,2.0,3,45,0.703125,0,0.0,19,0.296875,0.703125,2,0.3697916666666667,,,,,,
S7,DynaMixEMATent,64,0.17338615655899048,0.6742563843727112,0.6742563843727112,0.5008702278137207,0.44426010584874975,0.3534629788394369,0.20227691531181335,0.4430898210468589,74.9249677658081,0.19999999999999996,1.0,0.7262395620346069,0.2,0.0,1.0,15.0,0.234375,8.0,0.125,41.0,0.640625,0.640625,3.0,4,0,0.0,8,0.125,56,0.875,0.875,2,0.5416666666666667,,,,,,
S7,DynaMixEMATent,64,0.07877935469150543,0.8420616984367371,0.8420616984367371,0.7632823586463928,0.27319712156134723,0.4741843689076316,0.2526185095310211,0.6344609479291263,128.81691646575928,0.19999999999999996,1.0,0.4520716071128845,0.2,0.0,1.0,0.0,0.0,57.0,0.890625,7.0,0.109375,0.890625,2.0,5,0,0.0,64,1.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S7,DynaMixEMATent,56,0.03450769558548927,0.5747881531715393,0.5747881531715393,0.5402804613113403,0.23524650689533677,0.5923170471532014,0.1724364459514618,0.715736023240169,161.00505304336548,0.19999999999999996,1.0,0.2133929431438446,0.2,0.0,1.0,0.0,0.0,56.0,1.0,0.0,0.0,1.0,1.0,6,0,0.0,56,1.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S7,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,0,64,1.0,0,0.0,0,0.0,1.0,1,,0.28831541538238525,0.10332880169153214,0.5389466285705566,0.22023701667785645,0.0,0.5
S7,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,1,64,1.0,0,0.0,0,0.0,1.0,1,,2.197251319885254,0.8943741321563721,3.939210891723633,0.22144150733947754,0.0,0.5
S7,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,2,64,1.0,0,0.0,0,0.0,1.0,1,,5.597528457641602,2.507246971130371,9.67406177520752,0.22267520427703857,0.0,0.5
S7,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,3,45,0.703125,0,0.0,19,0.296875,0.703125,2,,8.898028373718262,4.751561164855957,14.274349212646484,0.2242734432220459,0.0,0.5
S7,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,8,0.125,56,0.875,0.875,2,,11.548515319824219,8.021522521972656,15.431604385375977,0.2402244359254837,0.0,0.5
S7,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,5,0,0.0,64,1.0,0,0.0,1.0,1,,13.281081199645996,11.642400741577148,14.261885643005371,0.28376221656799316,0.0,0.4602569341659546
S7,RealisticTTA,56,,,,,,,,,,,,,,,,,,,,,,,,6,0,0.0,56,1.0,0,0.0,1.0,1,,19.0935115814209,15.26440715789795,23.538803100585938,0.23492401838302612,0.0,0.5
S8,DynaMixEMATent,64,0.004126830026507378,0.046477243304252625,0.046477243304252625,0.042350415140390396,0.9634064268403968,0.022650400168327367,0.013943172991275787,0.02297068439456884,2.974543571472168,0.19999999999999996,0.0,0.06653963029384613,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S8,DynaMixEMATent,64,0.2465064972639084,0.8580747246742249,0.8580747246742249,0.6115682125091553,0.47241194490452976,0.2701656376932028,0.25742241740226746,0.363821429604826,57.89132595062256,0.19999999999999996,1.0,0.666654646396637,0.2,0.0,1.0,18.0,0.28125,17.0,0.265625,29.0,0.453125,0.453125,3.0,1,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S8,DynaMixEMATent,64,0.09377779066562653,0.8811485171318054,0.8811485171318054,0.7873706817626953,0.3012413049010656,0.4344141399593928,0.26434455513954164,0.5905130492737588,114.2848310470581,0.19999999999999996,1.0,0.8351816534996033,0.2,0.0,1.0,7.0,0.109375,19.0,0.296875,38.0,0.59375,0.59375,3.0,2,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S8,DynaMixEMATent,64,0.23157420754432678,0.9991418123245239,0.9991418123245239,0.7675675749778748,0.1739950609425765,0.5262623953600665,0.29974254369735714,0.7515270142766207,178.22990703582764,0.19999999999999996,1.0,0.8664900064468384,0.2,0.0,1.0,22.0,0.34375,10.0,0.15625,32.0,0.5,0.5,3.0,3,42,0.65625,0,0.0,22,0.34375,0.65625,2,0.3229166666666667,,,,,,
S8,DynaMixEMATent,64,0.4238758683204651,0.8312209248542786,0.8312209248542786,0.4073450565338135,0.12308635743609565,0.6275473651076208,0.24936627745628356,0.8360234109666886,231.42804622650146,0.19999999999999996,1.0,0.9057567119598389,0.2,0.0,1.0,8.0,0.125,49.0,0.765625,7.0,0.109375,0.765625,3.0,4,0,0.0,12,0.1875,52,0.8125,0.8125,2,0.4791666666666667,,,,,,
S8,DynaMixEMATent,64,0.06085802987217903,0.16976134479045868,0.16976134479045868,0.10890331864356995,0.14296101295970534,0.8061105836031571,0.0509284034371376,0.8493675150774189,242.29277229309082,0.19999999999999996,0.0,0.38495302200317383,0.2,0.0,1.0,0.0,0.0,64.0,1.0,0.0,0.0,1.0,1.0,5,0,0.0,64,1.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S8,DynaMixEMATent,58,0.0725395604968071,0.19332069158554077,0.19332069158554077,0.12078113108873367,0.12999533675386946,0.8120084557704683,0.057996207475662226,0.862001259670607,253.50537240505219,0.19999999999999996,0.0,0.6371054649353027,0.2,0.0,1.0,0.0,0.0,49.0,0.8448275862068966,9.0,0.15517241379310345,0.8448275862068966,2.0,6,0,0.0,58,1.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S8,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,0,64,1.0,0,0.0,0,0.0,1.0,1,,0.27895835041999817,0.10507778823375702,0.5219811797142029,0.2189694195985794,0.0045211464166641235,0.5
S8,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,1,64,1.0,0,0.0,0,0.0,1.0,1,,1.4517697095870972,0.8101253509521484,2.3957910537719727,0.21793998777866364,0.01470404863357544,0.5
S8,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,2,64,1.0,0,0.0,0,0.0,1.0,1,,3.9279067516326904,2.940887451171875,5.371364593505859,0.21804966032505035,0.013511165976524353,0.5
S8,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,3,42,0.65625,0,0.0,22,0.34375,0.65625,2,,7.527746677398682,5.931183815002441,10.174262046813965,0.2163112759590149,0.03821234405040741,0.5
S8,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,12,0.1875,52,0.8125,0.8125,2,,13.858275413513184,12.156153678894043,16.42535400390625,0.2175171971321106,0.019621580839157104,0.5
S8,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,5,0,0.0,64,1.0,0,0.0,1.0,1,,24.928213119506836,21.77347755432129,28.522003173828125,0.236803337931633,0.0,0.5
S8,RealisticTTA,58,,,,,,,,,,,,,,,,,,,,,,,,6,0,0.0,58,1.0,0,0.0,1.0,1,,39.2132453918457,33.270469665527344,45.04662322998047,0.25189611315727234,0.0,0.5
S9,DynaMixEMATent,64,0.004213718697428703,0.04053409397602081,0.04053409397602081,0.03632037714123726,0.9680206922350342,0.019819079572159594,0.012160228192806244,0.02006305084872395,2.594182014465332,0.19999999999999996,0.0,0.05200973153114319,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S9,DynaMixEMATent,64,0.03720516338944435,0.18475428223609924,0.18475428223609924,0.147549107670784,0.8439468702924001,0.10062684503677012,0.05542628467082977,0.10653148971195237,14.418456077575684,0.19999999999999996,0.0,0.2262856364250183,0.2,0.0,1.0,63.0,0.984375,0.0,0.0,1.0,0.015625,0.984375,2.0,1,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S9,DynaMixEMATent,64,0.022902892902493477,0.12207333743572235,0.12207333743572235,0.09917044639587402,0.8097819387833747,0.15359605998590864,0.036622001230716704,0.15943488452313404,22.231149673461914,0.19999999999999996,0.0,0.20161625742912292,0.2,0.0,1.0,63.0,0.984375,0.0,0.0,1.0,0.015625,0.984375,2.0,2,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S9,DynaMixEMATent,64,0.3883892595767975,0.7122101187705994,0.7122101187705994,0.3238208591938019,0.4629409426132134,0.3233960217556068,0.2136630356311798,0.4112690060490689,67.81259727478027,0.19999999999999996,1.0,0.4558104872703552,0.2,0.0,1.0,35.0,0.546875,24.0,0.375,5.0,0.078125,0.546875,3.0,3,44,0.6875,20,0.3125,0,0.0,0.6875,2,0.3541666666666667,,,,,,
S9,DynaMixEMATent,64,0.03578482195734978,0.4205586016178131,0.4205586016178131,0.38477379083633423,0.41689041794732135,0.4569420015673347,0.12616758048534393,0.5229171994112205,94.72834777832031,0.19999999999999996,1.0,0.21946710348129272,0.2,0.0,1.0,0.0,0.0,63.0,0.984375,1.0,0.015625,0.984375,2.0,4,0,0.0,64,1.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S9,DynaMixEMATent,64,0.023200642317533493,0.24451565742492676,0.24451565742492676,0.22131501138210297,0.39121129774432956,0.5354340050281925,0.07335469722747802,0.5778198016287077,110.37734985351562,0.19999999999999996,1.0,0.1279301643371582,0.2,0.0,1.0,0.0,0.0,64.0,1.0,0.0,0.0,1.0,1.0,5,0,0.0,45,0.703125,19,0.296875,0.703125,2,0.3697916666666667,,,,,,
S9,DynaMixEMATent,55,0.017407754436135292,0.20863227546215057,0.20863227546215057,0.19122451543807983,0.3618216334766733,0.5755886838846815,0.06258968263864517,0.6140200008731101,121.8521250039339,0.19999999999999996,1.0,0.3272223174571991,0.2,0.0,1.0,0.0,0.0,55.0,1.0,0.0,0.0,1.0,1.0,6,0,0.0,0,0.0,55,1.0,1.0,1,0.6666666666666667,,,,,,
S9,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,0,64,1.0,0,0.0,0,0.0,1.0,1,,0.2612309157848358,0.10451018065214157,0.4687155485153198,0.22234316170215607,0.0,0.5
S9,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,1,64,1.0,0,0.0,0,0.0,1.0,1,,2.0527546405792236,0.9082284569740295,3.5580263137817383,0.222952201962471,0.0,0.5
S9,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,2,64,1.0,0,0.0,0,0.0,1.0,1,,4.755675792694092,2.288262367248535,7.885308265686035,0.22634057700634003,0.0,0.5
S9,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,3,44,0.6875,20,0.3125,0,0.0,0.6875,2,,6.440032958984375,3.9844703674316406,8.981911659240723,0.2464759796857834,0.0,0.5
S9,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,64,1.0,0,0.0,1.0,1,,9.258379936218262,6.219792366027832,12.10937786102295,0.25649163126945496,0.0,0.5
S9,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,5,0,0.0,45,0.703125,19,0.296875,0.703125,2,,15.794451713562012,9.475809097290039,22.475730895996094,0.24431248009204865,0.0,0.5
S9,RealisticTTA,55,,,,,,,,,,,,,,,,,,,,,,,,6,0,0.0,0,0.0,55,1.0,1.0,1,,25.504501342773438,13.985574722290039,38.30000305175781,0.23932693898677826,0.0,0.5
