Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes
S17,EMATent,0.48900264501571655,0.48900264501571655,0.8935863971710205,1,0.353299206495285,0.5,0.14670079350471496,0.0,0.0,1,64,51,0.796875,13.0,0.203125,0.796875,2
S17,EMATent,0.9775194525718689,0.9775194525718689,0.6330366134643555,1,0.20674416422843933,0.5,0.29325583577156067,0.0,0.0,2,64,22,0.34375,42.0,0.65625,0.65625,2
S17,EMATent,0.8563792705535889,0.8563792705535889,0.7412769198417664,1,0.24308621883392334,0.5,0.25691378116607666,0.0,0.0,3,64,39,0.609375,25.0,0.390625,0.609375,2
S17,EMATent,0.9735836982727051,0.9735836982727051,0.6078885197639465,1,0.2079248905181885,0.5,0.29207510948181153,0.0,0.0,4,30,0,0.0,30.0,1.0,1.0,1
S18,EMATent,0.770175039768219,0.770175039768219,0.860134482383728,1,0.2689474880695343,0.5,0.2310525119304657,0.0,0.0,0,64,42,0.65625,22.0,0.34375,0.65625,2
S18,EMATent,0.5327948927879333,0.5327948927879333,0.956236720085144,1,0.34016153216362,0.5,0.15983846783638,0.0,0.0,1,64,25,0.390625,39.0,0.609375,0.609375,2
S18,EMATent,0.4659685492515564,0.4659685492515564,0.9009526371955872,1,0.3602094352245331,0.5,0.13979056477546692,0.0,0.0,2,64,26,0.40625,38.0,0.59375,0.59375,2
S18,EMATent,0.9316912293434143,0.9316912293434143,0.8558262586593628,1,0.2204926311969757,0.5,0.2795073688030243,0.0,0.0,3,63,42,0.6666666666666666,21.0,0.3333333333333333,0.6666666666666666,2
S19,EMATent,0.7242984175682068,0.7242984175682068,0.8157329559326172,1,0.282710474729538,0.5,0.21728952527046203,0.0,0.0,0,64,32,0.5,32.0,0.5,0.5,2
S19,EMATent,0.888750433921814,0.888750433921814,0.8141810894012451,1,0.23337486982345582,0.5,0.26662513017654416,0.0,0.0,1,64,32,0.5,32.0,0.5,0.5,2
S19,EMATent,0.4847395122051239,0.4847395122051239,0.8950811624526978,1,0.35457814633846285,0.5,0.14542185366153718,0.0,0.0,2,64,6,0.09375,58.0,0.90625,0.90625,2
S19,EMATent,0.5145386457443237,0.5145386457443237,0.8882418870925903,1,0.3456384062767029,0.5,0.1543615937232971,0.0,0.0,3,9,8,0.8888888888888888,1.0,0.1111111111111111,0.8888888888888888,2
S20,EMATent,0.8606293201446533,0.8606293201446533,0.8998771905899048,1,0.24181120395660402,0.5,0.258188796043396,0.0,0.0,0,64,28,0.4375,36.0,0.5625,0.5625,2
S20,EMATent,0.9470159411430359,0.9470159411430359,0.7978097796440125,1,0.21589521765708924,0.5,0.28410478234291076,0.0,0.0,1,64,13,0.203125,51.0,0.796875,0.796875,2
S20,EMATent,0.3597964346408844,0.3597964346408844,0.9470077753067017,1,0.3920610696077347,0.5,0.10793893039226532,0.0,0.0,2,64,35,0.546875,29.0,0.453125,0.546875,2
S20,EMATent,0.9940611124038696,0.9940611124038696,0.7420542240142822,1,0.20178166627883912,0.5,0.29821833372116086,0.0,0.0,3,64,15,0.234375,49.0,0.765625,0.765625,2
S20,EMATent,0.9999992847442627,0.9999992847442627,0.6968688368797302,1,0.2000002145767212,0.5,0.2999997854232788,0.0,0.0,4,27,27,1.0,,,1.0,1
S21,EMATent,0.8295466899871826,0.8295466899871826,0.7448365688323975,1,0.2511359930038452,0.5,0.24886400699615477,0.0,0.0,0,64,2,0.03125,62.0,0.96875,0.96875,2
S21,EMATent,0.9227832555770874,0.9227832555770874,0.6774663925170898,1,0.2231650233268738,0.5,0.27683497667312623,0.0,0.0,1,64,29,0.453125,35.0,0.546875,0.546875,2
S21,EMATent,0.9240015745162964,0.9240015745162964,0.6711828708648682,1,0.2227995276451111,0.5,0.2772004723548889,0.0,0.0,2,64,38,0.59375,26.0,0.40625,0.59375,2
S21,EMATent,0.9996209740638733,0.9996209740638733,0.5937983989715576,1,0.20011370778083803,0.5,0.29988629221916197,0.0,0.0,3,64,40,0.625,24.0,0.375,0.625,2
S21,EMATent,0.9767410755157471,0.9767410755157471,0.6000666618347168,1,0.2069776773452759,0.5,0.2930223226547241,0.0,0.0,4,32,23,0.71875,9.0,0.28125,0.71875,2
S22,EMATent,0.6068472862243652,0.6068472862243652,0.8516100645065308,1,0.3179458141326904,0.5,0.18205418586730956,0.0,0.0,0,64,26,0.40625,38.0,0.59375,0.59375,2
S22,EMATent,0.964204728603363,0.964204728603363,0.6710325479507446,1,0.2107385814189911,0.5,0.2892614185810089,0.0,0.0,1,64,28,0.4375,36.0,0.5625,0.5625,2
S22,EMATent,0.8149207234382629,0.8149207234382629,0.7664997577667236,1,0.25552378296852113,0.5,0.24447621703147887,0.0,0.0,2,64,42,0.65625,22.0,0.34375,0.65625,2
S22,EMATent,0.9893826246261597,0.9893826246261597,0.6052674651145935,1,0.2031852126121521,0.5,0.2968147873878479,0.0,0.0,3,58,19,0.3275862068965517,39.0,0.6724137931034483,0.6724137931034483,2
S23,EMATent,0.7156593799591064,0.7156593799591064,0.8088412284851074,1,0.2853021860122681,0.5,0.21469781398773194,0.0,0.0,0,64,58,0.90625,6.0,0.09375,0.90625,2
