Subject,Source_Acc,Source_F1_0,Source_F1_1,Source_MacroF1,Norm_Acc,Norm_F1_0,Norm_F1_1,Norm_MacroF1,Tent_Acc,Tent_F1_0,Tent_F1_1,Tent_MacroF1,OFTTA_Acc,OFTTA_F1_0,OFTTA_F1_1,OFTTA_MacroF1,EmaTentGridS20E50B30M075_Acc,EmaTentGridS20E50B30M075_F1_0,EmaTentGridS20E50B30M075_F1_1,EmaTentGridS20E50B30M075_MacroF1,EmaTentCaseS20E50B30M060_Acc,EmaTentCaseS20E50B30M060_F1_0,EmaTentCaseS20E50B30M060_F1_1,EmaTentCaseS20E50B30M060_MacroF1,EmaTentCaseS20E50B30M065_Acc,EmaTentCaseS20E50B30M065_F1_0,EmaTentCaseS20E50B30M065_F1_1,EmaTentCaseS20E50B30M065_MacroF1,EmaTentCaseS20E50B30M070_Acc,EmaTentCaseS20E50B30M070_F1_0,EmaTentCaseS20E50B30M070_F1_1,EmaTentCaseS20E50B30M070_MacroF1,EmaTentCaseS10E50B40M070_Acc,EmaTentCaseS10E50B40M070_F1_0,EmaTentCaseS10E50B40M070_F1_1,EmaTentCaseS10E50B40M070_MacroF1,EmaTentCaseS10E50B40M075_Acc,EmaTentCaseS10E50B40M075_F1_0,EmaTentCaseS10E50B40M075_F1_1,EmaTentCaseS10E50B40M075_MacroF1,EmaTentCaseS10E50B40M080_Acc,EmaTentCaseS10E50B40M080_F1_0,EmaTentCaseS10E50B40M080_F1_1,EmaTentCaseS10E50B40M080_MacroF1,EmaTentCaseS00E50B50M070_Acc,EmaTentCaseS00E50B50M070_F1_0,EmaTentCaseS00E50B50M070_F1_1,EmaTentCaseS00E50B50M070_MacroF1,EmaTentCaseS00E50B50M075_Acc,EmaTentCaseS00E50B50M075_F1_0,EmaTentCaseS00E50B50M075_F1_1,EmaTentCaseS00E50B50M075_MacroF1,EmaTentCaseS00E50B50M080_Acc,EmaTentCaseS00E50B50M080_F1_0,EmaTentCaseS00E50B50M080_F1_1,EmaTentCaseS00E50B50M080_MacroF1,EmaTentCaseS10E40B50M075_Acc,EmaTentCaseS10E40B50M075_F1_0,EmaTentCaseS10E40B50M075_F1_1,EmaTentCaseS10E40B50M075_MacroF1
S21,0.4618055555555556,0.630071599045346,0.012738853503184714,0.3214052262742654,0.5277777777777778,0.5,0.5526315789473685,0.5263157894736843,0.5277777777777778,0.5,0.5526315789473685,0.5263157894736843,0.53125,0.5686900958466453,0.4866920152091255,0.5276910555278854,0.3958333333333333,0.14705882352941177,0.532258064516129,0.3396584440227704,0.4965277777777778,0.3192488262910798,0.6005509641873278,0.4598998952392038,0.4548611111111111,0.24880382775119617,0.5722070844686649,0.4105054561099305,0.4236111111111111,0.18627450980392157,0.553763440860215,0.3700189753320683,0.5451388888888888,0.3791469194312796,0.6410958904109589,0.5101214049211192,0.5173611111111112,0.3285024154589372,0.6233062330623306,0.4759043242606339,0.4756944444444444,0.24120603015075376,0.5994694960212201,0.4203377630859869,0.5902777777777778,0.48695652173913045,0.6589595375722543,0.5729580296556924,0.5625,0.43243243243243246,0.6440677966101694,0.538250114521301,0.5520833333333334,0.3886255924170616,0.6465753424657534,0.5176004674414075,0.5520833333333334,0.37073170731707317,0.6522911051212938,0.5115114062191835
S22,0.456,0.6263736263736264,0.0,0.3131868131868132,0.624,0.5727272727272728,0.6642857142857143,0.6185064935064934,0.624,0.5727272727272728,0.6642857142857143,0.6185064935064934,0.544,0.6274509803921569,0.41237113402061853,0.5199110572063876,0.564,0.6007326007326007,0.5198237885462555,0.5602781946394282,0.588,0.6113207547169811,0.5617021276595745,0.5865114411882778,0.596,0.6245353159851301,0.5627705627705628,0.5936529393778465,0.58,0.6096654275092936,0.5454545454545454,0.5775599864819195,0.576,0.5859375,0.5655737704918032,0.5757556352459017,0.576,0.5984848484848485,0.5508474576271186,0.5746661530559836,0.56,0.5864661654135338,0.5299145299145299,0.5581903476640319,0.584,0.5873015873015873,0.5806451612903226,0.583973374295955,0.568,0.5714285714285714,0.5645161290322581,0.5679723502304148,0.584,0.5905511811023622,0.5772357723577236,0.5838934767300429,0.568,0.578125,0.5573770491803278,0.5677510245901639
S23,0.2839506172839506,0.14705882352941177,0.3829787234042553,0.26501877346683356,0.7283950617283951,0.762589928057554,0.6826923076923077,0.7226411178749308,0.7283950617283951,0.762589928057554,0.6826923076923077,0.7226411178749308,0.7407407407407407,0.7920792079207921,0.6557377049180327,0.7239084564194125,0.5061728395061729,0.625,0.27710843373493976,0.4510542168674699,0.5473251028806584,0.6451612903225806,0.375,0.5100806451612903,0.5432098765432098,0.6498422712933754,0.3431952662721893,0.49651876878278234,0.51440329218107,0.63125,0.2891566265060241,0.460203313253012,0.5925925925925926,0.6732673267326733,0.45901639344262296,0.5661418600876481,0.5720164609053497,0.6666666666666666,0.40229885057471265,0.5344827586206896,0.5432098765432098,0.6430868167202572,0.3657142857142857,0.5044005512172715,0.6748971193415638,0.7247386759581882,0.6030150753768844,0.6638768756675363,0.654320987654321,0.7123287671232876,0.5670103092783505,0.6396695382008191,0.6172839506172839,0.6889632107023411,0.5026737967914439,0.5958185037468925,0.6213991769547325,0.6933333333333334,0.5053763440860215,0.5993548387096774
S24,0.5736040609137056,0.5058823529411764,0.625,0.5654411764705882,0.5380710659898477,0.5560975609756098,0.5185185185185185,0.5373080397470642,0.5380710659898477,0.5560975609756098,0.5185185185185185,0.5373080397470642,0.5329949238578681,0.6260162601626016,0.3783783783783784,0.50219731927049,0.4619289340101523,0.4854368932038835,0.43617021276595747,0.4608035529849205,0.5431472081218274,0.5945945945945946,0.47674418604651164,0.5356693903205532,0.5329949238578681,0.5818181818181818,0.47126436781609193,0.5265412748171369,0.5025380710659898,0.5420560747663551,0.45555555555555555,0.49880581516095535,0.5482233502538071,0.6044444444444445,0.47337278106508873,0.5389086127547666,0.5279187817258884,0.579185520361991,0.4624277456647399,0.5208066330133654,0.4873096446700508,0.5258215962441315,0.4419889502762431,0.4839052732601873,0.5532994923857868,0.6271186440677966,0.4430379746835443,0.5350783093756705,0.5329949238578681,0.603448275862069,0.43209876543209874,0.5177735206470838,0.5126903553299492,0.5789473684210527,0.42168674698795183,0.5003170577045022,0.5076142131979695,0.5726872246696035,0.41916167664670656,0.49592445065815505
S25,0.44081632653061226,0.6118980169971672,0.0,0.3059490084985836,0.5959183673469388,0.5714285714285714,0.6177606177606177,0.5945945945945945,0.5959183673469388,0.5714285714285714,0.6177606177606177,0.5945945945945945,0.49795918367346936,0.6144200626959248,0.2807017543859649,0.4475609085409448,0.4530612244897959,0.6171428571428571,0.04285714285714286,0.32999999999999996,0.5591836734693878,0.64,0.43157894736842106,0.5357894736842106,0.5142857142857142,0.6269592476489029,0.30409356725146197,0.4655264074501824,0.47346938775510206,0.6260869565217392,0.1103448275862069,0.36821589205397304,0.5020408163265306,0.6325301204819277,0.22784810126582278,0.43018911087387524,0.46122448979591835,0.6184971098265896,0.08333333333333333,0.35091522157996147,0.4530612244897959,0.6171428571428571,0.04285714285714286,0.32999999999999996,0.5020408163265306,0.6064516129032258,0.32222222222222224,0.464336917562724,0.46530612244897956,0.6135693215339233,0.13245033112582782,0.37300982632987556,0.4489795918367347,0.6109510086455331,0.055944055944055944,0.3334475322947945,0.4489795918367347,0.6109510086455331,0.055944055944055944,0.3334475322947945
S26,0.594059405940594,0.7453416149068323,0.0,0.37267080745341613,0.5874587458745875,0.6397694524495677,0.5173745173745173,0.5785719849120425,0.5874587458745875,0.6397694524495677,0.5173745173745173,0.5785719849120425,0.5907590759075908,0.675392670157068,0.44642857142857145,0.5609106207928197,0.5775577557755776,0.6893203883495146,0.3402061855670103,0.5147632869582625,0.5742574257425742,0.6406685236768802,0.4777327935222672,0.5592006585995737,0.5478547854785478,0.6246575342465753,0.4315352697095436,0.5280964019780594,0.528052805280528,0.6246719160104987,0.36444444444444446,0.49455818022747156,0.5313531353135313,0.6203208556149733,0.3879310344827586,0.504125945048866,0.5478547854785478,0.6583541147132169,0.33170731707317075,0.4950307158931938,0.636963696369637,0.7441860465116279,0.375,0.559593023255814,0.5610561056105611,0.6356164383561644,0.44813278008298757,0.541874609219576,0.5478547854785478,0.6459948320413437,0.3744292237442922,0.5102120278928179,0.6402640264026402,0.7447306791569087,0.39106145251396646,0.5678960658354376,0.6435643564356436,0.75,0.3793103448275862,0.5646551724137931
S27,0.37694704049844235,0.5391705069124424,0.038461538461538464,0.2888160226869904,0.5700934579439252,0.5337837837837838,0.6011560693641619,0.5674699265739729,0.5700934579439252,0.5337837837837838,0.6011560693641619,0.5674699265739729,0.5482866043613707,0.5051194539249146,0.5845272206303725,0.5448233372776436,0.5327102803738317,0.5562130177514792,0.506578947368421,0.5313959825599501,0.557632398753894,0.5644171779141104,0.5506329113924051,0.5575250446532578,0.5451713395638629,0.5493827160493827,0.5408805031446541,0.5451316095970185,0.5451713395638629,0.5548780487804879,0.535031847133758,0.544954947957123,0.5607476635514018,0.5688073394495413,0.5523809523809524,0.5605941459152468,0.5420560747663551,0.5611940298507463,0.5211726384364821,0.5411833341436142,0.5389408099688473,0.5621301775147929,0.5131578947368421,0.5376440361258175,0.5514018691588785,0.55,0.5527950310559007,0.5513975155279504,0.557632398753894,0.5696969696969697,0.5448717948717948,0.5572843822843823,0.5482866043613707,0.56973293768546,0.5245901639344263,0.5471615508099431,0.5420560747663551,0.5689149560117303,0.5116279069767442,0.5402714314942372
S28,0.3933649289099526,0.0,0.564625850340136,0.282312925170068,0.6824644549763034,0.7309236947791165,0.6127167630057804,0.6718202288924484,0.6872037914691943,0.736,0.6162790697674418,0.6761395348837209,0.7203791469194313,0.8013468013468014,0.528,0.6646734006734007,0.4597156398104265,0.3132530120481928,0.5546875,0.4339702560240964,0.46919431279620855,0.44554455445544555,0.4909090909090909,0.46822682268226823,0.47393364928909953,0.4365482233502538,0.5066666666666667,0.47160744500846025,0.4597156398104265,0.3870967741935484,0.5169491525423728,0.4520229633679606,0.4881516587677725,0.46534653465346537,0.509090909090909,0.4872187218721872,0.5023696682464455,0.4444444444444444,0.5493562231759657,0.49690033381020504,0.5118483412322274,0.4180790960451977,0.5795918367346938,0.4988354663899458,0.4881516587677725,0.4953271028037383,0.4807692307692308,0.48804816678648455,0.5023696682464455,0.4878048780487805,0.5161290322580645,0.5019669551534225,0.5308056872037915,0.4816753926701571,0.5714285714285714,0.5265519820493643,0.5355450236966824,0.4842105263157895,0.5775862068965517,0.5308983666061706
S29,0.4739583333333333,0.5702127659574469,0.3221476510067114,0.4461802084820791,0.484375,0.47619047619047616,0.49230769230769234,0.48424908424908425,0.484375,0.47619047619047616,0.49230769230769234,0.48424908424908425,0.4270833333333333,0.47115384615384615,0.375,0.4230769230769231,0.5416666666666666,0.3333333333333333,0.6507936507936508,0.4920634920634921,0.453125,0.2446043165467626,0.5714285714285714,0.408016443987667,0.453125,0.2446043165467626,0.5714285714285714,0.408016443987667,0.5052083333333334,0.2962962962962963,0.6184738955823293,0.4573850959393128,0.5,0.2835820895522388,0.616,0.4497910447761194,0.4895833333333333,0.24615384615384617,0.6141732283464567,0.43016353725015144,0.5208333333333334,0.30303030303030304,0.6349206349206349,0.46897546897546893,0.5052083333333334,0.3262411347517731,0.6090534979423868,0.46764731634707996,0.5572916666666666,0.3609022556390977,0.6613545816733067,0.5111284186562022,0.53125,0.2857142857142857,0.6511627906976745,0.4684385382059801,0.53125,0.2857142857142857,0.6511627906976745,0.4684385382059801
S30,0.4489795918367347,0.5827814569536424,0.1888412017167382,0.3858113293351903,0.5626822157434402,0.5738636363636364,0.5508982035928144,0.5623809199782254,0.5626822157434402,0.5738636363636364,0.5508982035928144,0.5623809199782254,0.60932944606414,0.665,0.5314685314685315,0.5982342657342657,0.6763848396501457,0.6498422712933754,0.6991869918699187,0.674514631581647,0.6355685131195336,0.6458923512747875,0.6246246246246246,0.6352584879497061,0.641399416909621,0.6392961876832844,0.6434782608695652,0.6413872242764248,0.6559766763848397,0.6402439024390244,0.6703910614525139,0.6553174819457692,0.641399416909621,0.6495726495726496,0.6328358208955224,0.641204235234086,0.6559766763848397,0.6529411764705882,0.6589595375722543,0.6559503570214213,0.641399416909621,0.6283987915407855,0.6535211267605634,0.6409599591506745,0.6151603498542274,0.6373626373626373,0.5900621118012422,0.6137123745819397,0.6239067055393586,0.6406685236768802,0.6055045871559633,0.6230865554164218,0.6355685131195336,0.6458923512747875,0.6246246246246246,0.6352584879497061,0.6297376093294461,0.6381766381766382,0.6208955223880597,0.6295360802823489
Average,0.49607052702516335,0.46922679945847456,0.34543151174793846,0.4073291556032065,0.5659748415752576,0.5600662691318262,0.5635637568392863,0.5618150129855561,0.5663611614059056,0.5603249594355729,0.5639905903792278,0.5621577749074002,0.5653392622733676,0.6111212223707013,0.4802910389828086,0.5457061306767549,0.5310110378547437,0.5261826595359208,0.47725992739892026,0.5017212934674204,0.5429926613133291,0.5469151838653329,0.5082104002977281,0.5275627920815306,0.5382348173857529,0.5416329735986003,0.49750667657693814,0.5195698250877692,0.534453051878788,0.5344397849812518,0.48558965944047183,0.5100147222108617,0.5440706741020765,0.5499682972770292,0.5010949599355432,0.5255316286062862,0.5381737886817283,0.5398977019959567,0.48795637629557953,0.5139270391457681,0.5358995259724085,0.5328879503429043,0.4779664081464292,0.5054271792446667,0.5481347394370776,0.5544304720582325,0.5139844089911055,0.5342074405246691,0.542652411920713,0.5491295238609037,0.4987545000425918,0.5239420119517477,0.5426718877868802,0.5456573316425979,0.4880962727189374,0.5168768021807676,0.542789068210224,0.5449085988756956,0.4861231894139433,0.5155158941448196
Std,0.09808359758471245,0.22371307465466225,0.2851808302946713,0.11231642126250793,0.09724691175732195,0.10146410673026707,0.10923771143517833,0.09664884943831223,0.09703613767002828,0.10148683154775573,0.10896387497411854,0.09642244718883054,0.11177191305360094,0.11000974822346495,0.15156769667819794,0.11228783977678876,0.08944732383953335,0.1352024562083704,0.18620151308769656,0.10323208233838974,0.09229785377913255,0.12350746706133763,0.14011596265863452,0.09883948441412191,0.09253626452710749,0.12784637961824882,0.15271917487457862,0.10147365562507947,0.09127345300860057,0.12925827227386416,0.1754881120865468,0.1037901609553187,0.08937779097500057,0.11335005144916958,0.15900475928617738,0.09886914661974977,0.08658346447629552,0.1221547945550586,0.17460482974077968,0.09996949914270113,0.08457290983322385,0.12747173901571737,0.1857179066098998,0.09711041726471364,0.09575146698127794,0.10502958278118067,0.15445528540103648,0.10275027949868758,0.08979273716525912,0.10590964783895097,0.16748933005267855,0.10050675134161158,0.08598294270204858,0.11879249639253324,0.17776186555535764,0.09842688020643317,0.08445012353765366,0.11938428763285946,0.17914230808763473,0.09653466488504234
