Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes
S1,EmaTentCaseS00E50B50M070,0.9090693593025208,0.9090693593025208,0.6891461610794067,1,0.045465320348739624,0.5,0.4545346796512604,0.0,0.0,4,10,10,1.0,,,1.0,1
S1,EmaTentCaseS00E50B50M075,0.4725733995437622,0.4725733995437622,0.9194223880767822,1,0.2637133002281189,0.5,0.2362866997718811,0.0,0.0,0,64,24,0.375,40.0,0.625,0.625,2
S1,EmaTentCaseS00E50B50M075,0.6768745183944702,0.6768745183944702,0.8320122957229614,1,0.1615627408027649,0.5,0.3384372591972351,0.0,0.0,1,64,40,0.625,24.0,0.375,0.625,2
S1,EmaTentCaseS00E50B50M075,0.4496420919895172,0.4496420919895172,0.9072228670120239,1,0.2751789540052414,0.5,0.2248210459947586,0.0,0.0,2,64,19,0.296875,45.0,0.703125,0.703125,2
S1,EmaTentCaseS00E50B50M075,0.8161780834197998,0.8161780834197998,0.7744925618171692,1,0.0919109582901001,0.5,0.4080890417098999,0.0,0.0,3,64,44,0.6875,20.0,0.3125,0.6875,2
S1,EmaTentCaseS00E50B50M075,0.8940721154212952,0.8940721154212952,0.692340075969696,1,0.05296394228935242,0.5,0.4470360577106476,0.0,0.0,4,10,10,1.0,,,1.0,1
S1,EmaTentCaseS00E50B50M080,0.4725733995437622,0.4725733995437622,0.9194223880767822,1,0.2637133002281189,0.5,0.2362866997718811,0.0,0.0,0,64,24,0.375,40.0,0.625,0.625,2
S1,EmaTentCaseS00E50B50M080,0.6349087357521057,0.6349087357521057,0.8505396246910095,1,0.18254563212394714,0.5,0.31745436787605286,0.0,0.0,1,64,40,0.625,24.0,0.375,0.625,2
S1,EmaTentCaseS00E50B50M080,0.40327808260917664,0.40327808260917664,0.9205639958381653,1,0.2983609586954117,0.5,0.20163904130458832,0.0,0.0,2,64,19,0.296875,45.0,0.703125,0.703125,2
S1,EmaTentCaseS00E50B50M080,0.7909513711929321,0.7909513711929321,0.7872552871704102,1,0.10452431440353394,0.5,0.39547568559646606,0.0,0.0,3,64,44,0.6875,20.0,0.3125,0.6875,2
