Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_max_class_ratio,pred_num_present_classes,true_imbalance
S4,MIEMATentGateOnly,,,,,,,,,,1,64,31,0.484375,33.0,0.515625,0.515625,2,0.0035224598832428455,0.0035224598832428455,0.015313313342630863,0.011790853925049305,0.49894326203502715,0.5,0.0010567379649728537,,0.0,0.19999999999999996,0.0,0.09918133914470673,0.05,0.0,0.0,0.0,0.0,64.0,1.0,1.0,1.0,0.015625
S4,MIEMATentGateOnly,,,,,,,,,,2,64,23,0.359375,41.0,0.640625,0.640625,2,0.00393367325887084,0.00393367325887084,0.018791714683175087,0.01485804095864296,0.4988198980223387,0.5,0.001180101977661252,,0.0,0.19999999999999996,0.0,0.5575383305549622,0.05,0.0,0.0,15.0,0.234375,49.0,0.765625,0.765625,2.0,0.140625
S4,MIEMATentGateOnly,,,,,,,,,,3,64,38,0.59375,26.0,0.40625,0.59375,2,0.006735548842698336,0.006735548842698336,0.02103114314377308,0.014295593835413456,0.4979793353471905,0.5,0.0020206646528095006,,0.0,0.19999999999999996,0.0,0.37095510959625244,0.05,0.0,0.0,9.0,0.140625,55.0,0.859375,0.859375,2.0,0.09375
S4,MIEMATentGateOnly,,,,,,,,,,4,11,0,0.0,11.0,1.0,1.0,1,0.0004359091690275818,0.0004359091690275818,0.004093579947948456,0.0036576709244400263,0.4998692272492917,0.5,0.00013077275070827454,,0.0,0.19999999999999996,0.0,0.6015174388885498,0.05,0.0,0.0,3.0,0.2727272727272727,8.0,0.7272727272727273,0.7272727272727273,2.0,0.5
S4,MIDynamicFixedEMARelaxed,,,,,,,,,,0,64,0,0.0,64.0,1.0,1.0,1,0.0353662334382534,0.2692532099695165,0.2755807936191559,0.24021457135677338,0.7799067450875959,0.1123919709245974,0.10770128398780661,0.12595778622980958,17.232205438049057,0.19999999999999996,1.0,0.03776131570339203,0.0,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,0.5
S4,MIDynamicFixedEMARelaxed,,,,,,,,,,1,64,31,0.484375,33.0,0.515625,0.515625,2,0.121352419257164,0.41352106723201687,0.5162506103515625,0.3948981761932373,0.5932140722458852,0.24137750086130802,0.16540842689280677,0.28921631686581384,43.69755374089814,0.19999999999999996,1.0,0.3099288046360016,0.0,0.0,1.0,7.0,0.109375,57.0,0.890625,0.890625,2.0,0.015625
S4,MIDynamicFixedEMARelaxed,,,,,,,,,,2,64,23,0.359375,41.0,0.640625,0.640625,2,0.04946580156683922,0.30016817746370117,0.39765313267707825,0.34818732738494873,0.5382775034860787,0.3416552255284409,0.12006727098548048,0.3882742558184846,62.90831709857501,0.19999999999999996,1.0,0.5297075510025024,0.0,0.0,1.0,11.0,0.171875,53.0,0.828125,0.828125,2.0,0.140625
S4,MIDynamicFixedEMARelaxed,,,,,,,,,,3,64,38,0.59375,26.0,0.40625,0.59375,2,0.060350947082042694,0.32109786777907784,0.530470609664917,0.4701196551322937,0.4540764276706693,0.4174844252176995,0.12843914711163115,0.47900777534253447,83.458580636436,0.19999999999999996,1.0,0.5222316980361938,0.0,0.0,1.0,17.0,0.265625,47.0,0.734375,0.734375,2.0,0.09375
S4,MIDynamicFixedEMARelaxed,,,,,,,,,,4,11,0,0.0,11.0,1.0,1.0,1,0.012356867082417011,0.20004530142269442,0.20571094751358032,0.193354070186615,0.4711339362320033,0.44884794319891896,0.08001812056907777,0.487887808699629,85.65907895208564,0.19999999999999996,1.0,0.5739656686782837,0.0,0.0,1.0,3.0,0.2727272727272727,8.0,0.7272727272727273,0.7272727272727273,2.0,0.5
S5,EMATent,0.015605826862156391,0.015605826862156391,0.9985666871070862,0.0,0.4953182519413531,0.5,0.0046817480586469175,0.0,0.0,0,64,16,0.25,48.0,0.75,0.75,2,,,,,,,,,,,,,,,,,,,,,,
