Subject,Source_Acc,Source_F1_0,Source_F1_1,Source_MacroF1,Norm_Acc,Norm_F1_0,Norm_F1_1,Norm_MacroF1,Tent_Acc,Tent_F1_0,Tent_F1_1,Tent_MacroF1,OFTTA_Acc,OFTTA_F1_0,OFTTA_F1_1,OFTTA_MacroF1,EMATent_Acc,EMATent_F1_0,EMATent_F1_1,EMATent_MacroF1,DynaMixEMATent_Acc,DynaMixEMATent_F1_0,DynaMixEMATent_F1_1,DynaMixEMATent_MacroF1,TEMA_Acc,TEMA_F1_0,TEMA_F1_1,TEMA_MacroF1,DUA_Acc,DUA_F1_0,DUA_F1_1,DUA_MacroF1,RoTTA_Acc,RoTTA_F1_0,RoTTA_F1_1,RoTTA_MacroF1,NOTE_Acc,NOTE_F1_0,NOTE_F1_1,NOTE_MacroF1,DELTA_Acc,DELTA_F1_0,DELTA_F1_1,DELTA_MacroF1
21-9V5J,0.6610169491525424,0.7577854671280276,0.43548387096774194,0.5966346690478848,0.5447941888619855,0.6,0.47191011235955055,0.5359550561797752,0.5447941888619855,0.6,0.47191011235955055,0.5359550561797752,0.5980629539951574,0.6359649122807017,0.5513513513513514,0.5936581318160266,0.5714285714285714,0.6438631790744467,0.46200607902735563,0.5529346290509012,0.5786924939467313,0.6547619047619048,0.45962732919254656,0.5571946169772257,0.6053268765133172,0.7009174311926606,0.4199288256227758,0.5604231284077181,0.6053268765133172,0.7020109689213894,0.4157706093189964,0.5588907891201929,0.5786924939467313,0.6297872340425532,0.5112359550561798,0.5705115945493665,0.5786924939467313,0.6297872340425532,0.5112359550561798,0.5705115945493665,0.5399515738498789,0.5662100456621004,0.5103092783505154,0.5382596620063079
22-9V5N,0.5060532687651331,0.6061776061776062,0.33766233766233766,0.4719199719199719,0.4600484261501211,0.4897025171624714,0.4267352185089974,0.4582188678357344,0.4600484261501211,0.4897025171624714,0.4267352185089974,0.4582188678357344,0.4891041162227603,0.5127020785219399,0.4631043256997455,0.4879032021108427,0.4963680387409201,0.5418502202643172,0.44086021505376344,0.49135521765904033,0.5036319612590799,0.5454545454545454,0.4533333333333333,0.4993939393939394,0.5108958837772397,0.5943775100401606,0.38414634146341464,0.4892619257517876,0.5036319612590799,0.590818363273453,0.36923076923076925,0.48002456625211115,0.4576271186440678,0.5,0.4074074074074074,0.4537037037037037,0.4576271186440678,0.5,0.4074074074074074,0.4537037037037037,0.46973365617433416,0.43410852713178294,0.5011389521640092,0.46762373964789605
23-9VIV,0.5108958837772397,0.61003861003861,0.34415584415584416,0.47709722709722713,0.4019370460048426,0.42691415313225056,0.37468354430379747,0.400798848718024,0.39951573849878935,0.42592592592592593,0.37055837563451777,0.39824215078022185,0.43099273607748184,0.4766146993318486,0.376657824933687,0.4266362621327678,0.46246973365617433,0.5022421524663677,0.41578947368421054,0.45901581307528916,0.47699757869249393,0.5263157894736842,0.41621621621621624,0.47126600284495024,0.5036319612590799,0.605009633911368,0.3322475570032573,0.4686285954573126,0.5060532687651331,0.6076923076923076,0.3333333333333333,0.4705128205128205,0.4116222760290557,0.44646924829157175,0.37209302325581395,0.40928113577369285,0.41404358353510895,0.45,0.37305699481865284,0.4115284974093264,0.41404358353510895,0.4474885844748858,0.37628865979381443,0.4118886221343501
24-9VL3,0.4648910411622276,0.5366876310272537,0.3667621776504298,0.4517249043388417,0.5157384987893463,0.5121951219512195,0.5192307692307693,0.5157129455909943,0.5157384987893463,0.5121951219512195,0.5192307692307693,0.5157129455909943,0.43341404358353514,0.5125,0.3236994219653179,0.41809971098265897,0.4648910411622276,0.5267665952890792,0.38440111420612816,0.45558385474760366,0.46246973365617433,0.5296610169491526,0.3728813559322034,0.451271186440678,0.42857142857142855,0.556390977443609,0.19727891156462585,0.3768349445041174,0.43341404358353514,0.5617977528089888,0.19863013698630136,0.3802139448976451,0.5036319612590799,0.5130641330166271,0.49382716049382713,0.5034456467552271,0.5036319612590799,0.5130641330166271,0.49382716049382713,0.5034456467552271,0.3898305084745763,0.3942307692307692,0.3853658536585366,0.38979831144465293
25-9VNK,0.4721549636803874,0.551440329218107,0.3588235294117647,0.45513192931493585,0.5254237288135594,0.5288461538461539,0.5219512195121951,0.5253986866791744,0.5254237288135594,0.5288461538461539,0.5219512195121951,0.5253986866791744,0.513317191283293,0.5314685314685315,0.49370277078085645,0.512585651124694,0.43825665859564167,0.45794392523364486,0.41708542713567837,0.4375146761846616,0.43099273607748184,0.45977011494252873,0.3989769820971867,0.4293735485198577,0.4576271186440678,0.5087719298245614,0.3945945945945946,0.451683262209578,0.4576271186440678,0.5109170305676856,0.391304347826087,0.45111068919688624,0.5351089588377724,0.5406698564593302,0.5294117647058824,0.5350408105826063,0.5351089588377724,0.5406698564593302,0.5294117647058824,0.5350408105826063,0.4963680387409201,0.5047619047619047,0.4876847290640394,0.49622331691297206
26-9VTJ,0.5326876513317191,0.45014245014245013,0.5936842105263158,0.521913330334383,0.48668280871670705,0.4854368932038835,0.48792270531400966,0.48667979925894655,0.4891041162227603,0.48661800486618007,0.491566265060241,0.4890921349632105,0.4552058111380145,0.4,0.5011086474501109,0.45055432372505544,0.5181598062953995,0.4693333333333333,0.5587583148558758,0.5140458240946045,0.5205811138014528,0.46774193548387094,0.5638766519823789,0.5158092937331249,0.5375302663438256,0.467966573816156,0.5910064239828694,0.5294864988995127,0.5351089588377724,0.4666666666666667,0.5879828326180258,0.5273247496423462,0.5060532687651331,0.5142857142857142,0.4975369458128079,0.505911330049261,0.5060532687651331,0.5142857142857142,0.4975369458128079,0.505911330049261,0.5520581113801453,0.48753462603878117,0.6021505376344086,0.544842581836595
27-9VUW,0.4915254237288136,0.5291479820627802,0.4473684210526316,0.48825820155770594,0.5036319612590799,0.4474393530997305,0.5494505494505495,0.49844495127514,0.5036319612590799,0.4474393530997305,0.5494505494505495,0.49844495127514,0.48426150121065376,0.3194888178913738,0.5847953216374269,0.4521420697644003,0.44552058111380144,0.3400576368876081,0.5219206680584552,0.4309891524730316,0.4552058111380145,0.336283185840708,0.5379876796714579,0.4371354327560829,0.4939467312348668,0.4708860759493671,0.5150812064965197,0.49298364122294336,0.49878934624697335,0.4732824427480916,0.5219399538106235,0.49761119827935757,0.5544794188861986,0.518324607329843,0.5855855855855856,0.5519550964577142,0.5544794188861986,0.518324607329843,0.5855855855855856,0.5519550964577142,0.6198547215496368,0.5047318611987381,0.6915520628683693,0.5981419620335537
28-9VXK,0.4552058111380145,0.5454545454545454,0.3202416918429003,0.43284811864872286,0.46973365617433416,0.4398976982097187,0.496551724137931,0.46822471117382486,0.46973365617433416,0.4398976982097187,0.496551724137931,0.46822471117382486,0.4043583535108959,0.3880597014925373,0.419811320754717,0.40393551112362713,0.3946731234866828,0.41037735849056606,0.3781094527363184,0.39424340561344223,0.3946731234866828,0.41037735849056606,0.3781094527363184,0.39424340561344223,0.43099273607748184,0.5271629778672032,0.2857142857142857,0.40643863179074446,0.4406779661016949,0.5370741482965932,0.29357798165137616,0.41532606497398467,0.4576271186440678,0.4427860696517413,0.4716981132075472,0.4572420914296442,0.4576271186440678,0.4427860696517413,0.4716981132075472,0.4572420914296442,0.423728813559322,0.4978902953586498,0.32386363636363635,0.4108769658611431
29-9VXR,0.4939467312348668,0.16733067729083664,0.6365217391304347,0.4019262082106357,0.4963680387409201,0.16129032258064516,0.6401384083044983,0.4007143654425717,0.4963680387409201,0.16129032258064516,0.6401384083044983,0.4007143654425717,0.5447941888619855,0.14545454545454545,0.6897689768976898,0.41761176117611765,0.5230024213075061,0.17573221757322174,0.6643952299829642,0.420063723778093,0.4915254237288136,0.14634146341463414,0.6379310344827587,0.3921362489486964,0.3559322033898305,0.15286624203821655,0.48046875,0.31666749601910826,0.3559322033898305,0.15286624203821655,0.48046875,0.31666749601910826,0.4576271186440678,0.13846153846153847,0.6042402826855123,0.37135091057352543,0.4576271186440678,0.13846153846153847,0.6042402826855123,0.37135091057352543,0.6101694915254238,0.20689655172413793,0.7415730337078652,0.47423479271600155
30-9VYD,0.387409200968523,0.27089337175792505,0.4718162839248434,0.37135482784138424,0.46731234866828086,0.5510204081632653,0.34523809523809523,0.44812925170068024,0.4648910411622276,0.5480572597137015,0.34421364985163205,0.44613545478266675,0.44794188861985473,0.44660194174757284,0.4492753623188406,0.4479386520332067,0.5012106537530266,0.5275229357798165,0.4717948717948718,0.4996589037873441,0.5084745762711864,0.5375854214123007,0.4754521963824289,0.5065188088973648,0.42857142857142855,0.3854166666666667,0.4660633484162896,0.4257400075414781,0.4116222760290557,0.35543766578249336,0.45879732739420936,0.4071174965883514,0.4939467312348668,0.579476861167002,0.364741641337386,0.47210925125219405,0.4939467312348668,0.579476861167002,0.364741641337386,0.47210925125219405,0.5278450363196125,0.5979381443298969,0.4281524926686217,0.5130453184992593
31-9VZJ,0.4430992736077482,0.54,0.294478527607362,0.41723926380368104,0.44552058111380144,0.4143222506393862,0.4735632183908046,0.4439427345150954,0.44552058111380144,0.4143222506393862,0.4735632183908046,0.4439427345150954,0.5036319612590799,0.5454545454545454,0.4533333333333333,0.4993939393939394,0.49878934624697335,0.5605095541401274,0.4169014084507042,0.4887054812954158,0.49878934624697335,0.5548387096774193,0.4265927977839335,0.49071575373067644,0.45278450363196127,0.5349794238683128,0.3352941176470588,0.43513677075768575,0.45278450363196127,0.5368852459016393,0.33136094674556216,0.43412309632360074,0.43341404358353514,0.415,0.4507042253521127,0.43285211267605633,0.4358353510895884,0.41604010025062654,0.45433255269320844,0.43518632647191746,0.513317191283293,0.3890577507598784,0.5955734406438632,0.4923155957018708
32-9VZN,0.288135593220339,0.15028901734104047,0.3875,0.2688945086705202,0.4043583535108959,0.4225352112676056,0.385,0.4037676056338028,0.4019370460048426,0.4188235294117647,0.38403990024937656,0.4014317148305706,0.387409200968523,0.30684931506849317,0.4511930585683297,0.37902118681841146,0.35351089588377727,0.3308270676691729,0.3747072599531616,0.35276716381116724,0.37530266343825663,0.3582089552238806,0.3915094339622642,0.3748591945930724,0.3704600484261501,0.32642487046632124,0.4090909090909091,0.3677578897786152,0.36319612590799033,0.3133159268929504,0.40632054176072235,0.35981823432683635,0.3704600484261501,0.36893203883495146,0.3719806763285024,0.3704563575817269,0.3704600484261501,0.36893203883495146,0.3719806763285024,0.3704563575817269,0.5084745762711864,0.6162570888468809,0.3164983164983165,0.4663777026725987
