Subject,Method,batch_size,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_max_class_ratio,pred_num_present_classes,batch_index,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes,true_imbalance,dua_momentum,rotta_memory_occupancy,note_memory_occupancy,note_updated,note_loss,delta_loss,delta_used_samples
S11,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,47,0.734375,17.0,0.265625,0.734375,2,,,,64.0,1.0,0.6184656620025635,,
S11,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,34,0.53125,30.0,0.46875,0.53125,2,,,,64.0,1.0,0.5939002633094788,,
S11,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,42,0.65625,22.0,0.34375,0.65625,2,,,,64.0,1.0,0.5753002762794495,,
S11,NOTE,64,,,,,,,,,,,,,,,,,,,,,,3,32,0.5,32.0,0.5,0.5,2,,,,64.0,1.0,0.6317631602287292,,
S11,NOTE,44,,,,,,,,,,,,,,,,,,,,,,4,21,0.4772727272727273,23.0,0.5227272727272727,0.5227272727272727,2,,,,64.0,0.0,,,
S11,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,47,0.734375,17.0,0.265625,0.734375,2,,,,,,,0.17046749591827393,4.0
S11,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,34,0.53125,30.0,0.46875,0.53125,2,,,,,,,0.06183686852455139,12.0
S11,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,42,0.65625,22.0,0.34375,0.65625,2,,,,,,,0.08420947939157486,26.0
S11,DELTA,64,,,,,,,,,,,,,,,,,,,,,,3,32,0.5,32.0,0.5,0.5,2,,,,,,,0.3162296712398529,3.0
S11,DELTA,44,,,,,,,,,,,,,,,,,,,,,,4,21,0.4772727272727273,23.0,0.5227272727272727,0.5227272727272727,2,,,,,,,0.24238651990890503,9.0
S12,DynaMixEMATent,64,0.15255264937877655,0.9600337147712708,0.9600337147712708,0.807481050491333,0.44056008956989295,0.2714297959987259,0.2880101144313812,0.3812270391761998,61.44215774536133,0.19999999999999996,1.0,0.6282544136047363,0.2,0.0,1.0,3.0,0.046875,61.0,0.953125,0.953125,2.0,0,31,0.484375,33.0,0.515625,0.515625,2,0.015625,,,,,,,
S12,DynaMixEMATent,64,0.11774826794862747,0.8843696713447571,0.8843696713447571,0.7666214108467102,0.29214367576885797,0.44254542282771486,0.2653109014034271,0.602357410329185,118.04181671142578,0.19999999999999996,1.0,0.6146151423454285,0.2,0.0,1.0,18.0,0.28125,46.0,0.71875,0.71875,2.0,1,29,0.453125,35.0,0.546875,0.546875,2,0.046875,,,,,,,
S12,DynaMixEMATent,64,0.4134719967842102,0.9943159818649292,0.9943159818649292,0.580843985080719,0.1697206239315454,0.5319845815089759,0.29829479455947877,0.7581311601857121,181.67803955078125,0.19999999999999996,1.0,0.4950803220272064,0.2,0.0,1.0,42.0,0.65625,22.0,0.34375,0.65625,2.0,2,46,0.71875,18.0,0.28125,0.71875,2,0.21875,,,,,,,
S12,DynaMixEMATent,56,0.17147396504878998,0.7520931959152222,0.7520931959152222,0.580619215965271,0.13478109910838224,0.6395909421170511,0.22562795877456665,0.8259478752679488,223.7952585220337,0.19999999999999996,1.0,0.3773474097251892,0.2,0.0,1.0,55.0,0.9821428571428571,1.0,0.017857142857142856,0.9821428571428571,2.0,3,20,0.35714285714285715,36.0,0.6428571428571429,0.6428571428571429,2,0.1428571428571429,,,,,,,
S12,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,31,0.484375,33.0,0.515625,0.515625,2,,,,,,,,
S12,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,29,0.453125,35.0,0.546875,0.546875,2,,,,,,,,
S12,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,46,0.71875,18.0,0.28125,0.71875,2,,,,,,,,
S12,TEMA,56,,,,,,,,,,,,,,,,,,,,,,3,20,0.35714285714285715,36.0,0.6428571428571429,0.6428571428571429,2,,,,,,,,
S12,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,31,0.484375,33.0,0.515625,0.515625,2,,0.099,,,,,,
S12,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,29,0.453125,35.0,0.546875,0.546875,2,,0.09336,,,,,,
S12,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,46,0.71875,18.0,0.28125,0.71875,2,,0.0880584,,,,,,
S12,DUA,56,,,,,,,,,,,,,,,,,,,,,,3,20,0.35714285714285715,36.0,0.6428571428571429,0.6428571428571429,2,,0.083074896,,,,,,
S12,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,31,0.484375,33.0,0.515625,0.515625,2,,,51.0,,,,,
S12,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,29,0.453125,35.0,0.546875,0.546875,2,,,64.0,,,,,
S12,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,46,0.71875,18.0,0.28125,0.71875,2,,,64.0,,,,,
S12,RoTTA,56,,,,,,,,,,,,,,,,,,,,,,3,20,0.35714285714285715,36.0,0.6428571428571429,0.6428571428571429,2,,,64.0,,,,,
S12,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,31,0.484375,33.0,0.515625,0.515625,2,,,,64.0,1.0,0.5910597443580627,,
S12,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,29,0.453125,35.0,0.546875,0.546875,2,,,,64.0,1.0,0.5488240718841553,,
S12,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,46,0.71875,18.0,0.28125,0.71875,2,,,,64.0,1.0,0.4930829703807831,,
S12,NOTE,56,,,,,,,,,,,,,,,,,,,,,,3,20,0.35714285714285715,36.0,0.6428571428571429,0.6428571428571429,2,,,,64.0,0.0,,,
S12,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,31,0.484375,33.0,0.515625,0.515625,2,,,,,,,0.25134655833244324,8.0
S12,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,29,0.453125,35.0,0.546875,0.546875,2,,,,,,,0.06341543048620224,23.0
S12,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,46,0.71875,18.0,0.28125,0.71875,2,,,,,,,0.023640986531972885,64.0
S12,DELTA,56,,,,,,,,,,,,,,,,,,,,,,3,20,0.35714285714285715,36.0,0.6428571428571429,0.6428571428571429,2,,,,,,,0.0038578505627810955,56.0
S13,DynaMixEMATent,64,0.038799114525318146,0.9307592511177063,0.9307592511177063,0.8919601440429688,0.4525704972142464,0.26820172745044174,0.2792277753353119,0.3721033056944063,59.5685920715332,0.19999999999999996,1.0,0.6262033581733704,0.2,0.0,1.0,64.0,1.0,0.0,0.0,1.0,1.0,0,22,0.34375,42.0,0.65625,0.65625,2,0.15625,,,,,,,
S13,DynaMixEMATent,64,0.08603552728891373,0.9785504937171936,0.9785504937171936,0.8925149440765381,0.27193854764046954,0.43449630424437247,0.29356514811515805,0.6150550232411254,122.1958236694336,0.19999999999999996,1.0,0.5680016279220581,0.2,0.0,1.0,40.0,0.625,24.0,0.375,0.625,2.0,1,37,0.578125,27.0,0.421875,0.578125,2,0.078125,,,,,,,
S13,DynaMixEMATent,64,0.2014605700969696,0.9585034251213074,0.9585034251213074,0.7570428848266602,0.16983064030929026,0.5426183321543175,0.2875510275363922,0.761624134677287,183.54004287719727,0.19999999999999996,1.0,0.5210356116294861,0.2,0.0,1.0,32.0,0.5,32.0,0.5,0.5,2.0,2,18,0.28125,46.0,0.71875,0.71875,2,0.21875,,,,,,,
S13,DynaMixEMATent,64,0.0697653666138649,0.9861414432525635,0.9861414432525635,0.9163761138916016,0.10251661072538008,0.601640956298851,0.295842432975769,0.8544123992608428,246.65309524536133,0.19999999999999996,1.0,0.6260338425636292,0.2,0.0,1.0,37.0,0.578125,27.0,0.421875,0.578125,2.0,3,55,0.859375,9.0,0.140625,0.859375,2,0.359375,,,,,,,
S13,DynaMixEMATent,21,0.07657303661108017,0.9652093052864075,0.9652093052864075,0.8886362314224243,0.08828309227072303,0.6221541161433547,0.28956279158592224,0.875734137760325,266.9224906563759,0.19999999999999996,1.0,0.5172256231307983,0.2,0.0,1.0,17.0,0.8095238095238095,4.0,0.19047619047619047,0.8095238095238095,2.0,4,21,1.0,,,1.0,1,0.0,,,,,,,
S13,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,22,0.34375,42.0,0.65625,0.65625,2,,,,,,,,
S13,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,37,0.578125,27.0,0.421875,0.578125,2,,,,,,,,
S13,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,18,0.28125,46.0,0.71875,0.71875,2,,,,,,,,
S13,TEMA,64,,,,,,,,,,,,,,,,,,,,,,3,55,0.859375,9.0,0.140625,0.859375,2,,,,,,,,
S13,TEMA,21,,,,,,,,,,,,,,,,,,,,,,4,21,1.0,0.0,0.0,1.0,1,,,,,,,,
S13,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,22,0.34375,42.0,0.65625,0.65625,2,,0.099,,,,,,
S13,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,37,0.578125,27.0,0.421875,0.578125,2,,0.09336,,,,,,
S13,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,18,0.28125,46.0,0.71875,0.71875,2,,0.0880584,,,,,,
S13,DUA,64,,,,,,,,,,,,,,,,,,,,,,3,55,0.859375,9.0,0.140625,0.859375,2,,0.083074896,,,,,,
S13,DUA,21,,,,,,,,,,,,,,,,,,,,,,4,21,1.0,0.0,0.0,1.0,1,,0.07839040223999999,,,,,,
S13,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,22,0.34375,42.0,0.65625,0.65625,2,,,57.0,,,,,
S13,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,37,0.578125,27.0,0.421875,0.578125,2,,,64.0,,,,,
S13,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,18,0.28125,46.0,0.71875,0.71875,2,,,64.0,,,,,
S13,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,3,55,0.859375,9.0,0.140625,0.859375,2,,,64.0,,,,,
S13,RoTTA,21,,,,,,,,,,,,,,,,,,,,,,4,21,1.0,0.0,0.0,1.0,1,,,64.0,,,,,
S13,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,22,0.34375,42.0,0.65625,0.65625,2,,,,64.0,1.0,0.6367276310920715,,
S13,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,37,0.578125,27.0,0.421875,0.578125,2,,,,64.0,1.0,0.5280179977416992,,
S13,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,18,0.28125,46.0,0.71875,0.71875,2,,,,64.0,1.0,0.5977354645729065,,
S13,NOTE,64,,,,,,,,,,,,,,,,,,,,,,3,55,0.859375,9.0,0.140625,0.859375,2,,,,64.0,1.0,0.6373819708824158,,
S13,NOTE,21,,,,,,,,,,,,,,,,,,,,,,4,21,1.0,0.0,0.0,1.0,1,,,,64.0,0.0,,,
S13,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,22,0.34375,42.0,0.65625,0.65625,2,,,,,,,,0.0
S13,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,37,0.578125,27.0,0.421875,0.578125,2,,,,,,,0.0921894907951355,48.0
S13,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,18,0.28125,46.0,0.71875,0.71875,2,,,,,,,0.04380923509597778,41.0
S13,DELTA,64,,,,,,,,,,,,,,,,,,,,,,3,55,0.859375,9.0,0.140625,0.859375,2,,,,,,,0.17645923793315887,11.0
S13,DELTA,21,,,,,,,,,,,,,,,,,,,,,,4,21,1.0,0.0,0.0,1.0,1,,,,,,,0.1794584095478058,5.0
S14,DynaMixEMATent,64,0.16192351281642914,0.6954329013824463,0.6954329013824463,0.533509373664856,0.5589440248942068,0.23242610469105926,0.20862987041473388,0.29370088154940466,44.50770568847656,0.19999999999999996,1.0,0.5571712851524353,0.2,0.0,1.0,25.0,0.390625,39.0,0.609375,0.609375,2.0,0,28,0.4375,36.0,0.5625,0.5625,2,0.0625,,,,,,,
S14,DynaMixEMATent,64,0.30219170451164246,0.998305082321167,0.998305082321167,0.6961134076118469,0.3003466996192867,0.40016177568436323,0.2994915246963501,0.571244731208862,108.39923095703125,0.19999999999999996,1.0,0.6082944273948669,0.2,0.0,1.0,38.0,0.59375,26.0,0.40625,0.59375,2.0,1,62,0.96875,2.0,0.03125,0.96875,2,0.46875,,,,,,,
S14,DynaMixEMATent,64,0.4699462354183197,0.9922606348991394,0.9922606348991394,0.5223143696784973,0.18334917736537817,0.51897263216488,0.2976781904697418,0.7389385109825798,171.90391159057617,0.19999999999999996,1.0,0.5719466209411621,0.2,0.0,1.0,39.0,0.609375,25.0,0.390625,0.609375,2.0,2,33,0.515625,31.0,0.484375,0.515625,2,0.015625,,,,,,,
S14,DynaMixEMATent,52,0.16733601689338684,0.7126985192298889,0.7126985192298889,0.5453624725341797,0.15364826180191013,0.6325421824291232,0.21380955576896668,0.8045661036338437,208.9642345905304,0.19999999999999996,1.0,0.6020724773406982,0.2,0.0,1.0,18.0,0.34615384615384615,34.0,0.6538461538461539,0.6538461538461539,2.0,3,43,0.8269230769230769,9.0,0.17307692307692307,0.8269230769230769,2,0.32692307692307687,,,,,,,
S14,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,28,0.4375,36.0,0.5625,0.5625,2,,,,,,,,
S14,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,62,0.96875,2.0,0.03125,0.96875,2,,,,,,,,
S14,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,33,0.515625,31.0,0.484375,0.515625,2,,,,,,,,
S14,TEMA,52,,,,,,,,,,,,,,,,,,,,,,3,43,0.8269230769230769,9.0,0.17307692307692307,0.8269230769230769,2,,,,,,,,
S14,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,28,0.4375,36.0,0.5625,0.5625,2,,0.099,,,,,,
S14,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,62,0.96875,2.0,0.03125,0.96875,2,,0.09336,,,,,,
S14,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,33,0.515625,31.0,0.484375,0.515625,2,,0.0880584,,,,,,
S14,DUA,52,,,,,,,,,,,,,,,,,,,,,,3,43,0.8269230769230769,9.0,0.17307692307692307,0.8269230769230769,2,,0.083074896,,,,,,
S14,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,28,0.4375,36.0,0.5625,0.5625,2,,,58.0,,,,,
S14,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,62,0.96875,2.0,0.03125,0.96875,2,,,64.0,,,,,
S14,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,33,0.515625,31.0,0.484375,0.515625,2,,,64.0,,,,,
S14,RoTTA,52,,,,,,,,,,,,,,,,,,,,,,3,43,0.8269230769230769,9.0,0.17307692307692307,0.8269230769230769,2,,,64.0,,,,,
S14,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,28,0.4375,36.0,0.5625,0.5625,2,,,,64.0,1.0,0.6044585704803467,,
S14,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,62,0.96875,2.0,0.03125,0.96875,2,,,,64.0,1.0,0.6210477352142334,,
S14,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,33,0.515625,31.0,0.484375,0.515625,2,,,,64.0,1.0,0.5847158432006836,,
S14,NOTE,52,,,,,,,,,,,,,,,,,,,,,,3,43,0.8269230769230769,9.0,0.17307692307692307,0.8269230769230769,2,,,,64.0,0.0,,,
S14,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,28,0.4375,36.0,0.5625,0.5625,2,,,,,,,0.25726547837257385,6.0
S14,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,62,0.96875,2.0,0.03125,0.96875,2,,,,,,,0.0011615563416853547,61.0
S14,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,33,0.515625,31.0,0.484375,0.515625,2,,,,,,,0.04167990759015083,43.0
S14,DELTA,52,,,,,,,,,,,,,,,,,,,,,,3,43,0.8269230769230769,9.0,0.17307692307692307,0.8269230769230769,2,,,,,,,,0.0
S15,DynaMixEMATent,64,0.14287330210208893,0.9753223657608032,0.9753223657608032,0.8324490785598755,0.4343886955294139,0.2730145947423452,0.292596709728241,0.3859391078566552,62.420631408691406,0.19999999999999996,1.0,0.6574567556381226,0.2,0.0,1.0,35.0,0.546875,29.0,0.453125,0.546875,2.0,0,31,0.484375,33.0,0.515625,0.515625,2,0.015625,,,,,,,
S15,DynaMixEMATent,64,0.1392749845981598,0.8708915710449219,0.8708915710449219,0.7316166162490845,0.2934857101080443,0.4452468185784791,0.26126747131347655,0.6027172234721193,118.1576919555664,0.19999999999999996,1.0,0.619082510471344,0.2,0.0,1.0,27.0,0.421875,37.0,0.578125,0.578125,2.0,1,30,0.46875,34.0,0.53125,0.53125,2,0.03125,,,,,,,
S15,DynaMixEMATent,64,0.39007601141929626,0.9063841700553894,0.9063841700553894,0.5163081884384155,0.18384966790874346,0.5442350810746398,0.2719152510166168,0.7474886430934713,176.16627883911133,0.19999999999999996,1.0,0.49107521772384644,0.2,0.0,1.0,52.0,0.8125,12.0,0.1875,0.8125,2.0,2,40,0.625,24.0,0.375,0.625,2,0.125,,,,,,,
S15,DynaMixEMATent,64,0.17939148843288422,0.9385201334953308,0.9385201334953308,0.7591286897659302,0.11346887683454723,0.6049750831168536,0.28155604004859924,0.8420630095599623,236.2315673828125,0.19999999999999996,1.0,0.5285438895225525,0.2,0.0,1.0,48.0,0.75,16.0,0.25,0.75,2.0,3,31,0.484375,33.0,0.515625,0.515625,2,0.015625,,,,,,,
S15,DynaMixEMATent,64,0.17345646023750305,0.9381692409515381,0.9381692409515381,0.7647127509117126,0.07099365288664393,0.6475555748278947,0.2814507722854614,0.9011986233532661,296.27439880371094,0.19999999999999996,1.0,0.5214177966117859,0.2,0.0,1.0,50.0,0.78125,14.0,0.21875,0.78125,2.0,4,26,0.40625,38.0,0.59375,0.59375,2,0.09375,,,,,,,
S15,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,31,0.484375,33.0,0.515625,0.515625,2,,,,,,,,
S15,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,30,0.46875,34.0,0.53125,0.53125,2,,,,,,,,
S15,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,40,0.625,24.0,0.375,0.625,2,,,,,,,,
S15,TEMA,64,,,,,,,,,,,,,,,,,,,,,,3,31,0.484375,33.0,0.515625,0.515625,2,,,,,,,,
S15,TEMA,64,,,,,,,,,,,,,,,,,,,,,,4,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,
S15,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,31,0.484375,33.0,0.515625,0.515625,2,,0.099,,,,,,
S15,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,30,0.46875,34.0,0.53125,0.53125,2,,0.09336,,,,,,
S15,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,40,0.625,24.0,0.375,0.625,2,,0.0880584,,,,,,
S15,DUA,64,,,,,,,,,,,,,,,,,,,,,,3,31,0.484375,33.0,0.515625,0.515625,2,,0.083074896,,,,,,
S15,DUA,64,,,,,,,,,,,,,,,,,,,,,,4,26,0.40625,38.0,0.59375,0.59375,2,,0.07839040223999999,,,,,,
S15,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,31,0.484375,33.0,0.515625,0.515625,2,,,55.0,,,,,
S15,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,30,0.46875,34.0,0.53125,0.53125,2,,,64.0,,,,,
S15,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,40,0.625,24.0,0.375,0.625,2,,,64.0,,,,,
S15,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,3,31,0.484375,33.0,0.515625,0.515625,2,,,64.0,,,,,
S15,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,4,26,0.40625,38.0,0.59375,0.59375,2,,,64.0,,,,,
S15,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,31,0.484375,33.0,0.515625,0.515625,2,,,,64.0,1.0,0.6035915613174438,,
S15,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,30,0.46875,34.0,0.53125,0.53125,2,,,,64.0,1.0,0.6275665163993835,,
S15,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,40,0.625,24.0,0.375,0.625,2,,,,64.0,1.0,0.5254944562911987,,
S15,NOTE,64,,,,,,,,,,,,,,,,,,,,,,3,31,0.484375,33.0,0.515625,0.515625,2,,,,64.0,1.0,0.570026159286499,,
S15,NOTE,64,,,,,,,,,,,,,,,,,,,,,,4,26,0.40625,38.0,0.59375,0.59375,2,,,,64.0,1.0,0.6249676942825317,,
S15,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,31,0.484375,33.0,0.515625,0.515625,2,,,,,,,0.20730125904083252,5.0
S15,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,30,0.46875,34.0,0.53125,0.53125,2,,,,,,,0.19175371527671814,10.0
S15,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,40,0.625,24.0,0.375,0.625,2,,,,,,,0.02905029058456421,52.0
S15,DELTA,64,,,,,,,,,,,,,,,,,,,,,,3,31,0.484375,33.0,0.515625,0.515625,2,,,,,,,0.09829648584127426,54.0
S15,DELTA,64,,,,,,,,,,,,,,,,,,,,,,4,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,0.12325965613126755,31.0
S16,DynaMixEMATent,64,0.2977198660373688,0.7859188318252563,0.7859188318252563,0.4881989657878876,0.5158943428369589,0.24833000761546425,0.2357756495475769,0.3249438564322795,50.298805236816406,0.19999999999999996,1.0,0.6025217771530151,0.2,0.0,1.0,29.0,0.453125,35.0,0.546875,0.546875,2.0,0,17,0.265625,47.0,0.734375,0.734375,2,0.234375,,,,,,,
S16,DynaMixEMATent,64,0.3283131718635559,0.7363167405128479,0.7363167405128479,0.408003568649292,0.3639541908389728,0.41515078700717284,0.22089502215385437,0.5328560320008058,97.42307662963867,0.19999999999999996,1.0,0.6257427334785461,0.2,0.0,1.0,34.0,0.53125,30.0,0.46875,0.53125,2.0,1,54,0.84375,10.0,0.15625,0.84375,2,0.34375,,,,,,,
S16,DynaMixEMATent,64,0.22387030720710754,0.5781329870223999,0.5781329870223999,0.35426270961761475,0.28919128527329013,0.5373688186199899,0.17343989610671998,0.6501267313639558,134.42358779907227,0.19999999999999996,1.0,0.5316832661628723,0.2,0.0,1.0,17.0,0.265625,47.0,0.734375,0.734375,2.0,2,31,0.484375,33.0,0.515625,0.515625,2,0.015625,,,,,,,
S16,DynaMixEMATent,29,0.45149680972099304,0.8253979682922363,0.8253979682922363,0.3739011585712433,0.21834007376759734,0.5340405357447318,0.2476193904876709,0.7098010355302499,158.36012887954712,0.19999999999999996,1.0,0.6473922729492188,0.2,0.0,1.0,8.0,0.27586206896551724,21.0,0.7241379310344828,0.7241379310344828,2.0,3,2,0.06896551724137931,27.0,0.9310344827586207,0.9310344827586207,2,0.43103448275862066,,,,,,,
S16,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,17,0.265625,47.0,0.734375,0.734375,2,,,,,,,,
S16,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,54,0.84375,10.0,0.15625,0.84375,2,,,,,,,,
S16,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,31,0.484375,33.0,0.515625,0.515625,2,,,,,,,,
S16,TEMA,29,,,,,,,,,,,,,,,,,,,,,,3,2,0.06896551724137931,27.0,0.9310344827586207,0.9310344827586207,2,,,,,,,,
S16,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,17,0.265625,47.0,0.734375,0.734375,2,,0.099,,,,,,
S16,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,54,0.84375,10.0,0.15625,0.84375,2,,0.09336,,,,,,
S16,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,31,0.484375,33.0,0.515625,0.515625,2,,0.0880584,,,,,,
S16,DUA,29,,,,,,,,,,,,,,,,,,,,,,3,2,0.06896551724137931,27.0,0.9310344827586207,0.9310344827586207,2,,0.083074896,,,,,,
S16,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,17,0.265625,47.0,0.734375,0.734375,2,,,57.0,,,,,
S16,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,54,0.84375,10.0,0.15625,0.84375,2,,,64.0,,,,,
S16,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,31,0.484375,33.0,0.515625,0.515625,2,,,64.0,,,,,
S16,RoTTA,29,,,,,,,,,,,,,,,,,,,,,,3,2,0.06896551724137931,27.0,0.9310344827586207,0.9310344827586207,2,,,64.0,,,,,
S16,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,17,0.265625,47.0,0.734375,0.734375,2,,,,64.0,1.0,0.6109758615493774,,
S16,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,54,0.84375,10.0,0.15625,0.84375,2,,,,64.0,1.0,0.6499503254890442,,
S16,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,31,0.484375,33.0,0.515625,0.515625,2,,,,64.0,1.0,0.550574779510498,,
S16,NOTE,29,,,,,,,,,,,,,,,,,,,,,,3,2,0.06896551724137931,27.0,0.9310344827586207,0.9310344827586207,2,,,,64.0,0.0,,,
S16,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,17,0.265625,47.0,0.734375,0.734375,2,,,,,,,0.30833786725997925,2.0
S16,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,54,0.84375,10.0,0.15625,0.84375,2,,,,,,,0.14377501606941223,35.0
S16,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,31,0.484375,33.0,0.515625,0.515625,2,,,,,,,0.0987301766872406,43.0
S16,DELTA,29,,,,,,,,,,,,,,,,,,,,,,3,2,0.06896551724137931,27.0,0.9310344827586207,0.9310344827586207,2,,,,,,,0.08412500470876694,28.0
S17,DynaMixEMATent,64,0.026080168783664703,0.18227149546146393,0.18227149546146393,0.15619131922721863,0.8629754249275545,0.08234312643400636,0.05468144863843918,0.08710622077119501,11.665375709533691,0.19999999999999996,0.0,0.2404680848121643,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,0,38,0.59375,26.0,0.40625,0.59375,2,0.09375,,,,,,,
S17,DynaMixEMATent,64,0.020879274234175682,0.13004173338413239,0.13004173338413239,0.10916246473789215,0.8220529149074539,0.1389345650773064,0.039012520015239714,0.1445747920456879,19.988046646118164,0.19999999999999996,0.0,0.19267140328884125,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,1,51,0.796875,13.0,0.203125,0.796875,2,0.296875,,,,,,,
S17,DynaMixEMATent,64,0.042651932686567307,0.28527945280075073,0.28527945280075073,0.24262753129005432,0.6782320247834345,0.2361841393763403,0.08558383584022522,0.2582895498061998,38.24593162536621,0.19999999999999996,1.0,0.645766019821167,0.2,0.0,1.0,16.0,0.25,48.0,0.75,0.75,2.0,2,22,0.34375,42.0,0.65625,0.65625,2,0.15625,,,,,,,
S17,DynaMixEMATent,64,0.04224150627851486,0.19522200524806976,0.19522200524806976,0.1529804915189743,0.6333329443435383,0.3081004540820408,0.05856660157442092,0.327267393102154,50.740139961242676,0.19999999999999996,0.0,0.5886218547821045,0.2,0.0,1.0,15.0,0.234375,49.0,0.765625,0.765625,2.0,3,39,0.609375,25.0,0.390625,0.609375,2,0.109375,,,,,,,
