Subject,Source_Acc,Source_F1_0,Source_F1_1,Source_MacroF1,Norm_Acc,Norm_F1_0,Norm_F1_1,Norm_MacroF1,Tent_Acc,Tent_F1_0,Tent_F1_1,Tent_MacroF1,OFTTA_Acc,OFTTA_F1_0,OFTTA_F1_1,OFTTA_MacroF1,EMATent_Acc,EMATent_F1_0,EMATent_F1_1,EMATent_MacroF1,DynaMixEMATent_Acc,DynaMixEMATent_F1_0,DynaMixEMATent_F1_1,DynaMixEMATent_MacroF1,TEMA_Acc,TEMA_F1_0,TEMA_F1_1,TEMA_MacroF1,DUA_Acc,DUA_F1_0,DUA_F1_1,DUA_MacroF1,RoTTA_Acc,RoTTA_F1_0,RoTTA_F1_1,RoTTA_MacroF1,NOTE_Acc,NOTE_F1_0,NOTE_F1_1,NOTE_MacroF1,DELTA_Acc,DELTA_F1_0,DELTA_F1_1,DELTA_MacroF1
21-9V5J,0.38256658595641646,0.48897795591182364,0.22018348623853212,0.3545807210751779,0.5060532687651331,0.49,0.5211267605633803,0.5055633802816901,0.5060532687651331,0.49,0.5211267605633803,0.5055633802816901,0.48426150121065376,0.5534591194968553,0.38968481375358166,0.4715719666252185,0.4600484261501211,0.5120350109409191,0.3956639566395664,0.4538494837902427,0.4430992736077482,0.4933920704845815,0.3817204301075269,0.43755625029605416,0.3922518159806295,0.502970297029703,0.21806853582554517,0.3605194164276241,0.3922518159806295,0.502970297029703,0.21806853582554517,0.3605194164276241,0.5181598062953995,0.49363867684478374,0.5404157043879908,0.5170271906163872,0.5181598062953995,0.49363867684478374,0.5404157043879908,0.5170271906163872,0.4963680387409201,0.5272727272727272,0.46113989637305697,0.4942063118228921
22-9V5N,0.5060532687651331,0.5072463768115942,0.5048543689320388,0.5060503728718165,0.5012106537530266,0.44021739130434784,0.5502183406113537,0.4952178659578508,0.5012106537530266,0.44021739130434784,0.5502183406113537,0.4952178659578508,0.5205811138014528,0.4176470588235294,0.5925925925925926,0.505119825708061,0.4915254237288136,0.4444444444444444,0.53125,0.4878472222222222,0.4939467312348668,0.44266666666666665,0.5365853658536586,0.4896260162601626,0.5108958837772397,0.5280373831775701,0.49246231155778897,0.5102498473676795,0.513317191283293,0.5292740046838408,0.49624060150375937,0.5127573030938001,0.4794188861985472,0.4266666666666667,0.5232815964523282,0.4749741315594974,0.4794188861985472,0.4266666666666667,0.5232815964523282,0.4749741315594974,0.5375302663438256,0.5213032581453634,0.5526932084309133,0.5369982332881383
23-9VIV,0.49878934624697335,0.448,0.541019955654102,0.494509977827051,0.549636803874092,0.5714285714285714,0.5255102040816326,0.548469387755102,0.549636803874092,0.5714285714285714,0.5255102040816326,0.548469387755102,0.5157384987893463,0.453551912568306,0.5652173913043478,0.5093846519363269,0.5205811138014528,0.5,0.5395348837209303,0.5197674418604652,0.5108958837772397,0.5,0.5213270142180095,0.5106635071090048,0.5108958837772397,0.4975124378109453,0.5235849056603774,0.5105486717356613,0.5108958837772397,0.5,0.5213270142180095,0.5106635071090048,0.5569007263922519,0.5754060324825986,0.5367088607594936,0.5560574466210462,0.5569007263922519,0.5754060324825986,0.5367088607594936,0.5560574466210462,0.46246973365617433,0.5194805194805194,0.3901098901098901,0.45479520479520474
24-9VL3,0.35351089588377727,0.3805104408352668,0.3240506329113924,0.3522805368733296,0.4915254237288136,0.5474137931034483,0.4198895027624309,0.4836516479329396,0.4915254237288136,0.5474137931034483,0.4198895027624309,0.4836516479329396,0.5060532687651331,0.5426008968609866,0.4631578947368421,0.5028793957989144,0.4358353510895884,0.46436781609195404,0.4040920716112532,0.43422994385160363,0.43099273607748184,0.45727482678983833,0.4020356234096692,0.42965522509975373,0.4092009685230024,0.4077669902912621,0.4106280193236715,0.4091975048074668,0.4067796610169492,0.40097799511002447,0.41247002398081534,0.4067240095454199,0.5012106537530266,0.5761316872427984,0.3941176470588235,0.48512466715081093,0.5012106537530266,0.5761316872427984,0.3941176470588235,0.48512466715081093,0.4963680387409201,0.584,0.3619631901840491,0.47298159509202453
25-9VNK,0.513317191283293,0.42735042735042733,0.5768421052631579,0.5020962663067926,0.513317191283293,0.46684350132625996,0.5523385300668151,0.5095910156965375,0.513317191283293,0.46684350132625996,0.5523385300668151,0.5095910156965375,0.49878934624697335,0.4732824427480916,0.5219399538106235,0.49761119827935757,0.549636803874092,0.489010989010989,0.5974025974025974,0.5432067932067932,0.5278450363196125,0.4881889763779528,0.5617977528089888,0.5249933645934708,0.5447941888619855,0.48066298342541436,0.5948275862068966,0.5377452848161555,0.5326876513317191,0.45938375350140054,0.5884861407249466,0.5239349471131736,0.4963680387409201,0.46938775510204084,0.5207373271889401,0.4950625411454904,0.4963680387409201,0.46938775510204084,0.5207373271889401,0.4950625411454904,0.4092009685230024,0.34408602150537637,0.46255506607929514,0.40332054379233573
26-9VTJ,0.4576271186440678,0.3333333333333333,0.5428571428571428,0.4380952380952381,0.4358353510895884,0.3545706371191136,0.4989247311827957,0.42674768415095465,0.4358353510895884,0.3545706371191136,0.4989247311827957,0.42674768415095465,0.49878934624697335,0.4328767123287671,0.5509761388286334,0.49192642557870025,0.45036319612590797,0.36056338028169016,0.5180467091295117,0.43930504470560094,0.4600484261501211,0.40214477211796246,0.5077262693156733,0.45493552071681786,0.423728813559322,0.327683615819209,0.4957627118644068,0.4117231638418079,0.41646489104116224,0.32492997198879553,0.4861407249466951,0.4055353484677453,0.43341404358353514,0.31976744186046513,0.5145228215767634,0.4171451317186143,0.43341404358353514,0.31976744186046513,0.5145228215767634,0.4171451317186143,0.48184019370460046,0.47804878048780486,0.4855769230769231,0.481812851782364
27-9VUW,0.5084745762711864,0.652991452991453,0.15767634854771784,0.4053339007695854,0.5399515738498789,0.6058091286307054,0.4476744186046512,0.5267417736176783,0.5399515738498789,0.6058091286307054,0.4476744186046512,0.5267417736176783,0.576271186440678,0.6788990825688074,0.37722419928825623,0.5280616409285318,0.6053268765133172,0.6785009861932939,0.4890282131661442,0.583764599679719,0.6004842615012107,0.6666666666666666,0.5015105740181269,0.5840886203423967,0.5060532687651331,0.6395759717314488,0.2153846153846154,0.4274802935580321,0.5036319612590799,0.6384479717813051,0.2084942084942085,0.4234710901377568,0.549636803874092,0.625,0.43636363636363634,0.5306818181818181,0.549636803874092,0.625,0.43636363636363634,0.5306818181818181,0.5932203389830508,0.6,0.5862068965517241,0.593103448275862
28-9VXK,0.36803874092009686,0.32558139534883723,0.4054669703872437,0.36552418286804045,0.4092009685230024,0.4019607843137255,0.41626794258373206,0.40911436344872876,0.4092009685230024,0.4019607843137255,0.41626794258373206,0.40911436344872876,0.4116222760290557,0.17627118644067796,0.5423728813559322,0.3593220338983051,0.44552058111380144,0.3794037940379404,0.4989059080962801,0.4391548510671103,0.4261501210653753,0.3542234332425068,0.48366013071895425,0.4189417819807305,0.3704600484261501,0.3564356435643564,0.38388625592417064,0.3701609497442635,0.36077481840193704,0.3497536945812808,0.37142857142857144,0.3605911330049261,0.38256658595641646,0.38256658595641646,0.38256658595641646,0.38256658595641646,0.38256658595641646,0.3795620437956204,0.3855421686746988,0.3825521062351596,0.4552058111380145,0.5886654478976234,0.1935483870967742,0.39110691749719884
29-9VXR,0.5956416464891041,0.5772151898734177,0.6125290023201856,0.5948720960968017,0.5835351089588378,0.57,0.596244131455399,0.5831220657276994,0.5835351089588378,0.57,0.596244131455399,0.5831220657276994,0.5980629539951574,0.5970873786407767,0.5990338164251208,0.5980605975329487,0.5907990314769975,0.5587467362924282,0.618510158013544,0.5886284471529861,0.6029055690072639,0.5879396984924623,0.616822429906542,0.6023810641995022,0.6077481840193705,0.5867346938775511,0.6267281105990783,0.6067314022383147,0.6004842615012107,0.578005115089514,0.6206896551724138,0.5993473851309639,0.6029055690072639,0.5816326530612245,0.6221198156682027,0.6018762343647136,0.6029055690072639,0.5816326530612245,0.6221198156682027,0.6018762343647136,0.5641646489104116,0.45454545454545453,0.6370967741935484,0.5458211143695014
30-9VYD,0.4552058111380145,0.25742574257425743,0.5697896749521989,0.41360770876322817,0.47699757869249393,0.3333333333333333,0.5697211155378487,0.451527224435591,0.47699757869249393,0.3333333333333333,0.5697211155378487,0.451527224435591,0.4915254237288136,0.38235294117647056,0.5679012345679012,0.4751270878721859,0.5205811138014528,0.35294117647058826,0.6192307692307693,0.4860859728506788,0.5302663438256658,0.3660130718954248,0.6269230769230769,0.4964680744092509,0.4915254237288136,0.3225806451612903,0.5930232558139535,0.45780195048762196,0.4915254237288136,0.3269230769230769,0.5914396887159533,0.45918138281951515,0.48184019370460046,0.3475609756097561,0.570281124497992,0.458921050053874,0.4794188861985472,0.3465045592705167,0.5674044265593562,0.45695449291493645,0.5956416464891041,0.5214899713467048,0.649895178197065,0.5856925747718849
31-9VZJ,0.4963680387409201,0.6376306620209059,0.1746031746031746,0.4061169183120402,0.48184019370460046,0.5223214285714286,0.43386243386243384,0.4780919312169312,0.48184019370460046,0.5223214285714286,0.43386243386243384,0.4780919312169312,0.5254237288135594,0.608,0.3987730061349693,0.5033865030674847,0.4552058111380145,0.5322245322245323,0.34782608695652173,0.440025309590527,0.4600484261501211,0.5324947589098532,0.36103151862464183,0.4467631387672475,0.48426150121065376,0.6077348066298343,0.24734982332155478,0.4275423149756945,0.48668280871670705,0.6102941176470589,0.24822695035460993,0.4292605340008344,0.48668280871670705,0.5246636771300448,0.4421052631578947,0.4833844701439698,0.48668280871670705,0.5246636771300448,0.4421052631578947,0.4833844701439698,0.5326876513317191,0.4563380281690141,0.5902335456475584,0.5232857869082862
32-9VZN,0.5060532687651331,0.6470588235294118,0.1774193548387097,0.4122390891840607,0.3389830508474576,0.4439918533604888,0.18507462686567164,0.3145332401130802,0.3389830508474576,0.4439918533604888,0.18507462686567164,0.3145332401130802,0.4552058111380145,0.5901639344262295,0.18772563176895307,0.3889447830975913,0.43825665859564167,0.5655430711610487,0.2054794520547945,0.3855112616079216,0.4358353510895884,0.5644859813084112,0.19931271477663232,0.3818993480425218,0.5157384987893463,0.6563573883161512,0.18032786885245902,0.4183426285843051,0.5181598062953995,0.6586620926243568,0.18106995884773663,0.4198660257360467,0.3050847457627119,0.39323467230443976,0.18696883852691218,0.29010175541567595,0.3026634382566586,0.3898305084745763,0.1864406779661017,0.288135593220339,0.6053268765133172,0.7366720516962844,0.21256038647342995,0.4746162190848572
