Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes
S7,EMATent,0.6770486235618591,0.6770486235618591,0.9878435134887695,1,0.29688541293144227,0.5,0.20311458706855773,0.0,0.0,9,21,17,0.8095238095238095,4.0,0.19047619047619047,0.8095238095238095,2
S8,EMATent,0.48095566034317017,0.48095566034317017,0.957332968711853,1,0.355713301897049,0.5,0.14428669810295106,0.0,0.0,0,64,52,0.8125,12.0,0.1875,0.8125,2
S8,EMATent,0.7468971610069275,0.7468971610069275,0.9703761339187622,1,0.27593085169792175,0.5,0.22406914830207825,0.0,0.0,1,64,53,0.828125,11.0,0.171875,0.828125,2
S8,EMATent,0.9115599989891052,0.9115599989891052,0.959222674369812,1,0.22653200030326845,0.5,0.2734679996967316,0.0,0.0,2,64,47,0.734375,17.0,0.265625,0.734375,2
S8,EMATent,0.8807018399238586,0.8807018399238586,0.9715249538421631,1,0.2357894480228424,0.5,0.2642105519771576,0.0,0.0,3,64,51,0.796875,13.0,0.203125,0.796875,2
S8,EMATent,0.9606496691703796,0.9606496691703796,0.9711185693740845,1,0.21180509924888613,0.5,0.28819490075111387,0.0,0.0,4,64,46,0.71875,18.0,0.28125,0.71875,2
S8,EMATent,0.8333019614219666,0.8333019614219666,0.9778457880020142,1,0.25000941157341006,0.5,0.24999058842658994,0.0,0.0,5,64,53,0.828125,11.0,0.171875,0.828125,2
S8,EMATent,0.8859608769416809,0.8859608769416809,0.9839122295379639,1,0.23421173691749575,0.5,0.26578826308250425,0.0,0.0,6,64,52,0.8125,12.0,0.1875,0.8125,2
S8,EMATent,0.9344189167022705,0.9344189167022705,0.9835531711578369,1,0.21967432498931885,0.5,0.2803256750106811,0.0,0.0,7,64,48,0.75,16.0,0.25,0.75,2
S8,EMATent,0.8832997679710388,0.8832997679710388,0.9864515662193298,1,0.23501006960868837,0.5,0.26498993039131163,0.0,0.0,8,64,49,0.765625,15.0,0.234375,0.765625,2
S8,EMATent,0.9885497093200684,0.9885497093200684,0.9831219911575317,1,0.20343508720397951,0.5,0.2965649127960205,0.0,0.0,9,26,17,0.6538461538461539,9.0,0.34615384615384615,0.6538461538461539,2
