Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_class_2_count,true_class_2_ratio,true_max_class_ratio,true_num_present_classes,g_mi,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_class_2_count,pred_class_2_ratio,pred_max_class_ratio,pred_num_present_classes,true_imbalance
S5,MIDynamicEMATent,,,,,,,,,,6,59,0,0.0,59,1.0,0,0.0,1.0,1,0.09796862304210663,0.8756317496299744,0.7776631116867065,0.8934135788165647,0.0771958342708033,0.029390586912631987,0.07953336659414267,42.43175797909498,0.01959372460842132,1.0,0.8189166188240051,0.05,1.0,1.0,4.0,0.06779661016949153,48.0,0.8135593220338984,7.0,0.11864406779661017,0.8135593220338984,3.0,0.6666666666666667
S6,EMATent,0.06043564900755882,0.06043564900755882,0.989325225353241,0.0,0.48186930529773236,0.5,0.018130694702267646,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S6,EMATent,0.08245626091957092,0.08245626091957092,0.9843129515647888,0.0,0.4752631217241287,0.5,0.024736878275871278,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S6,EMATent,0.5600141882896423,0.5600141882896423,0.8510106205940247,1.0,0.33199574351310734,0.5,0.16800425648689268,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S6,EMATent,0.852838933467865,0.852838933467865,0.8214836716651917,1.0,0.2441483199596405,0.5,0.25585168004035946,0.0,0.0,3,64,44,0.6875,20,0.3125,0,0.0,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,
S6,EMATent,0.7022824287414551,0.7022824287414551,0.6999104022979736,1.0,0.28931527137756347,0.5,0.2106847286224365,0.0,0.0,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S6,EMATent,0.6407026648521423,0.6407026648521423,0.7423861026763916,1.0,0.3077892005443573,0.5,0.1922107994556427,0.0,0.0,5,64,0,0.0,46,0.71875,18,0.28125,0.71875,2,,,,,,,,,,,,,,,,,,,,,,,
S6,EMATent,0.8401179313659668,0.8401179313659668,0.6597211956977844,1.0,0.24796462059020996,0.5,0.25203537940979004,0.0,0.0,6,57,0,0.0,0,0.0,57,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S6,MIDynamicEMATent,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,0.00731620704755187,0.06043564900755882,0.053119443356990814,0.9968930363967782,0.000912101488956233,0.002194862114265561,0.0009141078295997751,0.4682372510433197,0.0014632414095103739,0.0,0.052885428071022034,0.05,1.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667
S6,MIDynamicEMATent,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,0.007031618617475033,0.06643027812242508,0.05939865857362747,0.9961024234534357,0.0017880909613218296,0.0021094855852425098,0.0017918708871288436,0.9182608425617218,0.0014063237234950062,0.0,0.05306246131658554,0.05,1.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667
S6,MIDynamicEMATent,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,0.0616435669362545,0.2139451503753662,0.1523015946149826,0.9722278107078123,0.009279119211311419,0.01849307008087635,0.009453951804574645,4.86344912648201,0.012328713387250898,1.0,0.21819651126861572,0.05,1.0,1.0,62.0,0.96875,0.0,0.0,2.0,0.03125,0.96875,2.0,0.6666666666666667
S6,MIDynamicEMATent,,,,,,,,,,3,64,44,0.6875,20,0.3125,0,0.0,0.6875,2,0.38070589303970337,0.7814124822616577,0.40070658922195435,0.8366373856625451,0.04915084642554392,0.11421176791191101,0.05548825853068684,29.228626281023026,0.07614117860794066,1.0,0.46711266040802,0.05,1.0,1.0,34.0,0.53125,2.0,0.03125,28.0,0.4375,0.53125,3.0,0.3541666666666667
S6,MIDynamicEMATent,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,0.12428975105285645,0.8393459320068359,0.7150561809539795,0.8952759890297244,0.06743708565441868,0.03728692531585693,0.07004899738849413,37.18317034840584,0.024857950210571283,1.0,0.7954437732696533,0.05,1.0,1.0,2.0,0.03125,9.0,0.140625,53.0,0.828125,0.828125,3.0,0.6666666666666667
S6,MIDynamicEMATent,,,,,,,,,,5,64,0,0.0,46,0.71875,18,0.28125,0.71875,2,0.10936950147151947,0.568774938583374,0.45940545201301575,0.8872257979558557,0.07996335160268857,0.03281085044145584,0.08267602220226145,44.182818442583084,0.02187390029430389,1.0,0.54559725522995,0.05,1.0,1.0,0.0,0.0,7.0,0.109375,57.0,0.890625,0.890625,2.0,0.3854166666666667
S6,MIDynamicEMATent,,,,,,,,,,6,57,0,0.0,0,0.0,57,1.0,1.0,1,0.18152692914009094,0.8626279830932617,0.6811010241508484,0.8500155172000913,0.09552640405788143,0.05445807874202728,0.10102820605858565,54.52985340356827,0.03630538582801818,1.0,0.7913123965263367,0.05,1.0,1.0,3.0,0.05263157894736842,16.0,0.2807017543859649,38.0,0.6666666666666666,0.6666666666666666,3.0,0.6666666666666667
S7,EMATent,0.054060570895671844,0.054060570895671844,0.9904893040657043,0.0,0.48378182873129844,0.5,0.016218171268701554,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S7,EMATent,0.11279728263616562,0.11279728263616562,0.9755935072898865,0.0,0.4661608152091503,0.5,0.033839184790849686,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S7,EMATent,0.11385467648506165,0.11385467648506165,0.9760887622833252,0.0,0.46584359705448153,0.5,0.03415640294551849,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S7,EMATent,0.5263750553131104,0.5263750553131104,0.9080843925476074,1.0,0.3420874834060669,0.5,0.1579125165939331,0.0,0.0,3,64,45,0.703125,0,0.0,19,0.296875,0.703125,2,,,,,,,,,,,,,,,,,,,,,,,
S7,EMATent,0.8845400810241699,0.8845400810241699,0.6962800025939941,1.0,0.23463797569274902,0.5,0.265362024307251,0.0,0.0,4,64,0,0.0,8,0.125,56,0.875,0.875,2,,,,,,,,,,,,,,,,,,,,,,,
S7,EMATent,0.3821617662906647,0.3821617662906647,0.8833485245704651,1.0,0.3853514701128006,0.5,0.1146485298871994,0.0,0.0,5,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S7,EMATent,0.18454605340957642,0.18454605340957642,0.9494243860244751,0.0,0.44463618397712706,0.5,0.05536381602287292,0.0,0.0,6,56,0,0.0,56,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S7,MIDynamicEMATent,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,0.003926912322640419,0.054060570895671844,0.050133660435676575,0.9983317608490321,0.0004901654541757723,0.0011780736967921257,0.000490743586286646,0.2513223886489868,0.0007853824645280836,0.0,0.05902843177318573,0.05,1.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667
S7,MIDynamicEMATent,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,0.009093438275158405,0.08773524314165115,0.07864180952310562,0.99565018480355,0.0016217837139024356,0.0027280314825475216,0.0016262200935150961,0.8333024382591248,0.0018186876550316806,0.0,0.08175090700387955,0.05,1.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667
S7,MIDynamicEMATent,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,0.004435467068105936,0.07515574991703033,0.07072027772665024,0.9964926617142476,0.002176698165320585,0.0013306401204317808,0.002179598426433227,1.1171723306179047,0.000887093413621187,0.0,0.09113705158233643,0.05,1.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667
S7,MIDynamicEMATent,,,,,,,,,,3,64,45,0.703125,0,0.0,19,0.296875,0.703125,2,0.08520533889532089,0.27949467301368713,0.19428932666778564,0.962013668287272,0.012424730044131785,0.02556160166859627,0.012750657266182741,6.570314019918442,0.017041067779064174,1.0,0.21498216688632965,0.05,1.0,1.0,62.0,0.96875,0.0,0.0,2.0,0.03125,0.96875,2.0,0.3697916666666667
S7,MIDynamicEMATent,,,,,,,,,,4,64,0,0.0,8,0.125,56,0.875,0.875,2,0.1733696162700653,0.6736644506454468,0.5002948045730591,0.9158377073944791,0.0321514077245013,0.05201088488101959,0.03391537646554732,17.66596946120262,0.034673923254013056,1.0,0.5413859486579895,0.05,1.0,1.0,55.0,0.859375,8.0,0.125,1.0,0.015625,0.859375,3.0,0.5416666666666667
S7,MIDynamicEMATent,,,,,,,,,,5,64,0,0.0,64,1.0,0,0.0,1.0,1,0.07871495932340622,0.8425998687744141,0.7638849020004272,0.9340353485408778,0.04235016366210035,0.023614487797021865,0.04337442857642104,22.70372685790062,0.01574299186468124,1.0,0.8535577654838562,0.05,1.0,1.0,0.0,0.0,33.0,0.515625,31.0,0.484375,0.515625,2.0,0.6666666666666667
S7,MIDynamicEMATent,,,,,,,,,,6,56,0,0.0,56,1.0,0,0.0,1.0,1,0.03445154428482056,0.5746648907661438,0.5402133464813232,0.9431776751948837,0.04648686151967007,0.010335463285446166,0.046972342440394166,24.63301333785057,0.006890308856964109,0.0,0.5976542830467224,0.05,1.0,1.0,0.0,0.0,56.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666667
S8,EMATent,0.046477243304252625,0.046477243304252625,0.9921072721481323,0.0,0.4860568270087242,0.5,0.013943172991275787,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S8,EMATent,0.9773402810096741,0.9773402810096741,0.6727362275123596,1.0,0.2067979156970978,0.5,0.29320208430290223,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S8,EMATent,0.7571327090263367,0.7571327090263367,0.637954831123352,1.0,0.272860187292099,0.5,0.22713981270790098,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S8,EMATent,0.9808162450790405,0.9808162450790405,0.6339928507804871,1.0,0.20575512647628785,0.5,0.29424487352371215,0.0,0.0,3,64,42,0.65625,0,0.0,22,0.34375,0.65625,2,,,,,,,,,,,,,,,,,,,,,,,
S8,EMATent,0.8942054510116577,0.8942054510116577,0.74763423204422,1.0,0.2317383646965027,0.5,0.2682616353034973,0.0,0.0,4,64,0,0.0,12,0.1875,52,0.8125,0.8125,2,,,,,,,,,,,,,,,,,,,,,,,
S8,EMATent,0.2080283910036087,0.2080283910036087,0.9450353384017944,1.0,0.4375914826989174,0.5,0.06240851730108261,0.0,0.0,5,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S8,EMATent,0.32626527547836304,0.32626527547836304,0.8997600078582764,1.0,0.40212041735649107,0.5,0.0978795826435089,0.0,0.0,6,58,0,0.0,58,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S8,MIDynamicEMATent,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,0.004126830026507378,0.046477243304252625,0.042350415140390396,0.9982468687559365,0.0005150822361113035,0.0012380490079522133,0.0005157207236415884,0.26411712169647217,0.0008253660053014753,0.0,0.06211349368095398,0.05,1.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667
S8,MIDynamicEMATent,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,0.2465064972639084,0.8580747246742249,0.6115682125091553,0.8974854945080781,0.028562556312749423,0.07395194917917251,0.03084349271879816,16.04053294658661,0.049301299452781666,1.0,0.7029409408569336,0.05,1.0,1.0,39.0,0.609375,18.0,0.28125,7.0,0.109375,0.609375,3.0,0.6666666666666667
S8,MIDynamicEMATent,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,0.09416435658931732,0.8819652199745178,0.7878009080886841,0.9307582461693091,0.04099244685389568,0.028249306976795195,0.0421841189805221,22.067051768302917,0.01883287131786346,1.0,0.8876006603240967,0.05,1.0,1.0,4.0,0.0625,28.0,0.4375,32.0,0.5,0.5,3.0,0.6666666666666667
S8,MIDynamicEMATent,,,,,,,,,,3,64,42,0.65625,0,0.0,22,0.34375,0.65625,2,0.23117998242378235,0.9991545081138611,0.7679744958877563,0.8659972785813518,0.0646487266915135,0.0693539947271347,0.06946650641084362,36.86257064342499,0.04623599648475646,1.0,0.9538320302963257,0.05,1.0,1.0,18.0,0.28125,10.0,0.15625,36.0,0.5625,0.5625,3.0,0.3229166666666667
S8,MIDynamicEMATent,,,,,,,,,,4,64,0,0.0,12,0.1875,52,0.8125,0.8125,2,0.4238508343696594,0.8309860229492188,0.40713515877723694,0.7702993010873087,0.10254544860179343,0.12715525031089783,0.11748417875953199,63.98902404308319,0.08477016687393187,1.0,0.8336879014968872,0.05,1.0,1.0,7.0,0.109375,43.0,0.671875,14.0,0.21875,0.671875,3.0,0.4791666666666667
S8,MIDynamicEMATent,,,,,,,,,,5,64,0,0.0,64,1.0,0,0.0,1.0,1,0.06079110503196716,0.1695820838212967,0.10879097133874893,0.8598622024068479,0.12190046608356196,0.018237331509590147,0.12416490257365365,67.87965476512909,0.01215822100639343,1.0,0.15405651926994324,0.05,1.0,1.0,0.0,0.0,64.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666667
S8,MIDynamicEMATent,,,,,,,,,,6,58,0,0.0,58,1.0,0,0.0,1.0,1,0.07249826192855835,0.19304537773132324,0.12054711580276489,0.8497784340296465,0.12847208739178606,0.021749478578567506,0.13132841187256572,72.08455395698547,0.014499652385711667,1.0,0.17718680202960968,0.05,1.0,1.0,0.0,0.0,58.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666667
S9,EMATent,0.04053409397602081,0.04053409397602081,0.9932560920715332,0.0,0.48783977180719373,0.5,0.012160228192806244,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S9,EMATent,0.3267122507095337,0.3267122507095337,0.9025951623916626,1.0,0.4019863247871399,0.5,0.0980136752128601,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S9,EMATent,0.3043893873691559,0.3043893873691559,0.9245911836624146,1.0,0.4086831837892533,0.5,0.09131681621074676,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S9,EMATent,0.848183810710907,0.848183810710907,0.8771675825119019,1.0,0.2455448567867279,0.5,0.25445514321327206,0.0,0.0,3,64,44,0.6875,20,0.3125,0,0.0,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,
S9,EMATent,0.10151553899049759,0.10151553899049759,0.9772615432739258,0.0,0.4695453383028507,0.5,0.030454661697149277,0.0,0.0,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S9,EMATent,0.06519316881895065,0.06519316881895065,0.9874209761619568,0.0,0.4804420493543148,0.5,0.019557950645685194,0.0,0.0,5,64,0,0.0,45,0.703125,19,0.296875,0.703125,2,,,,,,,,,,,,,,,,,,,,,,,
S9,EMATent,0.1592286229133606,0.1592286229133606,0.9587222933769226,0.0,0.4522314131259918,0.5,0.04776858687400818,0.0,0.0,6,55,0,0.0,0,0.0,55,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,
S9,MIDynamicEMATent,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,0.004213718697428703,0.04053409397602081,0.03632037714123726,0.9982099738966288,0.000525910494142597,0.001264115609228611,0.0005265761472698083,0.269677996635437,0.0008427437394857405,0.0,0.04877138137817383,0.05,1.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667
S9,MIDynamicEMATent,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,0.03720516338944435,0.18475428223609924,0.147549107670784,0.9837321081771114,0.00510634280605523,0.011161549016833305,0.005163980831224935,2.6508084535598755,0.0074410326778888685,0.0,0.166893869638443,0.05,1.0,1.0,63.0,0.984375,0.0,0.0,1.0,0.015625,0.984375,2.0,0.6666666666666667
S9,MIDynamicEMATent,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,0.022902892902493477,0.12207333743572235,0.09917044639587402,0.9851761681983499,0.007952963930902026,0.006870867870748043,0.008007985742851997,4.116593599319458,0.004580578580498694,0.0,0.12298023700714111,0.05,1.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667
S9,MIDynamicEMATent,,,,,,,,,,3,64,44,0.6875,20,0.3125,0,0.0,0.6875,2,0.3883892595767975,0.7122101187705994,0.3238208591938019,0.8348761763208289,0.04860704580613189,0.11651677787303924,0.05501750863939647,28.973506212234497,0.07767785191535947,1.0,0.36752253770828247,0.05,1.0,1.0,42.0,0.65625,20.0,0.3125,2.0,0.03125,0.65625,3.0,0.3541666666666667
S9,MIDynamicEMATent,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,0.03575454652309418,0.4202519357204437,0.38449737429618835,0.9306774624825781,0.05859617356049368,0.010726363956928253,0.05923151231935031,31.261797189712524,0.007150909304618834,0.0,0.4229661524295807,0.05,1.0,1.0,0.0,0.0,63.0,0.984375,1.0,0.015625,0.984375,2.0,0.6666666666666667
S9,MIDynamicEMATent,,,,,,,,,,5,64,0,0.0,45,0.703125,19,0.296875,0.703125,2,0.023200059309601784,0.24477820098400116,0.22157813608646393,0.9315153998702967,0.061524582336822675,0.006960017792880535,0.0619557957778083,32.74660098552704,0.004640011861920356,0.0,0.2638803720474243,0.05,1.0,1.0,0.0,0.0,64.0,1.0,0.0,0.0,1.0,1.0,0.3697916666666667
S9,MIDynamicEMATent,,,,,,,,,,6,55,0,0.0,0,0.0,55,1.0,1.0,1,0.017468981444835663,0.20936770737171173,0.19189871847629547,0.931378780716791,0.06338052484975831,0.005240694433450699,0.06371443272265842,33.707394964993,0.003493796288967132,0.0,0.2598133385181427,0.05,1.0,1.0,0.0,0.0,55.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666667
