Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_class_2_count,true_class_2_ratio,true_max_class_ratio,true_num_present_classes
S16,EmaTentGridS20E50B30M080BnOnly,0.043729618191719055,0.043729618191719055,0.992434024810791,0,0.4868811145424843,0.5,0.013118885457515717,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1
S16,EmaTentGridS20E50B30M080BnOnly,0.03771122172474861,0.03771122172474861,0.9938973188400269,0,0.4886866334825754,0.5,0.011313366517424582,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1
S16,EmaTentGridS20E50B30M080BnOnly,0.031317055225372314,0.031317055225372314,0.9950821995735168,0,0.4906048834323883,0.5,0.009395116567611694,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1
S16,EmaTentGridS20E50B30M080BnOnly,0.7516279220581055,0.7516279220581055,0.9338916540145874,1,0.27451162338256835,0.5,0.22548837661743162,0.0,0.0,3,64,44,0.6875,20,0.3125,0,0.0,0.6875,2
S16,EmaTentGridS20E50B30M080BnOnly,0.0001385493524139747,0.0001385493524139747,0.9999879002571106,0,0.4999584351942758,0.5,4.156480572419241e-05,0.0,0.0,4,64,0,0.0,64,1.0,0,0.0,1.0,1
S16,EmaTentGridS20E50B30M080BnOnly,0.3011380434036255,0.3011380434036255,0.9016703367233276,1,0.40965858697891233,0.5,0.09034141302108764,0.0,0.0,5,64,0,0.0,50,0.78125,14,0.21875,0.78125,2
S16,EmaTentGridS20E50B30M080BnOnly,0.4126603603363037,0.4126603603363037,0.8402688503265381,1,0.3762018918991089,0.5,0.1237981081008911,0.0,0.0,6,60,0,0.0,0,0.0,60,1.0,1.0,1
S17,EmaTentGridS20E50B30M080,0.046517837792634964,0.046517837792634964,0.9921866655349731,0,0.48604464866220953,0.5,0.01395535133779049,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1
S17,EmaTentGridS20E50B30M080,0.12535303831100464,0.12535303831100464,0.9741958975791931,0,0.4623940885066986,0.5,0.03760591149330139,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1
S17,EmaTentGridS20E50B30M080,0.9285538792610168,0.9285538792610168,0.5632777214050293,1,0.22143383622169496,0.5,0.27856616377830506,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1
S17,EmaTentGridS20E50B30M080,0.9851353764533997,0.9851353764533997,0.5559275150299072,1,0.20445938706398012,0.5,0.2955406129360199,0.0,0.0,3,64,45,0.703125,0,0.0,19,0.296875,0.703125,2
S17,EmaTentGridS20E50B30M080,0.6587468981742859,0.6587468981742859,0.6306488513946533,1,0.3023759305477142,0.5,0.19762406945228575,0.0,0.0,4,64,0,0.0,9,0.140625,55,0.859375,0.859375,2
S17,EmaTentGridS20E50B30M080,0.6556109189987183,0.6556109189987183,0.6337184906005859,1,0.30331672430038453,0.5,0.19668327569961547,0.0,0.0,5,64,0,0.0,64,1.0,0,0.0,1.0,1
S17,EmaTentGridS20E50B30M080,0.6399298906326294,0.6399298906326294,0.6550345420837402,1,0.3080210328102112,0.5,0.19197896718978882,0.0,0.0,6,64,0,0.0,64,1.0,0,0.0,1.0,1
S17,EmaTentGridS20E50B30M080,0.6265543103218079,0.6265543103218079,0.6913942694664001,1,0.31203370690345766,0.5,0.18796629309654236,0.0,0.0,7,8,0,0.0,8,1.0,0,0.0,1.0,1
S17,EmaTentGridS20E50B30M080BnOnly,0.02268611267209053,0.02268611267209053,0.9966226816177368,0,0.49319416619837286,0.5,0.006805833801627159,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1
S17,EmaTentGridS20E50B30M080BnOnly,0.090159572660923,0.090159572660923,0.9827250838279724,0,0.4729521282017231,0.5,0.0270478717982769,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1
S17,EmaTentGridS20E50B30M080BnOnly,0.9298719763755798,0.9298719763755798,0.5501401424407959,1,0.22103840708732606,0.5,0.2789615929126739,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1
S17,EmaTentGridS20E50B30M080BnOnly,0.9837580323219299,0.9837580323219299,0.5348355174064636,1,0.20487259030342103,0.5,0.29512740969657897,0.0,0.0,3,64,45,0.703125,0,0.0,19,0.296875,0.703125,2
S17,EmaTentGridS20E50B30M080BnOnly,0.6549293398857117,0.6549293398857117,0.577487587928772,1,0.3035211980342865,0.5,0.1964788019657135,0.0,0.0,4,64,0,0.0,9,0.140625,55,0.859375,0.859375,2
S17,EmaTentGridS20E50B30M080BnOnly,0.6380258798599243,0.6380258798599243,0.5748720765113831,1,0.3085922360420227,0.5,0.1914077639579773,0.0,0.0,5,64,0,0.0,64,1.0,0,0.0,1.0,1
S17,EmaTentGridS20E50B30M080BnOnly,0.6085858941078186,0.6085858941078186,0.6443061828613281,1,0.31742423176765444,0.5,0.1825757682323456,0.0,0.0,6,64,0,0.0,64,1.0,0,0.0,1.0,1
S17,EmaTentGridS20E50B30M080BnOnly,0.5980119109153748,0.5980119109153748,0.666714072227478,1,0.3205964267253876,0.5,0.17940357327461243,0.0,0.0,7,8,0,0.0,8,1.0,0,0.0,1.0,1
S2,EmaTentGridS20E50B30M080,0.0278098713606596,0.0278098713606596,0.9956983327865601,0,0.4916570385918021,0.5,0.00834296140819788,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1
S2,EmaTentGridS20E50B30M080,0.04420046508312225,0.04420046508312225,0.9925421476364136,0,0.48673986047506335,0.5,0.013260139524936676,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1
S2,EmaTentGridS20E50B30M080,0.09522645175457001,0.09522645175457001,0.9811999797821045,0,0.471432064473629,0.5,0.028567935526371,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1
S2,EmaTentGridS20E50B30M080,0.6084392070770264,0.6084392070770264,0.8767279982566833,1,0.3174682378768921,0.5,0.1825317621231079,0.0,0.0,3,64,37,0.578125,27,0.421875,0,0.0,0.578125,2
S2,EmaTentGridS20E50B30M080,0.6809625625610352,0.6809625625610352,0.7643676996231079,1,0.29571123123168946,0.5,0.20428876876831054,0.0,0.0,4,64,0,0.0,64,1.0,0,0.0,1.0,1
S2,EmaTentGridS20E50B30M080,0.6583476662635803,0.6583476662635803,0.8573713302612305,1,0.3024957001209259,0.5,0.19750429987907409,0.0,0.0,5,64,0,0.0,32,0.5,32,0.5,0.5,2
S2,EmaTentGridS20E50B30M080,0.6798980236053467,0.6798980236053467,0.744144856929779,1,0.296030592918396,0.5,0.203969407081604,0.0,0.0,6,40,0,0.0,0,0.0,40,1.0,1.0,1
S2,EmaTentGridS20E50B30M080BnOnly,0.01147910114377737,0.01147910114377737,0.9984491467475891,0,0.4965562696568668,0.5,0.003443730343133211,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1
S2,EmaTentGridS20E50B30M080BnOnly,0.02827165648341179,0.02827165648341179,0.9955593943595886,0,0.49151850305497646,0.5,0.008481496945023537,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1
S2,EmaTentGridS20E50B30M080BnOnly,0.051092639565467834,0.051092639565467834,0.991028904914856,0,0.48467220813035966,0.5,0.01532779186964035,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1
S2,EmaTentGridS20E50B30M080BnOnly,0.615042507648468,0.615042507648468,0.8298299312591553,1,0.3154872477054596,0.5,0.1845127522945404,0.0,0.0,3,64,37,0.578125,27,0.421875,0,0.0,0.578125,2
S2,EmaTentGridS20E50B30M080BnOnly,0.6595595479011536,0.6595595479011536,0.7238598465919495,1,0.3021321356296539,0.5,0.19786786437034606,0.0,0.0,4,64,0,0.0,64,1.0,0,0.0,1.0,1
S2,EmaTentGridS20E50B30M080BnOnly,0.6114981174468994,0.6114981174468994,0.8482741117477417,1,0.3165505647659302,0.5,0.1834494352340698,0.0,0.0,5,64,0,0.0,32,0.5,32,0.5,0.5,2
S2,EmaTentGridS20E50B30M080BnOnly,0.6320704817771912,0.6320704817771912,0.698381245136261,1,0.31037885546684263,0.5,0.18962114453315734,0.0,0.0,6,40,0,0.0,0,0.0,40,1.0,1.0,1
S3,EmaTentGridS20E50B30M080,0.08413420617580414,0.08413420617580414,0.9840952157974243,0,0.47475973814725875,0.5,0.025240261852741242,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1
S3,EmaTentGridS20E50B30M080,0.05522334948182106,0.05522334948182106,0.9901483058929443,0,0.4834329951554537,0.5,0.016567004844546318,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1
