Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_class_2_count,true_class_2_ratio,true_max_class_ratio,true_num_present_classes,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_class_2_count,pred_class_2_ratio,pred_max_class_ratio,pred_num_present_classes,true_imbalance,dua_momentum,rotta_memory_occupancy,note_memory_occupancy,note_updated,note_loss,delta_loss,delta_used_samples
S2,DynaMixEMATent,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,0.002720458898693323,0.031370047479867935,0.031370047479867935,0.0286495890468359,0.9617069148337718,0.028882070922267838,0.00941101424396038,0.029156462809067474,3.787514805793762,0.19999999999999996,0.0,0.03399215638637543,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S2,DynaMixEMATent,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,0.008353213779628277,0.06096639484167099,0.06096639484167099,0.05261318013072014,0.9244721031308731,0.05723797841662558,0.018289918452501296,0.058304360414023315,7.689364075660706,0.19999999999999996,0.0,0.06075923144817352,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S2,DynaMixEMATent,,,,,,,,,,3,64,37,0.578125,27,0.421875,0,0.0,0.578125,2,0.10261139273643494,0.1900881975889206,0.1900881975889206,0.08747680485248566,0.8074821648552674,0.13549137586805643,0.05702645927667618,0.1436852361351788,19.855008721351624,0.19999999999999996,0.0,0.21529188752174377,0.2,0.0,1.0,57.0,0.890625,0.0,0.0,7.0,0.109375,0.890625,2.0,0.24479166666666669,,,,,,,
S2,DynaMixEMATent,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,0.021915428340435028,0.10145372152328491,0.10145372152328491,0.07953829318284988,0.7891861695920269,0.18037771395098756,0.030436116456985473,0.18604005059660944,26.348046898841858,0.19999999999999996,0.0,0.21283426880836487,0.2,0.0,1.0,63.0,0.984375,0.0,0.0,1.0,0.015625,0.984375,2.0,0.6666666666666667,,,,,,,
S2,DynaMixEMATent,,,,,,,,,,5,64,0,0.0,32,0.5,32,0.5,0.5,2,0.1285891830921173,0.3864955008029938,0.3864955008029938,0.25790631771087646,0.5931357432224327,0.2909156065366691,0.11594865024089812,0.32907093758291495,51.08375895023346,0.19999999999999996,1.0,0.44404521584510803,0.2,0.0,1.0,25.0,0.390625,0.0,0.0,39.0,0.609375,0.609375,2.0,0.16666666666666669,,,,,,,
S2,DynaMixEMATent,,,,,,,,,,6,40,0,0.0,0,0.0,40,1.0,1.0,1,0.03665846586227417,0.17856451869010925,0.17856451869010925,0.14190605282783508,0.6005250844233411,0.34590555996962613,0.05356935560703278,0.3654843194468699,58.22633969783783,0.19999999999999996,0.0,0.6225215196609497,0.2,0.0,1.0,24.0,0.6,0.0,0.0,16.0,0.4,0.6,2.0,0.6666666666666667,,,,,,,
S2,TEMA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2,TEMA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2,TEMA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2,TEMA,,,,,,,,,,3,64,37,0.578125,27,0.421875,0,0.0,0.578125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2,TEMA,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2,TEMA,,,,,,,,,,5,64,0,0.0,32,0.5,32,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2,TEMA,,,,,,,,,,6,40,0,0.0,0,0.0,40,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2,DUA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.099,,,,,,
S2,DUA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.09336,,,,,,
S2,DUA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0880584,,,,,,
S2,DUA,,,,,,,,,,3,64,37,0.578125,27,0.421875,0,0.0,0.578125,2,,,,,,,,,,,,,,,,,,,,,,,,,0.083074896,,,,,,
S2,DUA,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.07839040223999999,,,,,,
S2,DUA,,,,,,,,,,5,64,0,0.0,32,0.5,32,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,0.07398697810559998,,,,,,
S2,DUA,,,,,,,,,,6,40,0,0.0,0,0.0,40,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.06984775941926398,,,,,,
S2,RoTTA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,
S2,RoTTA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,
S2,RoTTA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S2,RoTTA,,,,,,,,,,3,64,37,0.578125,27,0.421875,0,0.0,0.578125,2,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S2,RoTTA,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S2,RoTTA,,,,,,,,,,5,64,0,0.0,32,0.5,32,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S2,RoTTA,,,,,,,,,,6,40,0,0.0,0,0.0,40,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S2,NOTE,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.3634200990200043,,
S2,NOTE,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.826858401298523,,
S2,NOTE,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.7733692526817322,,
S2,NOTE,,,,,,,,,,3,64,37,0.578125,27,0.421875,0,0.0,0.578125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5782367587089539,,
S2,NOTE,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.6090819835662842,,
S2,NOTE,,,,,,,,,,5,64,0,0.0,32,0.5,32,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.6947125196456909,,
S2,NOTE,,,,,,,,,,6,40,0,0.0,0,0.0,40,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0,,,
S2,DELTA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28207892179489136,50.0
S2,DELTA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16848930716514587,64.0
S2,DELTA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18210077285766602,62.0
S2,DELTA,,,,,,,,,,3,64,37,0.578125,27,0.421875,0,0.0,0.578125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016093220561742783,64.0
S2,DELTA,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32505956292152405,36.0
S2,DELTA,,,,,,,,,,5,64,0,0.0,32,0.5,32,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3392249643802643,40.0
S2,DELTA,,,,,,,,,,6,40,0,0.0,0,0.0,40,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3517732620239258,31.0
S3,EMATent,0.08413420617580414,0.08413420617580414,0.9840952157974243,0.0,0.47475973814725875,0.5,0.025240261852741242,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,EMATent,0.05522334948182106,0.05522334948182106,0.9901483058929443,0.0,0.4834329951554537,0.5,0.016567004844546318,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,EMATent,0.08627859503030777,0.08627859503030777,0.9830750226974487,0.0,0.47411642149090766,0.5,0.02588357850909233,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,EMATent,0.6301167011260986,0.6301167011260986,0.9757863283157349,1.0,0.3109649896621704,0.5,0.18903501033782957,0.0,0.0,3,64,36,0.5625,28,0.4375,0,0.0,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,EMATent,0.11590081453323364,0.11590081453323364,0.9813864231109619,0.0,0.4652297556400299,0.5,0.034770244359970094,0.0,0.0,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,EMATent,0.6039248704910278,0.6039248704910278,0.7908691167831421,1.0,0.31882253885269163,0.5,0.18117746114730834,0.0,0.0,5,64,0,0.0,36,0.5625,28,0.4375,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,EMATent,0.48828741908073425,0.48828741908073425,0.8569217324256897,1.0,0.35351377427577974,0.5,0.14648622572422026,0.0,0.0,6,47,0,0.0,0,0.0,47,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,DynaMixEMATent,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,0.010937853716313839,0.08413420617580414,0.08413420617580414,0.07319635152816772,0.9346049392465345,0.04015479890072429,0.025240261852741242,0.04119456039192504,5.384589195251465,0.19999999999999996,0.0,0.06935083866119385,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S3,DynaMixEMATent,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,0.008531843312084675,0.04634792357683182,0.04634792357683182,0.03781608119606972,0.9238153977344584,0.06228022519249203,0.013904377073049545,0.06315840344938406,8.350856304168701,0.19999999999999996,0.0,0.03943975642323494,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S3,DynaMixEMATent,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,0.00620856462046504,0.04411777853965759,0.04411777853965759,0.037909217178821564,0.9042732872981942,0.08249137913990848,0.013235333561897277,0.08359782422862316,11.174394130706787,0.19999999999999996,0.0,0.04967743158340454,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S3,DynaMixEMATent,,,,,,,,,,3,64,36,0.5625,28,0.4375,0,0.0,0.5625,2,0.29138439893722534,0.48764821887016296,0.48764821887016296,0.19626380503177643,0.6130596645050592,0.24064586983389188,0.1462944656610489,0.2818839285377609,42.38388013839722,0.19999999999999996,1.0,0.19826611876487732,0.2,0.0,1.0,38.0,0.59375,26.0,0.40625,0.0,0.0,0.59375,2.0,0.22916666666666669,,,,,,,
S3,DynaMixEMATent,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,0.2489234060049057,0.6888575553894043,0.6888575553894043,0.4399341940879822,0.4037122959182375,0.38963043746494125,0.2066572666168213,0.4911249842843807,86.47076368331909,0.19999999999999996,1.0,0.33555498719215393,0.2,0.0,1.0,0.0,0.0,64.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S3,DynaMixEMATent,,,,,,,,,,5,64,0,0.0,36,0.5625,28,0.4375,0.5625,2,0.11271513253450394,0.39697906374931335,0.39697906374931335,0.28426393866539,0.36756819608140895,0.5133380847937971,0.119093719124794,0.5827385908564311,111.87742376327515,0.19999999999999996,1.0,0.40571823716163635,0.2,0.0,1.0,1.0,0.015625,63.0,0.984375,0.0,0.0,0.984375,2.0,0.22916666666666669,,,,,,,
S3,DynaMixEMATent,,,,,,,,,,6,47,0,0.0,0,0.0,47,1.0,1.0,1,0.30461829900741577,0.66473788022995,0.66473788022995,0.3601195812225342,0.2617026531401842,0.5388759827908307,0.19942136406898497,0.6731081228068958,143.1201041340828,0.19999999999999996,1.0,0.49109235405921936,0.2,0.0,1.0,2.0,0.0425531914893617,45.0,0.9574468085106383,0.0,0.0,0.9574468085106383,2.0,0.6666666666666667,,,,,,,
S3,TEMA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,TEMA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,TEMA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,TEMA,,,,,,,,,,3,64,36,0.5625,28,0.4375,0,0.0,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,TEMA,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,TEMA,,,,,,,,,,5,64,0,0.0,36,0.5625,28,0.4375,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,TEMA,,,,,,,,,,6,47,0,0.0,0,0.0,47,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,DUA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.099,,,,,,
S3,DUA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.09336,,,,,,
S3,DUA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0880584,,,,,,
S3,DUA,,,,,,,,,,3,64,36,0.5625,28,0.4375,0,0.0,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,,0.083074896,,,,,,
S3,DUA,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.07839040223999999,,,,,,
S3,DUA,,,,,,,,,,5,64,0,0.0,36,0.5625,28,0.4375,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,,0.07398697810559998,,,,,,
S3,DUA,,,,,,,,,,6,47,0,0.0,0,0.0,47,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.06984775941926398,,,,,,
S3,RoTTA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,
S3,RoTTA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,
S3,RoTTA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,
S3,RoTTA,,,,,,,,,,3,64,36,0.5625,28,0.4375,0,0.0,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S3,RoTTA,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S3,RoTTA,,,,,,,,,,5,64,0,0.0,36,0.5625,28,0.4375,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S3,RoTTA,,,,,,,,,,6,47,0,0.0,0,0.0,47,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S3,NOTE,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.28145545721054077,,
S3,NOTE,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5811513662338257,,
S3,NOTE,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.48725438117980957,,
S3,NOTE,,,,,,,,,,3,64,36,0.5625,28,0.4375,0,0.0,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.22705590724945068,,
S3,NOTE,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5365104675292969,,
S3,NOTE,,,,,,,,,,5,64,0,0.0,36,0.5625,28,0.4375,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.4954797029495239,,
S3,NOTE,,,,,,,,,,6,47,0,0.0,0,0.0,47,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0,,,
S3,DELTA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26418954133987427,54.0
S3,DELTA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05620359629392624,64.0
S3,DELTA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0785333663225174,58.0
S3,DELTA,,,,,,,,,,3,64,36,0.5625,28,0.4375,0,0.0,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028950363397598267,64.0
S3,DELTA,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04503224045038223,63.0
S3,DELTA,,,,,,,,,,5,64,0,0.0,36,0.5625,28,0.4375,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1821843534708023,63.0
S3,DELTA,,,,,,,,,,6,47,0,0.0,0,0.0,47,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2731298506259918,43.0
S4,EMATent,0.018479522317647934,0.018479522317647934,0.9972811937332153,0.0,0.4944561433047056,0.5,0.00554385669529438,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,EMATent,0.3020453453063965,0.3020453453063965,0.9306245446205139,1.0,0.40938639640808105,0.5,0.09061360359191895,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,EMATent,0.6002984642982483,0.6002984642982483,0.7902130484580994,1.0,0.31991046071052553,0.5,0.1800895392894745,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,EMATent,0.631881833076477,0.631881833076477,0.8299801349639893,1.0,0.31043545007705686,0.5,0.1895645499229431,0.0,0.0,3,64,40,0.625,0,0.0,24,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,EMATent,0.1191384419798851,0.1191384419798851,0.975994348526001,0.0,0.4642584674060345,0.5,0.03574153259396553,0.0,0.0,4,64,0,0.0,13,0.203125,51,0.796875,0.796875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,EMATent,0.02872076816856861,0.02872076816856861,0.9950323104858398,0.0,0.4913837695494294,0.5,0.008616230450570583,0.0,0.0,5,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,EMATent,0.13032633066177368,0.13032633066177368,0.9685023427009583,0.0,0.4609021008014679,0.5,0.039097899198532106,0.0,0.0,6,50,0,0.0,50,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,DynaMixEMATent,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,0.0018902025185525417,0.018479522317647934,0.018479522317647934,0.016589319333434105,0.9853099255614255,0.00914621774328015,0.00554385669529438,0.009197205733865843,1.1826894283294678,0.19999999999999996,0.0,0.01489513460546732,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S4,DynaMixEMATent,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,0.022171739488840103,0.08927350491285324,0.08927350491285324,0.06710176169872284,0.9221717996883874,0.051046148837756766,0.026782051473855973,0.05245089130863423,6.896193742752075,0.19999999999999996,0.0,0.12791277468204498,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S4,DynaMixEMATent,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,0.19070027768611908,0.8352596163749695,0.8352596163749695,0.6445593237876892,0.4676855060992749,0.2817366089882342,0.25057788491249083,0.3759384775499135,60.35280919075012,0.19999999999999996,1.0,0.7336222529411316,0.2,0.0,1.0,7.0,0.109375,54.0,0.84375,3.0,0.046875,0.84375,3.0,0.6666666666666667,,,,,,,
S4,DynaMixEMATent,,,,,,,,,,3,64,40,0.625,0,0.0,24,0.375,0.625,2,0.18869823217391968,0.6530116200447083,0.6530116200447083,0.46431341767311096,0.36202279245307084,0.4420737215335167,0.19590348601341248,0.5497769407577491,102.14555287361145,0.19999999999999996,1.0,0.5018278360366821,0.2,0.0,1.0,0.0,0.0,39.0,0.609375,25.0,0.390625,0.609375,2.0,0.2916666666666667,,,,,,,
S4,DynaMixEMATent,,,,,,,,,,4,64,0,0.0,13,0.203125,51,0.796875,0.796875,2,0.06259644776582718,0.2828991115093231,0.2828991115093231,0.22030265629291534,0.3576678403199256,0.5574624262272775,0.08486973345279693,0.6091618282177351,120.25109601020813,0.19999999999999996,1.0,0.18521416187286377,0.2,0.0,1.0,0.0,0.0,64.0,1.0,0.0,0.0,1.0,1.0,0.4635416666666667,,,,,,,
S4,DynaMixEMATent,,,,,,,,,,5,64,0,0.0,64,1.0,0,0.0,1.0,1,0.013634762726724148,0.06598854809999466,0.06598854809999466,0.052353788167238235,0.3706670335028653,0.6095364020671362,0.019796564429998397,0.621846832961448,124.47436308860779,0.19999999999999996,0.0,0.07915043830871582,0.2,0.0,1.0,0.0,0.0,64.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S4,DynaMixEMATent,,,,,,,,,,6,50,0,0.0,50,1.0,0,0.0,1.0,1,0.018299786373972893,0.06812627613544464,0.06812627613544464,0.0498264916241169,0.36069685342252217,0.6188652637368445,0.02043788284063339,0.6317774573923832,127.88067689538002,0.19999999999999996,0.0,0.23049254715442657,0.2,0.0,1.0,0.0,0.0,50.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S4,TEMA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,TEMA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,TEMA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,TEMA,,,,,,,,,,3,64,40,0.625,0,0.0,24,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,TEMA,,,,,,,,,,4,64,0,0.0,13,0.203125,51,0.796875,0.796875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,TEMA,,,,,,,,,,5,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,TEMA,,,,,,,,,,6,50,0,0.0,50,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,DUA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.099,,,,,,
S4,DUA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.09336,,,,,,
S4,DUA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0880584,,,,,,
S4,DUA,,,,,,,,,,3,64,40,0.625,0,0.0,24,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,,0.083074896,,,,,,
S4,DUA,,,,,,,,,,4,64,0,0.0,13,0.203125,51,0.796875,0.796875,2,,,,,,,,,,,,,,,,,,,,,,,,,0.07839040223999999,,,,,,
S4,DUA,,,,,,,,,,5,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.07398697810559998,,,,,,
S4,DUA,,,,,,,,,,6,50,0,0.0,50,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.06984775941926398,,,,,,
S4,RoTTA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,
S4,RoTTA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,
S4,RoTTA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,
S4,RoTTA,,,,,,,,,,3,64,40,0.625,0,0.0,24,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
S4,RoTTA,,,,,,,,,,4,64,0,0.0,13,0.203125,51,0.796875,0.796875,2,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
S4,RoTTA,,,,,,,,,,5,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S4,RoTTA,,,,,,,,,,6,50,0,0.0,50,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
